step,global_step,loss,dpo_loss,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l,L_base,L_prop,L_gen,L_boundary,lambda_prop,lambda_gen,lambda_boundary_extra,exp18_extra_loss,m_w,m_l,m_w_ref,m_l_ref,propagation_coverage,generate_area_ratio,prop_conf_mean,prop_conf_p10,prop_conf_p50,prop_conf_p90,avg_num_sources_used,propagated_region_psnr,tau_conf,confidence_mode,propagation_target_mode
200,200,0.6645703911781311,0.5798956155776978,1.0,-0.003027353435754776,0.1809571534395218,-0.0012564696371555328,0.11462628841400146,-0.003027353435754776,0.1809571534395218,0.1809571534395218,null,null,null,null,log_ratio,1e-06,1.0,0.41955336928367615,0.42080986499786377,0.6929993033409119,0.5783730745315552,1.0,0.5600422024726868,2.19049006342805,0.6645703911781311,0.6645703911781311,0.41955336928367615,0.0,0.25,0.41955336928367615,0.05,0.0014591829385608435,1.0,0.0,0.0014591829385608435,0.015095285139977932,0.25,0.9970141053199768,1.1981873512268066,-0.27344590425491333,0.02834242582321167,0.2413332164287567,0.2413332164287567,0.2413332164287567,region,1.0,0.75,0.05,0.1859130859375,0.05192871019244194,0.713671863079071,760.0843505859375,both,1.0,0.75,0.05,0.521794319152832,0.3478899598121643,0.03788122534751892,0.41955336928367615,0.6929993033409119,0.42080986499786377,0.5783730745315552,0.6023324728012085,0.49705132842063904,0.18500745296478271,0.1253277063369751,0.1,0.0,0.1,0.062237903475761414,0.41955336928367615,0.6929993033409119,0.42080986499786377,0.5783730745315552,0.02010207250714302,0.9798979163169861,0.026784079149365425,0.0,0.0,0.0,0.31170523166656494,20.557212829589844,0.5,flow_agreement,latent_x0
210,210,0.52897047996521,0.469655841588974,1.0,-0.1009240448474884,0.007889127358794212,-0.00015635439194738865,1.0945550457108766e-05,-0.1009240448474884,0.007889127358794212,0.007889127358794212,null,null,null,null,log_ratio,1e-06,1.0,0.001465104753151536,0.0016214591450989246,0.0015052359085530043,0.0014942903071641922,0.0,0.6258564591407776,14.195429483623341,0.52897047996521,0.52897047996521,0.001465104753151536,0.0,0.25,0.001465104753151536,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9035717844963074,1.0073249340057373,-4.013108991784975e-05,-3.6352197639644146e-05,0.5144816040992737,0.5144816040992737,0.5144816040992737,region,1.0,0.75,0.05,0.23554687201976776,0.05976562574505806,0.649609386920929,906.6500244140625,both,1.0,0.75,0.05,0.0018798391101881862,0.000846417504362762,9.8123011412099e-05,0.001465104753151536,0.0015052359085530043,0.0016214591450989246,0.0014942903071641922,0.46972909569740295,0.3443075120449066,0.47373470664024353,0.24810661375522614,0.1,0.0,0.1,0.059241414070129395,0.001465104753151536,0.0015052359085530043,0.0016214591450989246,0.0014942903071641922,0.0005040322430431843,0.9994959831237793,0.001180934370495379,0.0,0.0,0.0,0.014259287156164646,26.961322784423828,0.5,flow_agreement,latent_x0
220,220,0.7277921438217163,0.6484508514404297,1.0,0.00874484982341528,0.10849831253290176,4.4249085476621985e-05,0.0006441188743337989,0.00874484982341528,0.10849831253290176,0.10849831253290176,null,null,null,null,log_ratio,1e-06,1.0,0.004786018282175064,0.004741769749671221,0.006113219074904919,0.005469100084155798,1.0,0.522958517074585,17.90276377496958,0.7277921438217163,0.7277921438217163,0.004786018282175064,0.0,0.25,0.004786018282175064,0.05,0.009323468431830406,1.0,0.0,0.009323468431830406,0.026812151074409485,0.9375,1.0093317031860352,1.117774248123169,-0.0013272002106532454,0.000172091880813241,0.09189864993095398,0.09189864993095398,0.09189864993095398,region,1.0,0.75,0.05,0.24370117485523224,0.04951171949505806,0.6606689691543579,892.050048828125,both,1.0,0.75,0.05,0.006006748881191015,0.002751790452748537,0.000193205225514248,0.004786018282175064,0.006113219074904919,0.004741769749671221,0.005469100084155798,0.658013641834259,0.4237452745437622,0.5350157022476196,0.27403950691223145,0.1,0.0,0.1,0.06977847963571548,0.004786018282175064,0.006113219074904919,0.004741769749671221,0.005469100084155798,0.021902114152908325,0.9780978560447693,0.02822193130850792,0.0,0.0,0.0,0.2854960858821869,22.042713165283203,0.5,flow_agreement,latent_x0
230,230,0.6509313583374023,0.5851529836654663,1.0,-0.012098160572350025,0.13565078377723694,-0.002094591036438942,0.031933605670928955,-0.012098160572350025,0.13565078377723694,0.13565078377723694,null,null,null,null,log_ratio,1e-06,1.0,0.17448295652866364,0.17657755315303802,0.25192493200302124,0.21999134123325348,1.0,0.5572612285614014,4.933352412324556,0.6509313583374023,0.6509313583374023,0.17448295652866364,0.0,0.25,0.17448295652866364,0.05,0.0008862757822498679,1.0,0.0,0.0008862757822498679,0.009249101392924786,0.125,0.9881377816200256,1.1451584100723267,-0.0774419754743576,0.007459744811058044,0.23005427420139313,0.23005427420139313,0.23005427420139313,region,1.0,0.75,0.05,0.2254638671875,0.04887695237994194,0.678271472454071,848.8343505859375,both,1.0,0.75,0.05,0.21512965857982635,0.12491627037525177,0.009761132299900055,0.17448295652866364,0.25192493200302124,0.17657755315303802,0.21999134123325348,0.5947633981704712,0.3663579523563385,0.322666734457016,0.19532151520252228,0.1,0.0,0.1,0.05616794899106026,0.17448295652866364,0.25192493200302124,0.17657755315303802,0.21999134123325348,0.053596992045640945,0.9464030265808105,0.055606815963983536,0.0,0.0,0.0,0.2923261523246765,31.472103118896484,0.5,flow_agreement,latent_x0
240,240,0.6526980400085449,0.5783764123916626,1.0,-0.017157528549432755,0.12879693508148193,-0.00028165511321276426,0.0026019508950412273,-0.017157528549432755,0.12879693508148193,0.12879693508148193,null,null,null,null,log_ratio,1e-06,1.0,0.016073031350970268,0.01635468751192093,0.021912861615419388,0.019310910254716873,1.0,0.5613847374916077,5.51281417418954,0.6526980400085449,0.6526980400085449,0.016073031350970268,0.0,0.25,0.016073031350970268,0.05,0.0023662997409701347,1.0,0.0,0.0023662997409701347,0.016624610871076584,0.25,0.9827782511711121,1.1347399950027466,-0.00583983026444912,0.0005800733342766762,0.2467838078737259,0.2467838078737259,0.2467838078737259,region,1.0,0.75,0.05,0.236328125,0.05703125149011612,0.653124988079071,900.8500366210938,both,1.0,0.75,0.05,0.02035817876458168,0.009815676137804985,0.0009487419738434255,0.016073031350970268,0.021912861615419388,0.01635468751192093,0.019310910254716873,0.5815463662147522,0.44574323296546936,0.4815787076950073,0.26577329635620117,0.1,0.0,0.1,0.07115165144205093,0.016073031350970268,0.021912861615419388,0.01635468751192093,0.019310910254716873,0.02198450081050396,0.9780154824256897,0.026280652731657028,0.0,0.0,0.0,0.2564033269882202,18.800935745239258,0.5,flow_agreement,latent_x0
250,250,0.6309208869934082,0.5635796785354614,1.0,-0.016299892216920853,0.15793220698833466,-0.002414075657725334,0.027792375534772873,-0.016299892216920853,0.15793220698833466,0.15793220698833466,null,null,null,null,log_ratio,1e-06,1.0,0.14761096239089966,0.15002503991127014,0.1891241818666458,0.16133180260658264,1.0,0.5692801475524902,2.676689130135513,0.6309208869934082,0.6309208869934082,0.14761096239089966,0.0,0.25,0.14761096239089966,0.05,4.759108560392633e-05,1.0,0.0,4.759108560392633e-05,0.0007614573696628213,0.0625,0.9839088320732117,1.1722683906555176,-0.041513219475746155,0.0063445717096328735,0.2789147198200226,0.2789147198200226,0.2789147198200226,region,1.0,0.75,0.05,0.20607911050319672,0.053955078125,0.6897949576377869,815.7781372070312,both,1.0,0.75,0.05,0.18240411579608917,0.1163736879825592,0.010478127747774124,0.14761096239089966,0.1891241818666458,0.15002503991127014,0.16133180260658264,0.5710077881813049,0.376903235912323,0.34741151332855225,0.22222796082496643,0.1,0.0,0.1,0.05991312116384506,0.14761096239089966,0.1891241818666458,0.15002503991127014,0.16133180260658264,0.044207315891981125,0.9557926654815674,0.04876843839883804,0.0,0.0,0.0,0.2940533757209778,25.41230583190918,0.5,flow_agreement,latent_x0
260,260,0.6927520036697388,0.6298506259918213,1.0,-0.011683023534715176,0.05889502912759781,-5.9198879171162844e-05,0.00023710545792710036,-0.011683023534715176,0.05889502912759781,0.05889502912759781,null,null,null,null,log_ratio,1e-06,1.0,0.004909913055598736,0.004969112575054169,0.003865424543619156,0.003628319129347801,1.0,0.5329605937004089,16.8115108959932,0.6927520036697388,0.6927520036697388,0.004909913055598736,0.0,0.25,0.004909913055598736,0.05,0.0017522029811516404,1.0,0.0,0.0017522029811516404,0.01711081899702549,0.25,0.9880865216255188,1.065348505973816,0.0010444889776408672,4.4476473703980446e-05,0.13203389942646027,0.13203389942646027,0.13203389942646027,region,1.0,0.75,0.05,0.1806640625,0.05546874925494194,0.713671863079071,756.7250366210938,both,1.0,0.75,0.05,0.006628807634115219,0.003004025435075164,0.00044175301445648074,0.004909913055598736,0.003865424543619156,0.004969112575054169,0.003628319129347801,0.6318483352661133,0.3630004823207855,0.43657657504081726,0.24603599309921265,0.1,0.0,0.1,0.0609036460518837,0.004909913055598736,0.003865424543619156,0.004969112575054169,0.003628319129347801,0.05076142027974129,0.9492385983467102,0.05103461444377899,0.0,0.0,0.0,0.3122974932193756,26.586380004882812,0.5,flow_agreement,latent_x0
270,270,0.5640206336975098,0.5042269229888916,1.0,-0.06063763052225113,0.09834690392017365,-0.0019032524432986975,0.0056221382692456245,-0.06063763052225113,0.09834690392017365,0.09834690392017365,null,null,null,null,log_ratio,1e-06,1.0,0.030419636517763138,0.03232289105653763,0.06018785759806633,0.05456572026014328,1.0,0.6049472093582153,10.036354936223509,0.5640206336975098,0.5640206336975098,0.030419636517763138,0.0,0.25,0.030419636517763138,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9411174654960632,1.103034257888794,-0.029768219217658043,0.0009297206997871399,0.4261218011379242,0.4261218011379242,0.4261218011379242,region,1.0,0.75,0.05,0.19609375298023224,0.05234375223517418,0.702343761920929,786.9000244140625,both,1.0,0.75,0.05,0.04064534604549408,0.01750609651207924,0.001329915365204215,0.030419636517763138,0.06018785759806633,0.03232289105653763,0.05456572026014328,0.50574791431427,0.37839457392692566,0.3816419839859009,0.20433257520198822,0.1,0.0,0.1,0.05827271565794945,0.030419636517763138,0.06018785759806633,0.03232289105653763,0.05456572026014328,0.039012737572193146,0.9609872698783875,0.04399919882416725,0.0,0.0,0.0,0.2830219864845276,25.039426803588867,0.5,flow_agreement,latent_x0
280,280,0.6739577651023865,0.5834022760391235,1.0,-0.007532388437539339,0.1588412970304489,-0.00021985196508467197,0.013209082186222076,-0.007532388437539339,0.1588412970304489,0.1588412970304489,null,null,null,null,log_ratio,1e-06,1.0,0.027284977957606316,0.027504829689860344,0.08764520287513733,0.07443612068891525,1.0,0.558780312538147,7.176515789225786,0.6739577651023865,0.6739577651023865,0.027284977957606316,0.0,0.25,0.027284977957606316,0.05,0.006315258797258139,1.0,0.0,0.006315258797258139,0.04581078886985779,0.375,0.992006778717041,1.1774553060531616,-0.060360219329595566,0.003247307613492012,0.2362135648727417,0.2362135648727417,0.2362135648727417,region,1.0,0.75,0.05,0.23623047769069672,0.05778808519244194,0.652026355266571,902.7562866210938,both,1.0,0.75,0.05,0.033404890447854996,0.019730594009160995,0.0023624880705028772,0.027284977957606316,0.08764520287513733,0.027504829689860344,0.07443612068891525,0.5910817384719849,0.6350109577178955,0.30106550455093384,0.1937490552663803,0.1,0.0,0.1,0.08287600427865982,0.027284977957606316,0.08764520287513733,0.027504829689860344,0.07443612068891525,0.0018509170040488243,0.9981490969657898,0.006675921380519867,0.0,0.0,0.0,0.13064299523830414,14.043313026428223,0.5,flow_agreement,latent_x0
290,290,0.6676927208900452,0.5792869329452515,1.0,-0.012677126564085484,0.14372661709785461,-0.001305790152400732,0.026132771745324135,-0.012677126564085484,0.14372661709785461,0.14372661709785461,null,null,null,null,log_ratio,1e-06,1.0,0.10234624147415161,0.10365203022956848,0.19458234310150146,0.16844958066940308,1.0,0.5604636073112488,3.7549234166441923,0.6676927208900452,0.6676927208900452,0.10234624147415161,0.0,0.25,0.10234624147415161,0.05,9.85176520771347e-05,1.0,0.0,9.85176520771347e-05,0.0014760324265807867,0.125,0.9874022006988525,1.1551369428634644,-0.09223610162734985,0.00620674341917038,0.2430438995361328,0.2430438995361328,0.2430438995361328,region,1.0,0.75,0.05,0.22478027641773224,0.05375976487994194,0.6712646484375,860.9531860351562,both,1.0,0.75,0.05,0.13323229551315308,0.0554421991109848,0.004425211809575558,0.10234624147415161,0.19458234310150146,0.10365203022956848,0.16844958066940308,0.5845027565956116,0.6339512467384338,0.3773743808269501,0.19794835150241852,0.1,0.0,0.1,0.0831899642944336,0.10234624147415161,0.19458234310150146,0.10365203022956848,0.16844958066940308,0.010831927880644798,0.9891680479049683,0.017035391181707382,0.0,0.0,0.0,0.243604838848114,12.163301467895508,0.5,flow_agreement,latent_x0
300,300,0.5540320873260498,0.48786962032318115,1.0,-0.04351121932268143,0.20452456176280975,-9.725239942781627e-05,0.00048807423445396125,-0.04351121932268143,0.20452456176280975,0.20452456176280975,null,null,null,null,log_ratio,1e-06,1.0,0.002170361578464508,0.002267614006996155,0.002654162235558033,0.0021660879720002413,1.0,0.6161436438560486,24.188184208796695,0.5540320873260498,0.5540320873260498,0.002170361578464508,0.0,0.25,0.002170361578464508,0.05,0.0003687716380227357,1.0,0.0,0.0003687716380227357,0.0059003462083637714,0.0625,0.9571124315261841,1.2253252267837524,-0.00048380056978203356,9.770551696419716e-05,0.47321176528930664,0.47321176528930664,0.47321176528930664,region,1.0,0.75,0.05,0.18242187798023224,0.04763183742761612,0.724194347858429,738.9937744140625,both,1.0,0.75,0.05,0.0025795018300414085,0.0021174640860408545,0.00021016014216002077,0.002170361578464508,0.002654162235558033,0.002267614006996155,0.0021660879720002413,0.4883469045162201,0.37111544609069824,0.46448639035224915,0.28573644161224365,0.1,0.0,0.1,0.06568519026041031,0.002170361578464508,0.002654162235558033,0.002267614006996155,0.0021660879720002413,0.010806762613356113,0.9891932606697083,0.014952605590224266,0.0,0.0,0.0,0.08754948526620865,28.059223175048828,0.5,flow_agreement,latent_x0
310,310,0.6680912971496582,0.6084221601486206,1.0,-0.015365958213806152,0.08087559789419174,-0.0015844805166125298,0.007378441747277975,-0.015365958213806152,0.08087559789419174,0.08087559789419174,null,null,null,null,log_ratio,1e-06,1.0,0.10133936256170273,0.10292384028434753,0.09525302052497864,0.08787457644939423,1.0,0.5443640947341919,5.398021337566852,0.6680912971496582,0.6680912971496582,0.10133936256170273,0.0,0.25,0.10133936256170273,0.05,0.00031096485326997936,1.0,0.0,0.00031096485326997936,0.00497543765231967,0.0625,0.9846053123474121,1.0839656591415405,0.0060863373801112175,0.0014484934508800507,0.17792430520057678,0.17792430520057678,0.17792430520057678,region,1.0,0.75,0.05,0.1878662109375,0.04897461086511612,0.7183594107627869,752.9344482421875,both,1.0,0.75,0.05,0.1267697811126709,0.08229666948318481,0.005648347083479166,0.10133936256170273,0.09525302052497864,0.10292384028434753,0.08787457644939423,0.6138001084327698,0.34018027782440186,0.29867836833000183,0.20273174345493317,0.1,0.0,0.1,0.05429120361804962,0.10133936256170273,0.09525302052497864,0.10292384028434753,0.08787457644939423,0.027492130175232887,0.972507894039154,0.033250417560338974,0.0,0.0,0.0,0.22635729610919952,27.86168670654297,0.5,flow_agreement,latent_x0
320,320,0.6337425112724304,0.560762345790863,1.0,-0.016801605001091957,0.16221041977405548,-0.002742420881986618,0.07179363071918488,-0.016801605001091957,0.16221041977405548,0.16221041977405548,null,null,null,null,log_ratio,1e-06,1.0,0.17368857562541962,0.17643100023269653,0.4703504145145416,0.39855676889419556,1.0,0.5712054371833801,3.706977223997971,0.6337425112724304,0.6337425112724304,0.17368857562541962,0.0,0.25,0.17368857562541962,0.05,0.0005026384606026113,1.0,0.0,0.0005026384606026113,0.00804221536964178,0.0625,0.9844561219215393,1.1801340579986572,-0.2966618239879608,0.01726280152797699,0.2867710590362549,0.2867710590362549,0.2867710590362549,region,1.0,0.75,0.05,0.16054688394069672,0.04843750223517418,0.7464843988418579,685.050048828125,both,1.0,0.75,0.05,0.23777173459529877,0.1143556535243988,0.008882214315235615,0.17368857562541962,0.4703504145145416,0.17643100023269653,0.39855676889419556,0.5699494481086731,0.4761381149291992,0.283365398645401,0.1617925614118576,0.1,0.0,0.1,0.06379306316375732,0.17368857562541962,0.4703504145145416,0.17643100023269653,0.39855676889419556,0.017500000074505806,0.9825000166893005,0.024976657703518867,0.0,0.0,0.0,0.2745380103588104,16.517410278320312,0.5,flow_agreement,latent_x0
330,330,0.5637685060501099,0.4991701543331146,1.0,-0.04773499071598053,0.16029062867164612,-0.001386570860631764,0.006731912028044462,-0.04773499071598053,0.16029062867164612,0.16029062867164612,null,null,null,null,log_ratio,1e-06,1.0,0.028294526040554047,0.029681097716093063,0.0458037368953228,0.03907182812690735,1.0,0.608029842376709,6.685873979183665,0.5637685060501099,0.5637685060501099,0.028294526040554047,0.0,0.25,0.028294526040554047,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9532843828201294,1.1722956895828247,-0.017509210854768753,0.0013363324105739594,0.4390382468700409,0.4390382468700409,0.4390382468700409,region,1.0,0.75,0.05,0.2254638671875,0.04887695237994194,0.678271472454071,848.8343505859375,both,1.0,0.75,0.05,0.03541051596403122,0.01850825920701027,0.001830067951232195,0.028294526040554047,0.0458037368953228,0.029681097716093063,0.03907182812690735,0.5005849003791809,0.3993293046951294,0.40964096784591675,0.2325068712234497,0.1,0.0,0.1,0.06318362057209015,0.028294526040554047,0.0458037368953228,0.029681097716093063,0.03907182812690735,0.053596992045640945,0.9464030265808105,0.055606815963983536,0.0,0.0,0.0,0.2923261523246765,31.472103118896484,0.5,flow_agreement,latent_x0
340,340,0.5770024657249451,0.5192009210586548,1.0,-0.01409899815917015,0.25199443101882935,-0.004430612549185753,0.12918514013290405,-0.01409899815917015,0.25199443101882935,0.25199443101882935,null,null,null,null,log_ratio,1e-06,1.0,0.31187695264816284,0.31630754470825195,0.5725455284118652,0.4433603286743164,1.0,0.5951960682868958,2.578882277119297,0.5770024657249451,0.5770024657249451,0.31187695264816284,0.0,0.25,0.31187695264816284,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9859927892684937,1.2913774251937866,-0.26066854596138,0.03118865191936493,0.38548803329467773,0.38548803329467773,0.38548803329467773,region,1.0,0.75,0.05,0.17578125,0.05429687723517418,0.719531238079071,743.1000366210938,both,1.0,0.75,0.05,0.39573100209236145,0.2551582455635071,0.025950010865926743,0.31187695264816284,0.5725455284118652,0.31630754470825195,0.4433603286743164,0.5347947478294373,0.28390395641326904,0.2127757966518402,0.1381729692220688,0.1,0.0,0.1,0.04220769554376602,0.31187695264816284,0.5725455284118652,0.31630754470825195,0.4433603286743164,0.03313903138041496,0.9668609499931335,0.03445521742105484,0.0,0.0,0.0,0.19956834614276886,23.663955688476562,0.5,flow_agreement,latent_x0
350,350,0.6915555000305176,0.6177847385406494,1.0,0.0059629082679748535,0.15020841360092163,0.0012281779199838638,0.0553777813911438,0.0059629082679748535,0.15020841360092163,0.15020841360092163,null,null,null,null,log_ratio,1e-06,1.0,0.201815664768219,0.20058748126029968,0.39631524682044983,0.34093746542930603,1.0,0.5394046306610107,4.890165032294101,0.6915555000305176,0.6915555000305176,0.201815664768219,0.0,0.25,0.201815664768219,0.05,0.007737794890999794,1.0,0.0,0.007737794890999794,0.03886871784925461,0.625,1.0061229467391968,1.1624280214309692,-0.19449958205223083,0.014151498675346375,0.15794597566127777,0.15794597566127777,0.15794597566127777,region,1.0,0.75,0.05,0.23664550483226776,0.0548095703125,0.6575927734375,893.046875,both,1.0,0.75,0.05,0.2543576657772064,0.124319888651371,0.010658829472959042,0.201815664768219,0.39631524682044983,0.20058748126029968,0.34093746542930603,0.6356133222579956,0.4426170289516449,0.20924954116344452,0.11680440604686737,0.1,0.0,0.1,0.055942147970199585,0.201815664768219,0.39631524682044983,0.20058748126029968,0.34093746542930603,0.01307300478219986,0.9869269728660583,0.018595494329929352,0.0,0.0,0.0,0.20291255414485931,20.826581954956055,0.5,flow_agreement,latent_x0
360,360,0.6598106026649475,0.5877575874328613,1.0,-0.007745184935629368,0.1494075357913971,-1.747344504110515e-05,0.00033342972164973617,-0.007745184935629368,0.1494075357913971,0.1494075357913971,null,null,null,null,log_ratio,1e-06,1.0,0.00221443478949368,0.0022319084964692593,0.002390021923929453,0.002056592144072056,1.0,0.5561336874961853,29.70649698174565,0.6598106026649475,0.6598106026649475,0.00221443478949368,0.0,0.25,0.00221443478949368,0.05,0.0066298432648181915,1.0,0.0,0.0066298432648181915,0.04100195690989494,0.3125,0.9921709299087524,1.1621273756027222,-0.00017558704712428153,7.898907642811537e-05,0.22548533976078033,0.22548533976078033,0.22548533976078033,region,1.0,0.75,0.05,0.20468750596046448,0.05156249925494194,0.696093738079071,803.6000366210938,both,1.0,0.75,0.05,0.0027686289977282286,0.0016428906237706542,0.00017719132301863283,0.00221443478949368,0.002390021923929453,0.0022319084964692593,0.002056592144072056,0.5944981575012207,0.38525691628456116,0.468024343252182,0.2678676247596741,0.1,0.0,0.1,0.065312460064888,0.00221443478949368,0.002390021923929453,0.0022319084964692593,0.002056592144072056,0.013254644349217415,0.9867453575134277,0.017578383907675743,0.0,0.0,0.0,0.13678915798664093,25.98749542236328,0.5,flow_agreement,latent_x0
370,370,0.5626545548439026,0.49411848187446594,1.0,-0.04594246670603752,0.1845456063747406,-0.0005077481619082391,0.004096710588783026,-0.04594246670603752,0.1845456063747406,0.1845456063747406,null,null,null,null,log_ratio,1e-06,1.0,0.010907747782766819,0.011415496468544006,0.023386169224977493,0.01928946003317833,1.0,0.6131076812744141,9.323097935181037,0.5626545548439026,0.5626545548439026,0.010907747782766819,0.0,0.25,0.010907747782766819,0.05,8.180201803043019e-06,1.0,0.0,8.180201803043019e-06,0.0001308832288486883,0.0625,0.9555211067199707,1.2123807668685913,-0.012478422373533249,0.0008972398936748505,0.46039432287216187,0.46039432287216187,0.46039432287216187,region,1.0,0.75,0.05,0.17937012016773224,0.04843750223517418,0.727368175983429,731.3531494140625,both,1.0,0.75,0.05,0.014784503728151321,0.006391598377376795,0.0004600534157361835,0.010907747782766819,0.023386169224977493,0.011415496468544006,0.01928946003317833,0.494672030210495,0.48838913440704346,0.39671966433525085,0.1914360672235489,0.1,0.0,0.1,0.06798252463340759,0.010907747782766819,0.023386169224977493,0.011415496468544006,0.01928946003317833,0.014483284205198288,0.9855167269706726,0.02241716906428337,0.0,0.0,0.0,0.27474361658096313,20.641931533813477,0.5,flow_agreement,latent_x0
380,380,0.5721009373664856,0.5177221894264221,1.0,-0.0244784913957119,0.21367445588111877,-0.0064570242539048195,0.10992468893527985,-0.0244784913957119,0.21367445588111877,0.21367445588111877,null,null,null,null,log_ratio,1e-06,1.0,0.2604961395263672,0.26695317029953003,0.5662961006164551,0.4563714861869812,1.0,0.5961588025093079,2.850941027634199,0.5721009373664856,0.5721009373664856,0.2604961395263672,0.0,0.25,0.2604961395263672,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9758121371269226,1.2408665418624878,-0.30580002069473267,0.02586689591407776,0.38948550820350647,0.38948550820350647,0.38948550820350647,region,1.0,0.75,0.05,0.18671874701976776,0.04843750223517418,0.7203125357627869,748.699951171875,both,1.0,0.75,0.05,0.33336341381073,0.19134733080863953,0.01659715734422207,0.2604961395263672,0.5662961006164551,0.26695317029953003,0.4563714861869812,0.5307469964027405,0.27926990389823914,0.22276878356933594,0.1342693269252777,0.1,0.0,0.1,0.041353922337293625,0.2604961395263672,0.5662961006164551,0.26695317029953003,0.4563714861869812,0.025021115317940712,0.9749788641929626,0.028973322361707687,0.0,0.0,0.0,0.169040247797966,28.971771240234375,0.5,flow_agreement,latent_x0
390,390,0.6018348336219788,0.5225340127944946,1.0,-0.042413704097270966,0.1440517157316208,-0.0007394420099444687,0.006661843508481979,-0.042413704097270966,0.1440517157316208,0.1440517157316208,null,null,null,null,log_ratio,1e-06,1.0,0.01640823297202587,0.017147675156593323,0.04943491518497467,0.04277307167649269,1.0,0.5967960953712463,8.730362021293656,0.6018348336219788,0.6018348336219788,0.01640823297202587,0.0,0.25,0.01640823297202587,0.05,0.0031039933674037457,1.0,0.0,0.0031039933674037457,0.03447326272726059,0.1875,0.9568780064582825,1.1557484865188599,-0.03302668407559395,0.0014806007966399193,0.3921331465244293,0.3921331465244293,0.3921331465244293,region,1.0,0.75,0.05,0.158203125,0.04374999925494194,0.7578125,663.25,both,1.0,0.75,0.05,0.020860427990555763,0.014381241984665394,0.0011887789005413651,0.01640823297202587,0.04943491518497467,0.017147675156593323,0.04277307167649269,0.5264583826065063,0.5154546499252319,0.3934193253517151,0.23830999433994293,0.1,0.0,0.1,0.0753764659166336,0.01640823297202587,0.04943491518497467,0.017147675156593323,0.04277307167649269,0.02460629865527153,0.9753937125205994,0.030811792239546776,0.0,0.0,0.0,0.31087353825569153,17.461557388305664,0.5,flow_agreement,latent_x0
400,400,0.4911419153213501,0.4255516231060028,1.0,-0.10094096511602402,0.10846825689077377,-0.0004812058759853244,0.0008238708833232522,-0.10094096511602402,0.10846825689077377,0.10846825689077377,null,null,null,null,log_ratio,1e-06,1.0,0.004505601245909929,0.0049868072383105755,0.008034491911530495,0.007210620678961277,1.0,0.6548190712928772,5.7010218391174705,0.4911419153213501,0.4911419153213501,0.004505601245909929,0.0,0.25,0.004505601245909929,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9035041928291321,1.114258050918579,-0.0035288906656205654,8.566631004214287e-05,0.6402901411056519,0.6402901411056519,0.6402901411056519,region,1.0,0.75,0.05,0.17304687201976776,0.05156249925494194,0.727343738079071,727.3500366210938,both,1.0,0.75,0.05,0.006048636510968208,0.003005789825692773,0.000244317197939381,0.004505601245909929,0.008034491911530495,0.0049868072383105755,0.007210620678961277,0.4257768988609314,0.4049057960510254,0.48709428310394287,0.24874450266361237,0.1,0.0,0.1,0.0653650313615799,0.004505601245909929,0.008034491911530495,0.0049868072383105755,0.007210620678961277,0.0364399291574955,0.9635600447654724,0.0396474227309227,0.0,0.0,0.0,0.2734009623527527,26.765636444091797,0.5,flow_agreement,latent_x0
