recipe,sample_id,source_group,loser_model,classification_final,step0_frames,step10_frames,step0_raw_output_mp4,step10_raw_output_mp4,step0_temporal_strip_16,step10_temporal_strip_16,step0_review_sheet,step10_review_sheet,step0_full_psnr,step10_full_psnr,delta_full_psnr,step0_mask_psnr,step10_mask_psnr,delta_mask_psnr,step0_boundary_psnr,step10_boundary_psnr,delta_boundary_psnr,step0_outside_psnr,step10_outside_psnr,delta_outside_psnr,step0_outside_mae,step10_outside_mae,delta_outside_mae,step0_temporal_diff_mae,step10_temporal_diff_mae,delta_temporal_diff_mae
ema,REAL_ENV091_00001_001_01,REAL_ENV091_00001,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV091_00001_001_01/step10/evidence/midframe_review_sheet.jpg,23.606320428991836,23.58608488207127,-0.02023554692056706,23.232555272408565,23.217975987539358,-0.014579284869206788,22.75087682607253,22.734030164563997,-0.01684666150853431,23.660067653737148,23.638604351708857,-0.021463302028291054,13.668865147758932,13.705831303316003,0.036966155557070834,4.821967393159866,4.823336184024811,0.001368790864944458
ema,REAL_ENV103_00003_001_01,REAL_ENV103_00003,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00003_001_01/step10/evidence/midframe_review_sheet.jpg,23.145794787100787,23.146220812621323,0.0004260255205359442,19.793881641861596,19.796959253032135,0.003077611170539285,26.669018240938655,26.667615694627308,-0.0014025463113469527,26.482716143206943,26.477123498596573,-0.005592644610370456,9.278201720293831,9.284778482773724,0.006576762479893361,3.1264346539974213,3.1255168318748474,-0.0009178221225738525
ema,REAL_ENV093_00001_001_01,REAL_ENV093_00001,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV093_00001_001_01/step10/evidence/midframe_review_sheet.jpg,16.15229422129354,16.153534554317993,0.0012403330244517008,14.325084913620824,14.325113090314657,2.8176693833259492e-05,16.695551399335052,16.69619355132202,0.0006421519869661552,17.504457255182547,17.507075518948874,0.0026182637663261232,26.24699536491843,26.23782449610093,-0.009170868817498956,12.588760167360306,12.590992659330368,0.002232491970062256
ema,REAL_ENV103_00004_001_01,REAL_ENV103_00004,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV103_00004_001_01/step10/evidence/midframe_review_sheet.jpg,21.620600452628473,21.609460646151703,-0.01113980647676982,14.32589870822809,14.316228156327153,-0.009670551900937241,24.03932221388733,24.03321626745415,-0.00610594643318052,30.044913257281472,30.023131269179373,-0.021781988102098637,6.599017592037425,6.618114892174216,0.01909730013679045,1.3604823723435402,1.3601703643798828,-0.00031200796365737915
ema,REAL_ENV095_00001_001_01,REAL_ENV095_00001,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00001_001_01/step10/evidence/midframe_review_sheet.jpg,18.34187366258185,18.34143862504423,-0.00043503753762053066,15.713441180554847,15.712952618171542,-0.0004885623833050801,17.657856523703405,17.65827566475148,0.0004191410480736124,20.187247069250773,20.186860030533072,-0.00038703871770096043,18.15951414669261,18.158321941600125,-0.0011922050924866312,7.0318025052547455,7.032720118761063,0.0009176135063171387
ema,REAL_ENV095_00002_001_01,REAL_ENV095_00002,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00002_001_01/step10/evidence/midframe_review_sheet.jpg,18.79424145653236,18.7941024488587,-0.00013900767366337163,14.407165370076626,14.409569179155934,0.002403809079307706,17.81721652890093,17.81806714357842,0.0008506146774927004,19.590941111727105,19.589967449928427,-0.0009736617986781937,17.284483516917508,17.28870605019962,0.004222533282113972,9.021846532821655,9.025269538164139,0.0034230053424835205
ema,REAL_ENV095_00003_001_01,REAL_ENV095_00003,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV095_00003_001_01/step10/evidence/midframe_review_sheet.jpg,19.711679405856344,19.711746901757717,6.749590137289374e-05,18.325082633783712,18.328241665067008,0.0031590312832960876,19.313607960606703,19.31415641700063,0.0005484563939255338,20.756571076197,20.75402256888819,-0.002548507308812731,17.684288698084213,17.690304363475125,0.006015665390911806,8.698776066303253,8.700917392969131,0.002141326665878296
ema,REAL_ENV104_00001_001_01,REAL_ENV104_00001,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00001_001_01/step10/evidence/midframe_review_sheet.jpg,14.344446617738523,14.367266093098001,0.022819475359478147,12.574142734476247,12.597131460235227,0.02298872575897981,26.652646108638233,26.649739131078285,-0.0029069775599488423,33.37536848680705,33.366966875074354,-0.008401611732693937,3.4719043759738697,3.4750242093030144,0.0031198333291446723,1.4348799400031567,1.4325345270335674,-0.0023454129695892334
ema,REAL_ENV105_00004_001_01,REAL_ENV105_00004,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV105_00004_001_01/step10/evidence/midframe_review_sheet.jpg,34.779349633822875,34.76395394222539,-0.015395691597483108,30.683788380317917,30.654227531640505,-0.02956084867741282,29.32806132980545,29.291352069643963,-0.03670926016148712,34.88901842867263,34.87430800026678,-0.014710428405848575,3.810978090061861,3.8180278189042034,0.00704972884234234,0.5265331249684095,0.528029439970851,0.0014963150024414062
ema,REAL_ENV104_00003_001_01,REAL_ENV104_00003,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step0/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step10/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step10/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step0/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step10/evidence/temporal_strip_16.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step0/evidence/midframe_review_sheet.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/minimax_gate64_adapter_v3_20260627/ema/heldout_outputs/REAL_ENV104_00003_001_01/step10/evidence/midframe_review_sheet.jpg,22.582986813161824,22.56852693261575,-0.014459880546073833,15.638280577792287,15.621754169847945,-0.016526407944342125,22.47114352790283,22.466406452155052,-0.004737075747776487,29.161611843084465,29.154994828791885,-0.006617014292579881,5.123802297255573,5.13470458984375,0.010902292588177431,1.2504608556628227,1.2520777396857738,0.001616884022951126
