dataset,sample_id,mask_id,source_video_id,status,frames,area_mean,area_min,area_max,area_std,bbox_w_mean,bbox_h_mean,edge_touch_ratio,centroid_step_motion_mean,centroid_step_motion_max,first_frame_area,error
historical_br_youtubevos_k4_limit512,youtubevos_000116_0974a213dc,mask_003,0974a213dc,OK,16,0.23144683837890626,0.230950927734375,0.231915283203125,0.0002992784995739004,0.4464111328125,0.815625,0.0,0.0014003154264134517,0.0016994548264453093,0.231158447265625,
historical_br_youtubevos_k4_limit512,youtubevos_000117_097b471ed8,mask_001,097b471ed8,OK,16,0.294525146484375,0.294525146484375,0.294525146484375,0.0,0.5546875,0.846875,1.0,0.0,0.0,0.294525146484375,
historical_br_youtubevos_k4_limit512,youtubevos_000118_0990941758,mask_002,0990941758,OK,16,0.2453624725341797,0.244525146484375,0.246038818359375,0.00040315106069944306,0.425537109375,0.7802734375,0.0,0.0014772267987346556,0.0018817304637700726,0.244989013671875,
historical_br_youtubevos_k4_limit512,youtubevos_000119_09a348f4fa,mask_001,09a348f4fa,OK,16,0.262408447265625,0.262408447265625,0.262408447265625,0.0,0.55859375,0.825,0.0,0.0,0.0,0.262408447265625,
historical_br_youtubevos_k4_limit512,youtubevos_000120_09a6841288,mask_002,09a6841288,OK,16,0.23502120971679688,0.234552001953125,0.235693359375,0.00033156807935004153,0.5377197265625,0.648046875,0.0,0.002931049740501698,0.0033060419813290584,0.23499755859375,
historical_br_youtubevos_k4_limit512,youtubevos_000121_09c5bad17b,mask_000,09c5bad17b,OK,16,0.292816162109375,0.292816162109375,0.292816162109375,0.0,0.544921875,0.8,0.0,0.0,0.0,0.292816162109375,
historical_br_youtubevos_k4_limit512,youtubevos_000122_09c9ce80c7,mask_002,09c9ce80c7,OK,16,0.22942352294921875,0.228704833984375,0.230224609375,0.0004300678260602586,0.4833984375,0.6880859375,0.0,0.003359712314676779,0.003788833835885006,0.228704833984375,
historical_br_youtubevos_k4_limit512,youtubevos_000123_09ff54fef4,mask_000,09ff54fef4,OK,16,0.274969482421875,0.274969482421875,0.274969482421875,0.0,0.498046875,0.728125,0.0,0.0,0.0,0.274969482421875,
historical_br_youtubevos_k4_limit512,youtubevos_000124_0a23765d15,mask_000,0a23765d15,OK,16,0.271484375,0.271484375,0.271484375,0.0,0.501953125,0.740625,0.0,0.0,0.0,0.271484375,
historical_br_youtubevos_k4_limit512,youtubevos_000125_0a275e7f12,mask_002,0a275e7f12,OK,16,0.24657783508300782,0.24609375,0.247259521484375,0.00035707339218339954,0.486328125,0.6697265625,0.0,0.002757384313653372,0.0036846573986619733,0.24609375,
historical_br_youtubevos_k4_limit512,youtubevos_000126_0a2f2bd294,mask_001,0a2f2bd294,OK,16,0.261602783203125,0.261602783203125,0.261602783203125,0.0,0.498046875,0.790625,0.0,0.0,0.0,0.261602783203125,
historical_br_youtubevos_k4_limit512,youtubevos_000127_0a7a2514aa,mask_001,0a7a2514aa,OK,16,0.26517333984375,0.26517333984375,0.26517333984375,0.0,0.568359375,0.690625,0.0,0.0,0.0,0.26517333984375,
historical_br_youtubevos_k4_limit512,youtubevos_000128_0a7b27fde9,mask_001,0a7b27fde9,OK,16,0.245281982421875,0.245281982421875,0.245281982421875,0.0,0.6015625,0.65,0.0,0.0,0.0,0.245281982421875,
historical_br_youtubevos_k4_limit512,youtubevos_000129_0a8c467cc3,mask_001,0a8c467cc3,OK,16,0.23956298828125,0.23956298828125,0.23956298828125,0.0,0.439453125,0.865625,1.0,0.0,0.0,0.23956298828125,
historical_br_youtubevos_k4_limit512,youtubevos_000130_0ac8c560ae,mask_002,0ac8c560ae,OK,16,0.2817981719970703,0.2815185546875,0.282403564453125,0.0002552847739149093,0.491455078125,0.85,0.0,0.002145657910027594,0.002880352029028198,0.282403564453125,
historical_br_youtubevos_k4_limit512,youtubevos_000131_0b1627e896,mask_001,0b1627e896,OK,16,0.2314453125,0.2314453125,0.2314453125,0.0,0.54296875,0.996875,1.0,0.0,0.0,0.2314453125,
historical_br_youtubevos_k4_limit512,youtubevos_000132_0b285c47f6,mask_003,0b285c47f6,OK,16,0.274945068359375,0.274945068359375,0.274945068359375,0.0,0.52734375,0.8,1.0,0.0,0.0,0.274945068359375,
historical_br_youtubevos_k4_limit512,youtubevos_000133_0b34ec1d55,mask_000,0b34ec1d55,OK,16,0.287957763671875,0.287957763671875,0.287957763671875,0.0,0.537109375,0.81875,1.0,0.0,0.0,0.287957763671875,
historical_br_youtubevos_k4_limit512,youtubevos_000134_0b5b5e8e5a,mask_002,0b5b5e8e5a,OK,16,0.2414276123046875,0.241314697265625,0.24154052734375,0.00011291503906250833,0.4658203125,0.8125,1.0,0.001023157661985345,0.0011810502958824254,0.24154052734375,
historical_br_youtubevos_k4_limit512,youtubevos_000135_0b68535614,mask_000,0b68535614,OK,16,0.296441650390625,0.296441650390625,0.296441650390625,0.0,0.54296875,0.91875,1.0,0.0,0.0,0.296441650390625,
historical_br_youtubevos_k4_limit512,youtubevos_000136_0b6f9105fc,mask_002,0b6f9105fc,OK,16,0.27341270446777344,0.27283935546875,0.274224853515625,0.00047375760327063613,0.5318603515625,0.86875,1.0,0.0014722397030827565,0.0018993841103827056,0.273199462890625,
historical_br_youtubevos_k4_limit512,youtubevos_000137_0b7dbfa3cb,mask_003,0b7dbfa3cb,OK,16,0.22895965576171876,0.227978515625,0.229290771484375,0.00038058062892195915,0.48193359375,0.778125,1.0,0.0005672170754148463,0.001246601582860781,0.2292236328125,
historical_br_youtubevos_k4_limit512,youtubevos_000138_0b9cea51ca,mask_002,0b9cea51ca,OK,16,0.25541534423828127,0.2549560546875,0.2560791015625,0.00034446019263835995,0.469970703125,0.840625,0.0,0.0008986306747296165,0.0014939212255404995,0.2549560546875,
historical_br_youtubevos_k4_limit512,youtubevos_000139_0b9d012be8,mask_000,0b9d012be8,OK,16,0.28846435546875,0.28846435546875,0.28846435546875,0.0,0.521484375,0.853125,1.0,0.0,0.0,0.28846435546875,
historical_br_youtubevos_k4_limit512,youtubevos_000140_0bcfc4177d,mask_000,0bcfc4177d,OK,16,0.271575927734375,0.271575927734375,0.271575927734375,0.0,0.58203125,0.640625,0.0,0.0,0.0,0.271575927734375,
historical_br_youtubevos_k4_limit512,youtubevos_000141_0bd37b23c1,mask_001,0bd37b23c1,OK,16,0.256707763671875,0.256707763671875,0.256707763671875,0.0,0.533203125,0.740625,1.0,0.0,0.0,0.256707763671875,
historical_br_youtubevos_k4_limit512,youtubevos_000142_0bd864064c,mask_000,0bd864064c,OK,16,0.202679443359375,0.202679443359375,0.202679443359375,0.0,0.494140625,0.65,0.0,0.0,0.0,0.202679443359375,
historical_br_youtubevos_k4_limit512,youtubevos_000143_0c11c6bf7b,mask_000,0c11c6bf7b,OK,16,0.2766845703125,0.2766845703125,0.2766845703125,0.0,0.443359375,0.80625,0.0,0.0,0.0,0.2766845703125,
historical_br_youtubevos_k4_limit512,youtubevos_000144_0c26bc77ac,mask_003,0c26bc77ac,OK,16,0.2514537811279297,0.250750732421875,0.252410888671875,0.0006602392467193852,0.5028076171875,0.996875,1.0,0.0007088133770029746,0.0011575616400679725,0.251531982421875,
historical_br_youtubevos_k4_limit512,youtubevos_000145_0c3a04798c,mask_000,0c3a04798c,OK,16,0.254412841796875,0.254412841796875,0.254412841796875,0.0,0.498046875,0.803125,0.0,0.0,0.0,0.254412841796875,
historical_br_youtubevos_k4_limit512,youtubevos_000146_0c44a9d545,mask_001,0c44a9d545,OK,16,0.26575927734375,0.26575927734375,0.26575927734375,0.0,0.48046875,0.925,0.0,0.0,0.0,0.26575927734375,
historical_br_youtubevos_k4_limit512,youtubevos_000147_0c817cc390,mask_001,0c817cc390,OK,16,0.218145751953125,0.218145751953125,0.218145751953125,0.0,0.443359375,0.734375,0.0,0.0,0.0,0.218145751953125,
historical_br_youtubevos_k4_limit512,youtubevos_000148_0ca839ee9a,mask_003,0ca839ee9a,OK,16,0.21585502624511718,0.215191650390625,0.21622314453125,0.00025280566055889213,0.49951171875,0.61484375,0.0,0.002651480879258182,0.0035322017147489987,0.216162109375,
historical_br_youtubevos_k4_limit512,youtubevos_000149_0cd7ac0ac0,mask_003,0cd7ac0ac0,OK,16,0.28814010620117186,0.287677001953125,0.28880615234375,0.00040320682429881256,0.4830322265625,0.7306640624999999,0.0,0.0035319572228696655,0.006209417362090506,0.287725830078125,
historical_br_youtubevos_k4_limit512,youtubevos_000150_0ce06e0121,mask_001,0ce06e0121,OK,16,0.242474365234375,0.242474365234375,0.242474365234375,0.0,0.4453125,0.76875,0.0,0.0,0.0,0.242474365234375,
historical_br_youtubevos_k4_limit512,youtubevos_000151_0cfe974a89,mask_002,0cfe974a89,OK,16,0.26912574768066405,0.268817138671875,0.26943359375,0.00024077932791387915,0.4801025390625,0.825,0.0,0.00041806528263958753,0.0007687327046036319,0.268829345703125,
historical_br_youtubevos_k4_limit512,youtubevos_000152_0d2fcc0dcd,mask_002,0d2fcc0dcd,OK,16,0.2488475799560547,0.24847412109375,0.24951171875,0.000320610497635959,0.60205078125,0.79375,1.0,0.0004516938513191963,0.0008653968879315975,0.24874267578125,
historical_br_youtubevos_k4_limit512,youtubevos_000153_0d3aad05d2,mask_000,0d3aad05d2,OK,16,0.2723388671875,0.2723388671875,0.2723388671875,0.0,0.5546875,0.921875,1.0,0.0,0.0,0.2723388671875,
historical_br_youtubevos_k4_limit512,youtubevos_000154_0d40b015f4,mask_001,0d40b015f4,OK,16,0.256646728515625,0.256646728515625,0.256646728515625,0.0,0.4765625,0.8125,0.0,0.0,0.0,0.256646728515625,
historical_br_youtubevos_k4_limit512,youtubevos_000155_0d97fba242,mask_002,0d97fba242,OK,16,0.24675979614257812,0.2463623046875,0.247357177734375,0.00031658126411813125,0.5,0.871875,1.0,0.0004154271720081512,0.0008949082991374659,0.246795654296875,
historical_br_youtubevos_k4_limit512,youtubevos_000156_0dab85b6d3,mask_002,0dab85b6d3,OK,16,0.24583053588867188,0.244970703125,0.246490478515625,0.0004120261562536673,0.4752197265625,0.7470703125,0.0,0.002405544179936876,0.003670924378819651,0.246405029296875,
historical_br_youtubevos_k4_limit512,youtubevos_000157_0db5c427a5,mask_003,0db5c427a5,OK,16,0.23058013916015627,0.229669189453125,0.231207275390625,0.000531165877161219,0.3536376953125,0.996875,1.0,0.0021009138890052534,0.0025229981017510406,0.23092041015625,
historical_br_youtubevos_k4_limit512,youtubevos_000158_0dbaf284f1,mask_002,0dbaf284f1,OK,16,0.29495086669921877,0.294439697265625,0.295196533203125,0.0002069634110489168,0.5684814453125,0.8375,0.0,0.0009445476962291458,0.0017004732666133374,0.2950927734375,
historical_br_youtubevos_k4_limit512,youtubevos_000159_0de4923598,mask_002,0de4923598,OK,16,0.28442039489746096,0.283367919921875,0.284869384765625,0.00041908629447252914,0.5443115234375,0.89375,1.0,0.002117993060050681,0.0023917013966181914,0.28482666015625,
historical_br_youtubevos_k4_limit512,youtubevos_000160_0df28a9101,mask_002,0df28a9101,OK,16,0.2881763458251953,0.287896728515625,0.288623046875,0.00020773504790688534,0.5859375,0.809375,1.0,0.0010329800371223846,0.001544819915299751,0.288189697265625,
historical_br_youtubevos_k4_limit512,youtubevos_000161_0e04f636c4,mask_002,0e04f636c4,OK,16,0.24789161682128907,0.247393798828125,0.248675537109375,0.00033576942795752676,0.49658203125,0.80625,1.0,0.002225816591892749,0.0029777899525972127,0.2479248046875,
historical_br_youtubevos_k4_limit512,youtubevos_000162_0e05f0e232,mask_002,0e05f0e232,OK,16,0.2865203857421875,0.285943603515625,0.2867919921875,0.0002854739600939709,0.5380859375,0.865625,1.0,0.0006603941819721206,0.00081085084753311,0.2866943359375,
historical_br_youtubevos_k4_limit512,youtubevos_000163_0e0930474b,mask_003,0e0930474b,OK,16,0.22671127319335938,0.226373291015625,0.2272216796875,0.00026575602602641835,0.5830078125,0.80625,0.0,0.00044824448328791786,0.0008899560939167625,0.226373291015625,
historical_br_youtubevos_k4_limit512,youtubevos_000164_0e27472bea,mask_000,0e27472bea,OK,16,0.23387451171875,0.23387451171875,0.23387451171875,0.0,0.474609375,0.7125,0.0,0.0,0.0,0.23387451171875,
historical_br_youtubevos_k4_limit512,youtubevos_000165_0e30020549,mask_001,0e30020549,OK,16,0.20419921875,0.20419921875,0.20419921875,0.0,0.3359375,0.875,1.0,0.0,0.0,0.20419921875,
historical_br_youtubevos_k4_limit512,youtubevos_000166_0e621feb6c,mask_002,0e621feb6c,OK,16,0.2005748748779297,0.20010986328125,0.201043701171875,0.00026764471685541784,0.4688720703125,0.6,0.0,0.0012975474854767255,0.0018193108323793815,0.20074462890625,
historical_br_youtubevos_k4_limit512,youtubevos_000167_0e803c7d73,mask_003,0e803c7d73,OK,16,0.27405319213867185,0.273431396484375,0.274639892578125,0.0003879087602826442,0.432861328125,0.925,1.0,0.0007536082741138656,0.0015305036216094743,0.273431396484375,
historical_br_youtubevos_k4_limit512,youtubevos_000168_0e9ebe4e3c,mask_002,0e9ebe4e3c,OK,16,0.22784385681152344,0.227099609375,0.228350830078125,0.00039409330789822106,0.4268798828125,0.728125,0.0,0.0001545653148620066,0.0005584546808059278,0.227655029296875,
historical_br_youtubevos_k4_limit512,youtubevos_000169_0e9f2785ec,mask_003,0e9f2785ec,OK,16,0.20799217224121094,0.207269287109375,0.20899658203125,0.0004412612209969326,0.4884033203125,0.6720703125,0.0,0.0017717089759285987,0.0023168423990933477,0.208258056640625,
historical_br_youtubevos_k4_limit512,youtubevos_000170_0ea68d418b,mask_002,0ea68d418b,OK,16,0.21717605590820313,0.216619873046875,0.2174560546875,0.0002858152857280201,0.4410400390625,0.790625,0.0,0.002814723701912766,0.0033462643854356385,0.217315673828125,
historical_br_youtubevos_k4_limit512,youtubevos_000171_0eb403a222,mask_003,0eb403a222,OK,16,0.23715591430664062,0.236456298828125,0.23782958984375,0.00047207583797852747,0.555419921875,0.7835937500000001,0.0,0.002376334253634018,0.0034391552429360087,0.237445068359375,
historical_br_youtubevos_k4_limit512,youtubevos_000172_0ee92053d6,mask_000,0ee92053d6,OK,16,0.291851806640625,0.291851806640625,0.291851806640625,0.0,0.646484375,0.765625,1.0,0.0,0.0,0.291851806640625,
historical_br_youtubevos_k4_limit512,youtubevos_000173_0eefca067f,mask_003,0eefca067f,OK,16,0.25400772094726565,0.2535888671875,0.25469970703125,0.0002650102889986364,0.5047607421875,0.80625,0.0,0.000958294290106843,0.001376118506394155,0.2542724609375,
historical_br_youtubevos_k4_limit512,youtubevos_000174_0f17fa6fcb,mask_002,0f17fa6fcb,OK,16,0.2903766632080078,0.28961181640625,0.290985107421875,0.00041544680341560415,0.62060546875,0.7294921875,0.0,0.0017017109548783248,0.001968290069306959,0.29012451171875,
historical_br_youtubevos_k4_limit512,youtubevos_000175_0f1ac8e9a3,mask_000,0f1ac8e9a3,OK,16,0.28980712890625,0.28980712890625,0.28980712890625,0.0,0.564453125,0.803125,0.0,0.0,0.0,0.28980712890625,
historical_br_youtubevos_k4_limit512,youtubevos_000176_0f202e9852,mask_000,0f202e9852,OK,16,0.23095703125,0.23095703125,0.23095703125,0.0,0.62890625,0.675,0.0,0.0,0.0,0.23095703125,
historical_br_youtubevos_k4_limit512,youtubevos_000177_0f2ab8b1ff,mask_003,0f2ab8b1ff,OK,16,0.2710247039794922,0.27056884765625,0.271295166015625,0.00017254875553907677,0.5211181640625,0.875,0.0,0.000986284233450316,0.0017776627225341204,0.270947265625,
historical_br_youtubevos_k4_limit512,youtubevos_000178_0f51a78756,mask_002,0f51a78756,OK,16,0.27474632263183596,0.2742431640625,0.275543212890625,0.00033776747900182154,0.6612548828125,0.7703125,0.0,0.001973327661746022,0.003075860274435287,0.274505615234375,
historical_br_youtubevos_k4_limit512,youtubevos_000179_0f5fbe16b0,mask_003,0f5fbe16b0,OK,16,0.279351806640625,0.27874755859375,0.2801513671875,0.0006498739578846248,0.514404296875,0.940625,1.0,0.0010687894059822906,0.0017140922626151835,0.2793701171875,
historical_br_youtubevos_k4_limit512,youtubevos_000180_0f6072077b,mask_002,0f6072077b,OK,16,0.22890205383300782,0.228271484375,0.22935791015625,0.0003569429578348634,0.4547119140625,0.809375,0.0,0.0022170195015758006,0.0026522803063919837,0.228900146484375,
historical_br_youtubevos_k4_limit512,youtubevos_000181_0f6b69b2f4,mask_000,0f6b69b2f4,OK,16,0.228936767578125,0.228936767578125,0.228936767578125,0.0,0.494140625,0.8,0.0,0.0,0.0,0.228936767578125,
historical_br_youtubevos_k4_limit512,youtubevos_000182_0f6c2163de,mask_000,0f6c2163de,OK,16,0.259613037109375,0.259613037109375,0.259613037109375,0.0,0.564453125,0.853125,0.0,0.0,0.0,0.259613037109375,
historical_br_youtubevos_k4_limit512,youtubevos_000183_0f74ec5599,mask_001,0f74ec5599,OK,16,0.253204345703125,0.253204345703125,0.253204345703125,0.0,0.357421875,0.896875,0.0,0.0,0.0,0.253204345703125,
historical_br_youtubevos_k4_limit512,youtubevos_000184_0f9683715b,mask_001,0f9683715b,OK,16,0.222967529296875,0.222967529296875,0.222967529296875,0.0,0.505859375,0.590625,0.0,0.0,0.0,0.222967529296875,
historical_br_youtubevos_k4_limit512,youtubevos_000185_0fa7b59356,mask_002,0fa7b59356,OK,16,0.21042518615722655,0.2098876953125,0.21090087890625,0.0003122089099409902,0.5341796875,0.57109375,0.0,0.001877942871456024,0.0025605512476815917,0.21024169921875,
historical_br_youtubevos_k4_limit512,youtubevos_000186_0fb173695b,mask_003,0fb173695b,OK,16,0.304620361328125,0.304620361328125,0.304620361328125,0.0,0.71875,0.803125,0.0,0.0,0.0,0.304620361328125,
historical_br_youtubevos_k4_limit512,youtubevos_000187_0fc958cde2,mask_002,0fc958cde2,OK,16,0.2913196563720703,0.29097900390625,0.292047119140625,0.00037383858038044046,0.545654296875,0.8625,1.0,0.0009445304475166596,0.0015922029885661736,0.29097900390625,
historical_br_youtubevos_k4_limit512,youtubevos_000188_0fe7b1a621,mask_001,0fe7b1a621,OK,16,0.209326171875,0.209326171875,0.209326171875,0.0,0.4765625,0.7875,0.0,0.0,0.0,0.209326171875,
historical_br_youtubevos_k4_limit512,youtubevos_000189_0ffcdb491c,mask_001,0ffcdb491c,OK,16,0.25362548828125,0.25362548828125,0.25362548828125,0.0,0.55859375,0.728125,0.0,0.0,0.0,0.25362548828125,
historical_br_youtubevos_k4_limit512,youtubevos_000190_101caff7d4,mask_000,101caff7d4,OK,16,0.222052001953125,0.222052001953125,0.222052001953125,0.0,0.49609375,0.628125,0.0,0.0,0.0,0.222052001953125,
historical_br_youtubevos_k4_limit512,youtubevos_000191_1022fe8417,mask_000,1022fe8417,OK,16,0.279705810546875,0.279705810546875,0.279705810546875,0.0,0.546875,0.809375,0.0,0.0,0.0,0.279705810546875,
historical_br_youtubevos_k4_limit512,youtubevos_000192_1032e80b37,mask_002,1032e80b37,OK,16,0.23842964172363282,0.237799072265625,0.23897705078125,0.0003052956822412462,0.4879150390625,0.708203125,0.0,0.0038267087316895803,0.004595984869000134,0.238623046875,
historical_br_youtubevos_k4_limit512,youtubevos_000193_103f501680,mask_003,103f501680,OK,16,0.26301040649414065,0.26226806640625,0.264166259765625,0.0004952076550885182,0.6102294921875,0.6974609375,0.0,0.0016813869505033546,0.002869446547570498,0.262957763671875,
historical_br_youtubevos_k4_limit512,youtubevos_000194_104e64565f,mask_003,104e64565f,OK,16,0.2321746826171875,0.23150634765625,0.232891845703125,0.00029174230083089893,0.4774169921875,0.6359375,0.0,0.003497468371991824,0.004440786639137362,0.232891845703125,
historical_br_youtubevos_k4_limit512,youtubevos_000195_104f1ab997,mask_002,104f1ab997,OK,16,0.2572376251220703,0.256829833984375,0.257574462890625,0.00023499742699845298,0.53515625,0.790625,0.0,0.0002724672392104549,0.0010936584374272502,0.256829833984375,
historical_br_youtubevos_k4_limit512,youtubevos_000196_106242403f,mask_000,106242403f,OK,16,0.272344970703125,0.272344970703125,0.272344970703125,0.0,0.669921875,0.975,1.0,0.0,0.0,0.272344970703125,
historical_br_youtubevos_k4_limit512,youtubevos_000197_10b31f5431,mask_003,10b31f5431,OK,16,0.23073921203613282,0.23038330078125,0.23104248046875,0.00021633840693444196,0.493408203125,0.834375,0.0,0.00086713423171786,0.0012431941996011444,0.23038330078125,
historical_br_youtubevos_k4_limit512,youtubevos_000198_10eced835e,mask_003,10eced835e,OK,16,0.2572132110595703,0.256488037109375,0.258282470703125,0.0005572956762947516,0.585205078125,0.5880859375,0.0,0.0029820972800546786,0.0037646917069516553,0.256689453125,
historical_br_youtubevos_k4_limit512,youtubevos_000199_110d26fa3a,mask_000,110d26fa3a,OK,16,0.297052001953125,0.297052001953125,0.297052001953125,0.0,0.65625,0.76875,0.0,0.0,0.0,0.297052001953125,
historical_br_youtubevos_k4_limit512,youtubevos_000200_1122c1d16a,mask_001,1122c1d16a,OK,16,0.239569091796875,0.239569091796875,0.239569091796875,0.0,0.501953125,0.721875,0.0,0.0,0.0,0.239569091796875,
historical_br_youtubevos_k4_limit512,youtubevos_000201_1145b49a5f,mask_003,1145b49a5f,OK,16,0.28687515258789065,0.28663330078125,0.28717041015625,0.00020918319505089538,0.517578125,0.85,0.0,0.0008380287174908559,0.0017300628864043897,0.2866943359375,
historical_br_youtubevos_k4_limit512,youtubevos_000202_11485838c2,mask_001,11485838c2,OK,16,0.29759521484375,0.29759521484375,0.29759521484375,0.0,0.505859375,0.871875,1.0,0.0,0.0,0.29759521484375,
historical_br_youtubevos_k4_limit512,youtubevos_000203_114e7676ec,mask_001,114e7676ec,OK,16,0.221563720703125,0.221563720703125,0.221563720703125,0.0,0.447265625,0.846875,0.0,0.0,0.0,0.221563720703125,
historical_br_youtubevos_k4_limit512,youtubevos_000204_1157472b95,mask_003,1157472b95,OK,16,0.25753936767578123,0.257012939453125,0.2579833984375,0.00040073717053373874,0.4840087890625,0.88125,0.0,0.00125596225664792,0.0019076771232840834,0.257012939453125,
historical_br_youtubevos_k4_limit512,youtubevos_000205_115ee1072c,mask_003,115ee1072c,OK,16,0.2897003173828125,0.2893798828125,0.289923095703125,0.0002078110386503157,0.59375,0.83125,1.0,0.000663110119688027,0.0011995332566747553,0.289837646484375,
historical_br_youtubevos_k4_limit512,youtubevos_000206_1171141012,mask_000,1171141012,OK,16,0.29119873046875,0.29119873046875,0.29119873046875,0.0,0.439453125,0.840625,0.0,0.0,0.0,0.29119873046875,
historical_br_youtubevos_k4_limit512,youtubevos_000207_117757b4b8,mask_003,117757b4b8,OK,16,0.2100860595703125,0.209466552734375,0.21038818359375,0.00025994635869968757,0.35498046875,0.79375,0.0,0.0009491948788604199,0.0013729226121037838,0.21038818359375,
historical_br_youtubevos_k4_limit512,youtubevos_000208_1178932d2f,mask_002,1178932d2f,OK,16,0.2627269744873047,0.262060546875,0.262957763671875,0.00028681018991133847,0.530517578125,0.815625,0.0,0.00016678947982473556,0.0007041174918612796,0.262957763671875,
historical_br_youtubevos_k4_limit512,youtubevos_000209_117cc76bda,mask_001,117cc76bda,OK,16,0.2835693359375,0.2835693359375,0.2835693359375,0.0,0.5,0.75625,0.0,0.0,0.0,0.2835693359375,
historical_br_youtubevos_k4_limit512,youtubevos_000210_1180cbf814,mask_003,1180cbf814,OK,16,0.2762271881103516,0.276055908203125,0.27669677734375,0.00018029237543880393,0.532470703125,0.809375,0.0,0.002639617222980244,0.0028542718407618775,0.276055908203125,
historical_br_youtubevos_k4_limit512,youtubevos_000211_1187bbd0e3,mask_000,1187bbd0e3,OK,16,0.213836669921875,0.213836669921875,0.213836669921875,0.0,0.44140625,0.721875,0.0,0.0,0.0,0.213836669921875,
historical_br_youtubevos_k4_limit512,youtubevos_000212_1197e44b26,mask_001,1197e44b26,OK,16,0.257421875,0.257421875,0.257421875,0.0,0.607421875,0.74375,0.0,0.0,0.0,0.257421875,
historical_br_youtubevos_k4_limit512,youtubevos_000213_119cf20728,mask_002,119cf20728,OK,16,0.2841766357421875,0.2838623046875,0.284295654296875,0.00010600191914647093,0.4761962890625,0.85625,0.0,0.0023517464130189884,0.0032865132592150275,0.284210205078125,
historical_br_youtubevos_k4_limit512,youtubevos_000214_119dd54871,mask_000,119dd54871,OK,16,0.233782958984375,0.233782958984375,0.233782958984375,0.0,0.4453125,0.753125,0.0,0.0,0.0,0.233782958984375,
historical_br_youtubevos_k4_limit512,youtubevos_000215_11a0c3b724,mask_002,11a0c3b724,OK,16,0.27481956481933595,0.274322509765625,0.27579345703125,0.00041833004059471565,0.5244140625,0.7478515625,0.0,0.002927021779937029,0.004108520484651087,0.274566650390625,
historical_br_youtubevos_k4_limit512,youtubevos_000216_11a6ba8c94,mask_002,11a6ba8c94,OK,16,0.281402587890625,0.280487060546875,0.282061767578125,0.00042247285689400016,0.59521484375,0.7517578125000001,0.0,0.0026178857555880283,0.0032177276141259767,0.281378173828125,
historical_br_youtubevos_k4_limit512,youtubevos_000217_11c722a456,mask_002,11c722a456,OK,16,0.20448532104492187,0.203570556640625,0.205096435546875,0.00038435720537251527,0.4508056640625,0.61640625,0.0,0.0026445551745445314,0.0032741155741930384,0.204888916015625,
historical_br_youtubevos_k4_limit512,youtubevos_000218_11cbcb0b4d,mask_002,11cbcb0b4d,OK,16,0.29282379150390625,0.29244384765625,0.2934326171875,0.00025686937556873915,0.543701171875,0.796875,0.0,0.0017787583384737753,0.001953125,0.292608642578125,
historical_br_youtubevos_k4_limit512,youtubevos_000219_11ccf5e99d,mask_001,11ccf5e99d,OK,16,0.29091796875,0.29091796875,0.29091796875,0.0,0.53515625,0.828125,1.0,0.0,0.0,0.29091796875,
historical_br_youtubevos_k4_limit512,youtubevos_000220_11ce6f452e,mask_003,11ce6f452e,OK,16,0.24108848571777344,0.240802001953125,0.241412353515625,0.00020952344103175282,0.49609375,0.821875,0.0,0.0011875046385664957,0.001677989931516936,0.24085693359375,
historical_br_youtubevos_k4_limit512,youtubevos_000221_11feabe596,mask_002,11feabe596,OK,16,0.2530021667480469,0.25283203125,0.2533203125,0.00013654484928839753,0.45849609375,0.803125,0.0,0.0023738052580235367,0.0028223075763640078,0.252886962890625,
historical_br_youtubevos_k4_limit512,youtubevos_000222_120cb9514d,mask_001,120cb9514d,OK,16,0.24525146484375,0.24525146484375,0.24525146484375,0.0,0.48046875,0.746875,1.0,0.0,0.0,0.24525146484375,
historical_br_youtubevos_k4_limit512,youtubevos_000223_12156b25b3,mask_001,12156b25b3,OK,16,0.23223876953125,0.23223876953125,0.23223876953125,0.0,0.525390625,0.809375,1.0,0.0,0.0,0.23223876953125,
historical_br_youtubevos_k4_limit512,youtubevos_000224_122896672d,mask_003,122896672d,OK,16,0.2888786315917969,0.288092041015625,0.289990234375,0.000562049267075482,0.5552978515625,0.750390625,0.0,0.002420950572043205,0.0031226651707982897,0.288140869140625,
historical_br_youtubevos_k4_limit512,youtubevos_000225_1233ac8596,mask_002,1233ac8596,OK,16,0.2906604766845703,0.290484619140625,0.291021728515625,0.00022112316432564032,0.5830078125,0.7875,0.0,0.003986541034830115,0.0045707298836198665,0.290484619140625,
historical_br_youtubevos_k4_limit512,youtubevos_000226_1239c87234,mask_000,1239c87234,OK,16,0.280999755859375,0.280999755859375,0.280999755859375,0.0,0.466796875,0.796875,0.0,0.0,0.0,0.280999755859375,
historical_br_youtubevos_k4_limit512,youtubevos_000227_1250423f7c,mask_003,1250423f7c,OK,16,0.2846977233886719,0.284173583984375,0.285113525390625,0.00027306731745118133,0.4930419921875,0.821875,0.0,0.0014571985335282154,0.0018361524100337016,0.284649658203125,
historical_br_youtubevos_k4_limit512,youtubevos_000228_1257a1bc67,mask_001,1257a1bc67,OK,16,0.29886474609375,0.29886474609375,0.29886474609375,0.0,0.61328125,0.9125,1.0,0.0,0.0,0.29886474609375,
