model_label,video,frames,whole_video_psnr,whole_video_ssim,mask_region_psnr,mask_region_ssim,strict_mask_pixel_psnr,boundary_pixel_psnr,outside_diff_mean,outside_diff_max,whole_video_lpips,ewarp,flow_conf_mean,valid_flow_ratio,mean_flow_magnitude,gate_mean,gate_p10,gate_p50,gate_p90,nonzero_gate_ratio
Exp19b_stage2_500,drift-chicane,24,34.29108148997329,0.9481511321345316,28.050186113569925,0.7591756861691786,25.57052395745353,29.131726988612375,0.0,0.0,0.025283297523856163,2.194558715690737,0.7331258654594421,0.8184357285499573,0.09842444211244583,0.004699542187154293,0.0,0.0,0.0,0.006939220242202282
Exp19b_stage2_500,drift-straight,24,30.64241909124894,0.9769297061007082,24.628014177123134,0.888988927704433,21.51494888603749,25.625593522562422,0.0,0.0,0.019477998139336705,16.420628652786434,0.6586068272590637,0.7705536484718323,14.6094388961792,0.007638901472091675,0.0,0.0,0.0,0.01905984804034233
Exp19b_stage2_500,drift-turn,24,32.28172676081946,0.9802685808549997,21.476321347715963,0.7565760266250577,19.52445384314937,23.635869106302355,0.0,0.0,0.013929734355770051,9.392929658212738,0.692482054233551,0.7938870191574097,27.23223114013672,0.0035287856590002775,0.0,0.0,0.0,0.013811326585710049
Exp19b_stage2_500,elephant,24,33.481996783341266,0.9874496655869137,23.29103912507775,0.8431819572916753,19.94979193557918,24.618835177252322,0.0,0.0,0.013552015647292137,5.670951031472372,0.8272077441215515,0.906754732131958,1.0711522102355957,0.003441011067479849,0.0,0.0,0.0,0.005356224253773689
Exp19b_stage2_500,goat,24,30.415053626695634,0.9701790452750388,20.592341296299946,0.7314961592139628,17.37448912375394,25.153178259049884,0.0,0.0,0.012514644806894163,12.863075158194356,0.7834944725036621,0.8874521851539612,4.245524883270264,0.0032649997156113386,0.0,0.0,0.0,0.006460583768785
Exp19b_stage2_500,hike,24,33.92056992778973,0.9813980914320757,25.072101873553134,0.8007472302054328,22.4699996746326,31.33673567414414,0.0,0.0,0.015311006573028862,5.18773119572712,0.8104503750801086,0.8796842694282532,1.3043508529663086,0.0032436437904834747,0.0,0.0,0.0,0.00516372499987483
Exp19b_stage2_500,hockey,24,45.880148833303736,0.9941735796094999,36.63001099261245,0.9311373043394515,34.20693778648456,37.645322324052536,0.0,0.0,0.006214808129395048,3.1225069567723116,0.7808321118354797,0.8791698813438416,2.260765314102173,0.002837547566741705,0.0,0.0,0.0,0.005514965858310461
Exp19b_stage2_500,horsejump-high,24,23.921478073817195,0.9367426594655033,17.57098138046126,0.7637364948828052,14.786463268949447,23.497108110395306,0.0,0.0,0.036368617710346975,9.014930272393899,0.7027061581611633,0.8061085343360901,5.029804706573486,0.003521932987496257,0.0,0.0,0.0,0.0076963575556874275
Exp19b_stage2_500,horsejump-low,24,28.0594090292457,0.9533166721537275,19.49060561122278,0.6884298719612382,16.68882587424568,22.13068006524347,0.0,0.0,0.0202031754112492,5.026609140812703,0.7303320169448853,0.8230549097061157,10.442276954650879,0.0045699565671384335,0.0,0.0,0.0,0.011379163712263107
Exp19b_stage2_500,kite-surf,24,35.2668413685867,0.9853648763700029,26.64986835024951,0.8672353283194661,23.473765676585618,29.06349138149069,0.0,0.0,0.011338528633738557,3.6583260795020536,0.6604135632514954,0.8229045867919922,11.740215301513672,0.009949669241905212,0.0,0.0,0.0,0.018043499439954758
Exp19b_stage2_500,kite-walk,24,41.493050814753644,0.9932269599579575,28.78606766987407,0.6146861475551776,27.146490417210135,33.274500657052265,0.0,0.0,0.00342031455753992,2.982148500766767,0.8140666484832764,0.9159087538719177,0.7840685248374939,0.0023769731633365154,0.0,0.0,0.0,0.003453735960647464
Exp19b_stage2_500,libby,24,42.76775461250076,0.9954214968994037,32.55397625393194,0.938870498278518,27.870318139715696,31.518144967617854,0.0,0.0,0.004786758683621883,5.6603785968669085,0.6685271859169006,0.8456661701202393,13.308761596679688,0.005116126965731382,0.0,0.0,0.0,0.012590422295033932
Exp19b_stage2_500,mallard-fly,24,27.942694114777055,0.8825370229989048,21.21983016755045,0.44223553823086287,19.457735662489394,24.502052999241357,0.0,0.0,0.02564382863541444,3.8786562888518623,0.7014065980911255,0.8080524206161499,2.153520345687866,0.004866055678576231,0.0,0.0,0.0,0.007622813805937767
Exp19b_stage2_500,mallard-water,24,33.19030798082847,0.9571744901487304,23.10400465934661,0.5728330174545686,20.297369716592517,24.95096853160454,0.0,0.0,0.010896531263521561,12.059274008092672,0.4019913077354431,0.8132542967796326,5.067194938659668,0.002324136206880212,0.0,0.0,0.0,0.008169769309461117
Exp19b_stage2_500,motocross-bumps,24,36.257386000842075,0.9755378022255022,28.765340198688335,0.8616029178241041,26.1121462649909,31.234582961568222,0.0,0.0,0.012847881453732649,1.4498414998145206,0.7413874864578247,0.8204290270805359,9.239805221557617,0.00695636123418808,0.0,0.0,0.0,0.015712609514594078
Exp19b_stage2_500,motocross-jump,24,30.565648158663958,0.955784743981324,24.639189950838894,0.8343860034109462,21.35166224745247,27.23832749141467,0.0,0.0,0.02674460771959275,19.649139114493583,0.37983590364456177,0.5478057265281677,32.13665008544922,0.00890233926475048,0.0,0.0,0.0,0.024371866136789322
Exp19b_stage2_500,motorbike,24,41.20245721648382,0.994763474403849,30.008012955835017,0.9180780667697087,28.053409544962108,30.012717408556682,0.0,0.0,0.004462218416544299,3.063388887549872,0.7588646411895752,0.8666787147521973,9.746182441711426,0.0022035350557416677,0.0,0.0,0.0,0.005559574346989393
Exp19b_stage2_500,paragliding,24,37.76204195393937,0.97950197681897,28.90842975362425,0.8121705418990844,25.80118939619004,30.0563210438131,0.0,0.0,0.01390471177486082,1.5416417610021713,0.8025488257408142,0.869388997554779,4.6839680671691895,0.004026456736028194,0.0,0.0,0.0,0.007881221361458302
Exp19b_stage2_500,paragliding-launch,24,38.67528530246145,0.989288442979062,29.002753452700308,0.9213519434963958,27.270106015343302,30.70767966360641,0.0,0.0,0.006188140813416491,3.3207952206873372,0.7800125479698181,0.8650720119476318,3.7278263568878174,0.0028865293134003878,0.0,0.0,0.0,0.005457899533212185
Exp19b_stage2_500,parkour,24,28.17638202403536,0.9508648031948891,20.890728345961286,0.7176084291616718,18.48828404714728,26.260628930653187,0.0,0.0,0.0279677864164114,7.536946046773506,0.6680667996406555,0.8250554800033569,6.1471428871154785,0.003263268154114485,0.0,0.0,0.0,0.007745386566966772
Exp19b_stage2_500,rollerblade,24,27.603808283317516,0.9481758583220011,18.46295457038344,0.5378891007556211,16.08543801689206,23.88879663922221,0.0,0.0,0.021713829521710675,5.107815336921941,0.7599371075630188,0.8657262921333313,2.0284698009490967,0.0028462079353630543,0.0,0.0,0.0,0.005551938433200121
Exp19b_stage2_500,scooter-black,24,31.082991799322542,0.9902758599502782,21.183605059401504,0.9227972425598129,17.62385806614273,21.25705433791354,0.0,0.0,0.006559769176722814,42.38302179652712,0.7084742784500122,0.8638659715652466,9.56258487701416,0.004840516019612551,0.0,0.0,0.0,0.009778083302080631
Exp19b_stage2_500,scooter-gray,24,29.183493521484376,0.9746428231142802,23.779622775781135,0.9095527220348946,21.159595697847134,25.69862206748324,0.0,0.0,0.025774507084861398,9.916150456537371,0.6176956295967102,0.7368779182434082,13.627206802368164,0.0067312344908714294,0.0,0.0,0.0,0.018053144216537476
Exp19b_stage2_500,soapbox,24,35.909363515737795,0.9915070821932228,23.793807953826114,0.9085777081332389,21.33589871808881,25.911812428239276,0.0,0.0,0.0054186207707971334,2.5230021438682857,0.8437259793281555,0.9144788384437561,1.506731629371643,0.0022135451436042786,0.0,0.0,0.0,0.003278919029980898
Exp19b_stage2_500,stroller,24,32.836172171306856,0.9822820141360017,24.292602784627103,0.8809576790673175,22.0054817262595,25.87573707797343,0.0,0.0,0.01304788258858025,3.755633496557889,0.6878044009208679,0.8374184370040894,6.596689224243164,0.006195796653628349,0.0,0.0,0.0,0.013621238060295582
Exp19b_stage2_500,surf,24,35.93867685261255,0.9849415652254571,28.8274938550085,0.9399823019702024,25.36736579956704,29.70998760151349,0.0,0.0,0.005743479656909282,12.624224040495314,0.5985874533653259,0.8458132147789001,3.1505792140960693,0.0025919924955815077,0.0,0.0,0.0,0.005731577984988689
Exp19b_stage2_500,swing,24,34.51930195941984,0.9833179678292536,24.116670159247292,0.8607621008256622,21.880529951523453,26.153068799681435,0.0,0.0,0.008800407599968215,4.309021604611822,0.7223955392837524,0.8473713397979736,8.928750991821289,0.0033023313153535128,0.0,0.0,0.0,0.008009018376469612
Exp19b_stage2_500,tennis,24,35.44843936703642,0.9868695744099242,24.610642652583703,0.8535572086586658,22.423874097227856,26.099501120316575,0.0,0.0,0.007709573896136135,4.649976491118255,0.7512511014938354,0.8571968078613281,8.824264526367188,0.0016992682358250022,0.0,0.0,0.0,0.006182484794408083
Exp19b_stage2_500,train,24,28.714359158675972,0.9458674708578112,22.596160872504782,0.7436956829172634,19.81514877191964,26.232824029018587,0.0,0.0,0.020363456414391596,7.740331550493189,0.6916139721870422,0.8183586001396179,1.929824948310852,0.004473357927054167,0.0,0.0,0.0,0.00869542546570301
