sample_id,model,video_path,contact_sheet,reviewed_frames,classification,temporal_artifact,spatial_artifact,reason,reviewer_pass,visual_review_status,status,frame_count,full_psnr,mask_psnr,full_ssim,temporal_absdiff_mean,temporal_absdiff_max,black_frame_ratio,mask_profile,area_bucket,motion_bucket,evidence_sheet,crop_sheet
vp2_vor_bg_49f_REAL_ENV271_00106_002_03,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV271_00106_002_03.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV271_00106_002_03.jpg,0 23 24 31 48,hard-plausible,possible temporal artifact,strong local mismatch,strong but finite local/temporal defect; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,20.217307684226647,10.243500183854168,0.8643736887951287,6.2112343062957125,10.323925971984863,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV271_00106_002_03.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV271_00106_002_03.jpg
vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188.jpg,0 24 29 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,18.978487689066142,13.656974944869555,0.8538128976919213,2.0928725029031434,6.955556392669678,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188.jpg
vp2_vor_bg_49f_REAL_ENV214_00002_005_02,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV214_00002_005_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV214_00002_005_02.jpg,0 19 24 42 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,23.019051353138835,17.69317953373813,0.8821344618894615,0.9262808753798405,4.897139072418213,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV214_00002_005_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV214_00002_005_02.jpg
vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001.jpg,0 21 24 33 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,25.87490581958743,20.63197114353724,0.9138768546435297,5.729092948138714,8.022689819335938,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001.jpg
vp2_vor_bg_49f_REAL_ENV157_00010_003_04,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV157_00010_003_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV157_00010_003_04.jpg,0 24 33 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,21.27066100433058,13.250658433435097,0.7001487272126334,14.505765875180563,20.253761291503906,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV157_00010_003_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV157_00010_003_04.jpg
vp2_vor_bg_49f_REAL_ENV183_00012_005_05,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV183_00012_005_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV183_00012_005_05.jpg,0 20 22 24 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,18.821807137851778,13.15426165757764,0.9101267286709377,3.0792457399268947,8.736992835998535,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV183_00012_005_05.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV183_00012_005_05.jpg
vp2_vor_bg_49f_BLENDER_WAREHOUSE018_00001,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_BLENDER_WAREHOUSE018_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE018_00001.jpg,0 15 23 24 48,hard-plausible,possible temporal artifact,strong local mismatch,strong but finite local/temporal defect; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,17.31399269967553,9.523756414687824,0.7969932689958689,1.0522979286809762,4.25026798248291,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE018_00001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_BLENDER_WAREHOUSE018_00001.jpg
vp2_vor_bg_49f_REAL_ENV199_00001_004_02,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV199_00001_004_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV199_00001_004_02.jpg,0 24 26 41 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,28.533562257972573,24.268807994446856,0.9345703392612691,10.111363026003042,17.63233184814453,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV199_00001_004_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV199_00001_004_02.jpg
vp2_vor_bg_49f_REAL_ENV005_00004_001_03,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV005_00004_001_03.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV005_00004_001_03.jpg,0 24 26 33 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,21.94099732726321,16.449104444724966,0.7169986817301536,9.889975334207216,12.733816146850586,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV005_00004_001_03.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV005_00004_001_03.jpg
vp2_vor_bg_49f_BLENDER_MOUNTAIN007_00001,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_BLENDER_MOUNTAIN007_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_BLENDER_MOUNTAIN007_00001.jpg,0 21 24 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,22.979929907386726,16.89711804803756,0.939473886879123,0.923333209939301,5.103492259979248,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_BLENDER_MOUNTAIN007_00001.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_BLENDER_MOUNTAIN007_00001.jpg
vp2_vor_bg_49f_REAL_ENV163_00001_007_02,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV163_00001_007_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV163_00001_007_02.jpg,0 24 27 42 48,hard-plausible,possible temporal artifact,strong local mismatch,strong but finite local/temporal defect; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,15.250257537829846,8.889447149191009,0.8536080061172953,2.494058428953091,9.856450080871582,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV163_00001_007_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV163_00001_007_02.jpg
vp2_vor_bg_49f_REAL_ENV087_00001_001_02,VideoPainter_official,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/side_by_side/vp2_vor_bg_49f_REAL_ENV087_00001_001_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/official_generation/contact_sheets/vp2_vor_bg_49f_REAL_ENV087_00001_001_02.jpg,0 12 24 25 48,medium-hard,checked_by_frame_diffs,localized in mask/near boundary,finite visible defect without technical collapse; Codex reviewed dense temporal evidence sheets and crop sheets on 2026-06-25; no decode/frame-order/systematic blocker observed.,true,TEMPORAL_REVIEW_PASS_DENSE_EVIDENCE,OK,49,24.137192121234584,15.907599642349416,0.8364404062835538,1.3518534588317077,3.0738282203674316,0.0,,,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/evidence_sheets/vp2_vor_bg_49f_REAL_ENV087_00001_001_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/step0_review/crop_sheets/vp2_vor_bg_49f_REAL_ENV087_00001_001_02.jpg
