sample_id,classification,selection_decision,area_bucket,motion_bucket,mask_profile,full_psnr,mask_psnr,final_loser_type,win_video_path,final_loser_video_path,mask_path,human_note
vp2_gate64_039_REAL_ENV280_00102_007_02,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,soft_blob,24.809586241508367,18.48116242278657,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/materialized_49f/vp2_gate64_039_REAL_ENV280_00102_007_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/official_generation/comp_frames/vp2_gate64_039_REAL_ENV280_00102_007_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/masks/vp2_gate64_039_REAL_ENV280_00102_007_02/masks,"reviewed evidence/crop sheets: large semi-transparent blob with boundary halo, finite local defect"
vp2_gate64_040_REAL_ENV278_00003_006_04,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,small,medium,edge_touch_freeform,26.40971572413482,22.943178664883323,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_040_REAL_ENV278_00003_006_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_040_REAL_ENV278_00003_006_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_040_REAL_ENV278_00003_006_04/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_041_REAL_ENV165_00001_002_03,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,edge_touch_freeform,27.19935871778357,19.22563807305716,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_041_REAL_ENV165_00001_002_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_041_REAL_ENV165_00001_002_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_041_REAL_ENV165_00001_002_03/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_042_REAL_ENV154_00008_002_03,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,edge_touch_freeform,25.28061182275039,22.20634299332156,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_042_REAL_ENV154_00008_002_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_042_REAL_ENV154_00008_002_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_042_REAL_ENV154_00008_002_03/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_043_REAL_ENV185_00009_005_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,large,low,edge_touch_freeform,21.64152090403717,16.080812122822373,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/materialized_49f/vp2_gate64_043_REAL_ENV185_00009_005_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/official_generation/comp_frames/vp2_gate64_043_REAL_ENV185_00009_005_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/masks/vp2_gate64_043_REAL_ENV185_00009_005_05/masks,"reviewed evidence/crop sheets: semi-transparent patch across grass/hedge, localized boundary artifact"
vp2_gate64_045_REAL_ENV170_00008_007_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,edge_touch_freeform,22.938837883927345,15.045515545017919,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_045_REAL_ENV170_00008_007_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_045_REAL_ENV170_00008_007_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_045_REAL_ENV170_00008_007_01/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_046_BLENDER_BEDROOM005_00560,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,large,medium,edge_touch_freeform,20.7557190573302,13.713295827301366,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_046_BLENDER_BEDROOM005_00560/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_046_BLENDER_BEDROOM005_00560,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_046_BLENDER_BEDROOM005_00560/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_047_REAL_ENV285_00101_007_03,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,low,edge_touch_freeform,22.173793035963246,14.410550596410792,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_047_REAL_ENV285_00101_007_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_047_REAL_ENV285_00101_007_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_047_REAL_ENV285_00101_007_03/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_048_REAL_ENV202_00005_003_04,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,ellipse_circle_subset,23.997253448373414,19.25138742303526,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/materialized_49f/vp2_gate64_048_REAL_ENV202_00005_003_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/official_generation/comp_frames/vp2_gate64_048_REAL_ENV202_00005_003_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/masks/vp2_gate64_048_REAL_ENV202_00005_003_04/masks,"reviewed evidence/crop sheets: visible circular ring / boundary residual, small localized defect"
vp2_gate64_049_REAL_ENV161_00016_002_02,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,ellipse_circle_subset,17.516934856271696,10.188447917355317,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_049_REAL_ENV161_00016_002_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_049_REAL_ENV161_00016_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_049_REAL_ENV161_00016_002_02/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_050_REAL_ENV171_00007_004_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,ellipse_circle_subset,24.253192371704408,17.68952124433113,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_050_REAL_ENV171_00007_004_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_050_REAL_ENV171_00007_004_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_050_REAL_ENV171_00007_004_01/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_051_REAL_ENV177_00004_003_02,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,large,medium,ellipse_circle_subset,16.394581731668712,10.46250516402756,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_051_REAL_ENV177_00004_003_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_051_REAL_ENV177_00004_003_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_051_REAL_ENV177_00004_003_02/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_052_REAL_ENV212_00033_001_04,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,ellipse_circle_subset,27.62663388687494,16.939219181316417,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_052_REAL_ENV212_00033_001_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_052_REAL_ENV212_00033_001_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_052_REAL_ENV212_00033_001_04/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_053_REAL_ENV181_00006_007_01,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,ellipse_circle_subset,16.70123629736972,10.506084381455523,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_053_REAL_ENV181_00006_007_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_053_REAL_ENV181_00006_007_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_053_REAL_ENV181_00006_007_01/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_054_REAL_ENV189_00008_005_05,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,large,high,ellipse_circle_subset,21.517656927438964,16.232768645622347,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_054_REAL_ENV189_00008_005_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_054_REAL_ENV189_00008_005_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_054_REAL_ENV189_00008_005_05/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_055_REAL_ENV156_00008_006_01,medium-hard,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,ellipse_circle_subset,19.82763521180342,13.323866444362073,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_055_REAL_ENV156_00008_006_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_055_REAL_ENV156_00008_006_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_055_REAL_ENV156_00008_006_01/masks,visible finite local defect without global collapse; candidate pool eligible
vp2_gate64_056_REAL_ENV198_00003_006_02,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,thin_structure_freeform,24.50047138423285,8.470988932238521,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/materialized_49f/vp2_gate64_056_REAL_ENV198_00003_006_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/official_generation/comp_frames/vp2_gate64_056_REAL_ENV198_00003_006_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_source_repair_static_dup_20260625/masks/vp2_gate64_056_REAL_ENV198_00003_006_02/masks,"reviewed evidence/crop sheets: thin white/gray stripe replacing gate-like structure, hard but localized defect"
vp2_gate64_057_REAL_ENV242_00119_004_01,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,thin_structure_freeform,23.244418472680525,10.562013872476617,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_057_REAL_ENV242_00119_004_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_057_REAL_ENV242_00119_004_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_057_REAL_ENV242_00119_004_01/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_058_REAL_ENV204_00018_006_03,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,high,thin_structure_freeform,25.806989323823892,11.037662459160558,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_058_REAL_ENV204_00018_006_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_058_REAL_ENV204_00018_006_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_058_REAL_ENV204_00018_006_03/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_059_REAL_ENV216_00003_006_05,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,large,medium,thin_structure_freeform,18.608057149276945,6.15620251739431,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_059_REAL_ENV216_00003_006_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_059_REAL_ENV216_00003_006_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_059_REAL_ENV216_00003_006_05/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_060_REAL_ENV198_00012_003_03,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,small,low,thin_structure_freeform,21.99964721223851,6.636949212555131,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_060_REAL_ENV198_00012_003_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_060_REAL_ENV198_00012_003_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_060_REAL_ENV198_00012_003_03/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_062_REAL_ENV054_00002_001_03,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,large,high,thin_structure_freeform,24.387922511906485,10.27084367390637,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_062_REAL_ENV054_00002_001_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_062_REAL_ENV054_00002_001_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_062_REAL_ENV054_00002_001_03/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
vp2_gate64_063_REAL_ENV800_00016_005_04,hard-plausible,ELIGIBLE_AFTER_VISUAL_REVIEW,medium,medium,thin_structure_freeform,20.247502728216414,11.223407759839157,comp,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/materialized_49f/vp2_gate64_063_REAL_ENV800_00016_005_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/official_generation/comp_frames/vp2_gate64_063_REAL_ENV800_00016_005_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/gate64_official_43597cf_20260625_031155/masks/vp2_gate64_063_REAL_ENV800_00016_005_04/masks,strong but finite local artifact/residual; keep only with balanced defect sampling
