group,member_path,sample_id,type,size,status,reason,output_path
VOR-Train,VOR-Train/BG/REAL_ENV102_00001_003_01.mp4,REAL_ENV102_00001_003_01,file,419736,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV102_00001_003_01.mp4
VOR-Train,VOR-Train/BG/REAL_ENV164_00004_005_05.mp4,REAL_ENV164_00004_005_05,file,564028,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV164_00004_005_05.mp4
VOR-Train,VOR-Train/BG/REAL_ENV200_00001_002_03.mp4,REAL_ENV200_00001_002_03,file,2423216,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV200_00001_002_03.mp4
VOR-Train,VOR-Train/BG/REAL_ENV187_00006_004_02.mp4,REAL_ENV187_00006_004_02,file,8515024,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV187_00006_004_02.mp4
VOR-Train,VOR-Train/BG/REAL_ENV175_00015_001_01.mp4,REAL_ENV175_00015_001_01,file,4038746,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV175_00015_001_01.mp4
VOR-Train,VOR-Train/BG/REAL_ENV204_00016_002_04.mp4,REAL_ENV204_00016_002_04,file,1146841,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV204_00016_002_04.mp4
VOR-Train,VOR-Train/BG/REAL_ENV237_00102_007_01.mp4,REAL_ENV237_00102_007_01,file,3029417,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV237_00102_007_01.mp4
VOR-Train,VOR-Train/BG/REAL_ENV177_00020_007_05.mp4,REAL_ENV177_00020_007_05,file,5466766,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV177_00020_007_05.mp4
VOR-Train,VOR-Train/BG/REAL_ENV212_00003_003_01.mp4,REAL_ENV212_00003_003_01,file,1280918,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV212_00003_003_01.mp4
VOR-Train,VOR-Train/BG/REAL_ENV114_00004_004_02.mp4,REAL_ENV114_00004_004_02,file,4622702,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV114_00004_004_02.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00360.mp4,BLENDER_FOREST039_00360,file,1040713,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00360.mp4
VOR-Train,VOR-Train/BG/REAL_ENV232_00101_001_03.mp4,REAL_ENV232_00101_001_03,file,3946248,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV232_00101_001_03.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00381.mp4,BLENDER_FOREST039_00381,file,624358,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00381.mp4
VOR-Train,VOR-Train/BG/REAL_ENV180_00011_002_04.mp4,REAL_ENV180_00011_002_04,file,4587422,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00011_002_04.mp4
VOR-Train,VOR-Train/BG/BLENDER_CON001_00311.mp4,BLENDER_CON001_00311,file,366137,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00311.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00693.mp4,BLENDER_FOREST039_00693,file,9796621,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00693.mp4
VOR-Train,VOR-Train/BG/REAL_ENV170_00013_005_02.mp4,REAL_ENV170_00013_005_02,file,2396531,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV170_00013_005_02.mp4
VOR-Train,VOR-Train/BG/REAL_ENV204_00010_001_01.mp4,REAL_ENV204_00010_001_01,file,1373466,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV204_00010_001_01.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00063.mp4,BLENDER_FOREST039_00063,file,794574,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00063.mp4
VOR-Train,VOR-Train/BG/REAL_ENV180_00006_007_01.mp4,REAL_ENV180_00006_007_01,file,3832789,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00006_007_01.mp4
VOR-Train,VOR-Train/BG/REAL_ENV171_00016_007_04.mp4,REAL_ENV171_00016_007_04,file,2033921,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV171_00016_007_04.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00530.mp4,BLENDER_FOREST039_00530,file,505319,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00530.mp4
VOR-Train,VOR-Train/BG/REAL_ENV170_00013_001_05.mp4,REAL_ENV170_00013_001_05,file,1884491,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV170_00013_001_05.mp4
VOR-Train,VOR-Train/BG/REAL_ENV219_00001_003_05.mp4,REAL_ENV219_00001_003_05,file,6318975,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV219_00001_003_05.mp4
VOR-Train,VOR-Train/BG/REAL_ENV212_00003_005_03.mp4,REAL_ENV212_00003_005_03,file,1776305,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV212_00003_005_03.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00066.mp4,BLENDER_FOREST039_00066,file,634075,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00066.mp4
VOR-Train,VOR-Train/BG/REAL_ENV170_00006_006_03.mp4,REAL_ENV170_00006_006_03,file,2388753,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV170_00006_006_03.mp4
VOR-Train,VOR-Train/BG/REAL_ENV217_00001_007_01.mp4,REAL_ENV217_00001_007_01,file,3214321,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV217_00001_007_01.mp4
VOR-Train,VOR-Train/BG/BLENDER_CON001_00474.mp4,BLENDER_CON001_00474,file,373981,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00474.mp4
VOR-Train,VOR-Train/BG/REAL_ENV159_00010_003_05.mp4,REAL_ENV159_00010_003_05,file,331084,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV159_00010_003_05.mp4
VOR-Train,VOR-Train/BG/REAL_ENV214_00008_005_04.mp4,REAL_ENV214_00008_005_04,file,1744967,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV214_00008_005_04.mp4
VOR-Train,VOR-Train/BG/BLENDER_CON001_00843.mp4,BLENDER_CON001_00843,file,307003,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00843.mp4
VOR-Train,VOR-Train/BG/REAL_ENV204_00001_004_01.mp4,REAL_ENV204_00001_004_01,file,1487049,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV204_00001_004_01.mp4
VOR-Train,VOR-Train/BG/BLENDER_CON001_00218.mp4,BLENDER_CON001_00218,file,460544,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CON001_00218.mp4
VOR-Train,VOR-Train/BG/REAL_ENV195_00008_001_04.mp4,REAL_ENV195_00008_001_04,file,2368986,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV195_00008_001_04.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00475.mp4,BLENDER_FOREST039_00475,file,607030,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00475.mp4
VOR-Train,VOR-Train/BG/BLENDER_FOREST039_00466.mp4,BLENDER_FOREST039_00466,file,1095872,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST039_00466.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00115.mp4,BLENDER_CON001_00115,file,592155,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00115.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00761.mp4,BLENDER_CON001_00761,file,292067,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00761.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV171_00016_007_01.mp4,REAL_ENV171_00016_007_01,file,1408145,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV171_00016_007_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV166_00008_006_03.mp4,REAL_ENV166_00008_006_03,file,556212,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV166_00008_006_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00131.mp4,BLENDER_CON001_00131,file,590528,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00131.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV202_00003_007_04.mp4,REAL_ENV202_00003_007_04,file,8200545,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV202_00003_007_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00345.mp4,BLENDER_CON001_00345,file,472310,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00345.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV176_00015_004_02.mp4,REAL_ENV176_00015_004_02,file,8330784,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV176_00015_004_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00332.mp4,BLENDER_CON001_00332,file,369930,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00332.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV164_00004_007_01.mp4,REAL_ENV164_00004_007_01,file,1344307,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV164_00004_007_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV177_00020_001_04.mp4,REAL_ENV177_00020_001_04,file,5213284,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV177_00020_001_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV195_00009_007_04.mp4,REAL_ENV195_00009_007_04,file,4117061,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00009_007_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00550.mp4,BLENDER_FOREST039_00550,file,884110,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00550.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00133.mp4,BLENDER_FOREST039_00133,file,806680,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00133.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV279_00110_007_04.mp4,REAL_ENV279_00110_007_04,file,2682694,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV279_00110_007_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV195_00001_006_05.mp4,REAL_ENV195_00001_006_05,file,2729089,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00001_006_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV200_00001_006_02.mp4,REAL_ENV200_00001_006_02,file,3235085,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV200_00001_006_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV162_00015_005_02.mp4,REAL_ENV162_00015_005_02,file,901032,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV162_00015_005_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV102_00001_002_02.mp4,REAL_ENV102_00001_002_02,file,1000088,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV102_00001_002_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00051.mp4,BLENDER_FOREST039_00051,file,992728,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00051.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV205_00013_001_02.mp4,REAL_ENV205_00013_001_02,file,3813743,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV205_00013_001_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00590.mp4,BLENDER_CON001_00590,file,345514,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00590.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00516.mp4,BLENDER_CON001_00516,file,375320,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00516.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV204_00001_006_01.mp4,REAL_ENV204_00001_006_01,file,1454474,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00001_006_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00171.mp4,BLENDER_CON001_00171,file,592068,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00171.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00174.mp4,BLENDER_FOREST039_00174,file,1059854,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00174.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00613.mp4,BLENDER_FOREST039_00613,file,1787168,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00613.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV247_00101_006_04.mp4,REAL_ENV247_00101_006_04,file,5299059,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV247_00101_006_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00809.mp4,BLENDER_CON001_00809,file,290119,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00809.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV279_00110_007_01.mp4,REAL_ENV279_00110_007_01,file,2661432,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV279_00110_007_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV217_00002_002_01.mp4,REAL_ENV217_00002_002_01,file,1667801,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV217_00002_002_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV219_00001_001_05.mp4,REAL_ENV219_00001_001_05,file,3106725,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV219_00001_001_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV162_00015_007_04.mp4,REAL_ENV162_00015_007_04,file,1154440,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV162_00015_007_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00006_002_05.mp4,REAL_ENV180_00006_002_05,file,4200204,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00006_002_05.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00325.mp4,BLENDER_CON001_00325,file,473994,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00325.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV217_00001_005_03.mp4,REAL_ENV217_00001_005_03,file,2358119,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV217_00001_005_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV187_00006_003_03.mp4,REAL_ENV187_00006_003_03,file,8753554,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV187_00006_003_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV219_00001_004_04.mp4,REAL_ENV219_00001_004_04,file,2645365,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV219_00001_004_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00009.mp4,BLENDER_FOREST039_00009,file,1320572,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00009.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV161_00006_006_02.mp4,REAL_ENV161_00006_006_02,file,1144916,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV161_00006_006_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV248_00108_005_03.mp4,REAL_ENV248_00108_005_03,file,3990193,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV248_00108_005_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00395.mp4,BLENDER_FOREST039_00395,file,1297626,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00395.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV259_00102_002_04.mp4,REAL_ENV259_00102_002_04,file,3579119,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV259_00102_002_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV024_00002_008_01.mp4,REAL_ENV024_00002_008_01,file,3992438,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV024_00002_008_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV155_00010_006_04.mp4,REAL_ENV155_00010_006_04,file,7783364,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV155_00010_006_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00334.mp4,BLENDER_FOREST039_00334,file,1464852,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00334.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00006_007_02.mp4,REAL_ENV180_00006_007_02,file,3988401,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00006_007_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00204.mp4,BLENDER_FOREST039_00204,file,1074501,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00204.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV236_00101_007_02.mp4,REAL_ENV236_00101_007_02,file,2230152,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV236_00101_007_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00117.mp4,BLENDER_FOREST039_00117,file,999855,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00117.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00548.mp4,BLENDER_CON001_00548,file,344482,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00548.mp4
