step,sample_id,status,frame_count,raw_whole_eq_winner_mean,raw_mask_eq_winner_mean,raw_outside_eq_winner_mean,comp_mask_eq_winner_mean,raw_mask_mae_to_winner,raw_outside_mae_to_winner,frame0_raw_eq_winner,frames1_48_raw_eq_winner_mean,expected_comp_outside_winner_copy,non_expected_gt_leakage_flag
step50,vp2_vor_bg_49f_REAL_ENV186_00001_004_02,OK,49,1.7302059712773996e-05,4.207823701019762e-05,8.735663178670876e-06,0.00031380963211039193,17.090345839659374,14.377345221383232,2.025462962962963e-05,1.7240547839506172e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV175_00002_004_04,OK,49,5.491780045351474e-06,7.73247100605876e-06,5.188609233439245e-06,0.0005583495514615184,28.062931776046753,18.072039818277165,2.3148148148148147e-05,5.1239390432098774e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV033_00001_004_05,OK,49,1.0038737717309145e-06,0.0,1.250723805521872e-06,0.0024634695013936903,25.547026713689167,14.040625815488854,0.0,1.0247878086419753e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV271_00103_001_04,OK,49,1.3581821617535903e-06,5.712862013913072e-06,8.007903099818474e-07,0.0021388310587918897,27.98351193467776,19.038540509282328,0.0,1.3864776234567903e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV252_00001_002_03,OK,49,1.4821900982615268e-05,4.515042331924735e-05,1.246758769750126e-05,0.0045032245004398815,20.27905311683814,13.596630660855041,0.0,1.5130690586419754e-05,True,False
step50,vp2_vor_bg_49f_BLENDER_BEACH001_00305,OK,49,1.0629251700680271e-05,2.9090349124443234e-05,6.936016085917791e-06,0.001980791353589838,25.953200459480286,11.666312762669154,0.0,1.0850694444444445e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV198_00004_003_05,OK,49,1.062925170068027e-05,5.762015652139285e-05,6.597481548704612e-06,0.0015296870159597058,16.44565557440122,17.49094299394257,1.1574074074074073e-05,1.0609567901234568e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV064_00001_001_05,OK,49,1.3168461829176116e-05,3.5352269294007235e-05,7.048808187534659e-06,0.0017430700384520154,12.716283510128656,14.118163342378578,1.736111111111111e-05,1.3081114969135802e-05,True,False
step50,vp2_vor_bg_49f_REAL_ENV265_00002_001_04,OK,49,3.3068783068783066e-06,1.591151617161561e-05,2.0701326625565388e-06,0.0016478622882387399,24.577805240948994,16.516844476972306,2.8935185185185184e-06,3.315489969135803e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV234_00009_005_02,OK,49,5.078420256991686e-06,1.4544750821776742e-05,1.019188522185189e-06,0.0005571699611476048,26.48550945520401,19.712286267961776,0.0,5.184220679012346e-06,True,False
step50,vp2_vor_bg_49f_REAL_ENV173_00005_005_05,OK,49,1.0156840513983372e-05,4.3367341814390865e-05,6.451502619383308e-06,0.0037074874645061377,23.65181302030881,21.202805363402074,0.0,1.0368441358024692e-05,True,False
step50,vp2_vor_bg_49f_BLENDER_BEACH024_00003,OK,49,1.0865457294028723e-05,3.0783601962130526e-05,8.981579745029672e-06,0.0018801032267269965,21.430060386657715,9.924182950233927,0.0,1.1091820987654322e-05,True,False
