sample_id,reviewed_frames,classification,classification_reason,mask_psnr,outside_l1,tc_absdiff_over_winner,black_frame_ratio,review_sheet,crop_sheet,output_path
REAL_ENV900_00040_002_04,0 16 32 48 64 80,BASELINE_WEAK,low fidelity or large outside damage,17.28715392061066,19.259538650512695,0.028092986322008073,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00040_002_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00040_002_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00040_002_04/raw_output.mp4
REAL_ENV900_00042_003_02,0 16 32 48 64 80,BASELINE_USABLE,finite local quality with bounded outside damage,26.788156181004698,4.868012599003168,-0.15859181424602875,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00042_003_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00042_003_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00042_003_02/raw_output.mp4
REAL_ENV900_00043_003_04,0 16 32 48 64 80,BASELINE_WEAK,low fidelity or large outside damage,13.907906684428525,21.1778798515414,-0.34500465765595445,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00043_003_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00043_003_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00043_003_04/raw_output.mp4
REAL_ENV900_00044_002_04,0 16 32 48 64 80,BASELINE_WEAK,low fidelity or large outside damage,11.925410194147988,73.0733110404309,-0.003734191739931836,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00044_002_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00044_002_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00044_002_04/raw_output.mp4
REAL_ENV900_00045_002_04,0 16 32 48 64 80,BASELINE_MIXED,usable on some signals but not clearly strong,20.747682916506903,10.612830185595854,0.2847175868228078,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00045_002_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00045_002_04.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00045_002_04/raw_output.mp4
REAL_ENV900_00046_001_03,0 16 32 48 64 80,BASELINE_MIXED,usable on some signals but not clearly strong,22.61444292772059,11.448499373447747,-1.063336701621302,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00046_001_03.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00046_001_03.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00046_001_03/raw_output.mp4
REAL_ENV900_00047_002_01,0 16 32 48 64 80,BASELINE_WEAK,low fidelity or large outside damage,13.554065683331121,20.779520670572918,0.39283717519138006,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00047_002_01.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00047_002_01.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00047_002_01/raw_output.mp4
REAL_ENV900_00048_001_03,0 16 32 48 64 80,BASELINE_WEAK,low fidelity or large outside damage,10.492027586984085,23.681528680118515,2.590469223901164,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00048_001_03.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00048_001_03.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00048_001_03/raw_output.mp4
REAL_ENV900_00051_001_05,0 16 32 48 64 80,BASELINE_MIXED,usable on some signals but not clearly strong,18.919071200128716,17.59922336060324,-6.1720478061586626,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00051_001_05.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00051_001_05.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00051_001_05/raw_output.mp4
REAL_ENV900_00053_001_01,0 16 32 48 64 80,BASELINE_MIXED,usable on some signals but not clearly strong,25.273863262701884,13.605948271574798,0.13351929835043852,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00053_001_01.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00053_001_01.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00053_001_01/raw_output.mp4
REAL_ENV900_00054_001_02,0 16 32 48 64 80,BASELINE_MIXED,usable on some signals but not clearly strong,24.04886211283533,16.600988623536665,-0.10865587410517041,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00054_001_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00054_001_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00054_001_02/raw_output.mp4
REAL_ENV900_00055_001_05,0 16 32 48 64 80,BASELINE_WEAK,low fidelity or large outside damage,18.188729328605003,23.629157972924503,-0.43715070420876145,0.0,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/review_sheets/REAL_ENV900_00055_001_05.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/reports/exp33_effecterase_vor_eval_official81_visual_review_assets/crop_sheets/REAL_ENV900_00055_001_05.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp33_effecterase_vor_eval_baseline/vor_eval_official81_compat_20260627_134945/outputs/REAL_ENV900_00055_001_05/raw_output.mp4
