group,member_path,sample_id,type,size,status,reason,output_path
VOR-Train,VOR-Train/FG_BG/REAL_ENV056_00001_001_01.mp4,REAL_ENV056_00001_001_01,file,967348,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV056_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV078_00001_001_01.mp4,REAL_ENV078_00001_001_01,file,1366186,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV078_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_SCHOOL004_00001.mp4,BLENDER_SCHOOL004_00001,file,271529,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_SCHOOL004_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV064_00001_001_01.mp4,REAL_ENV064_00001_001_01,file,1471823,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV064_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_PRODUCT004_00001.mp4,BLENDER_PRODUCT004_00001,file,291254,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_PRODUCT004_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV093_00001_001_01.mp4,REAL_ENV093_00001_001_01,file,7688245,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV093_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST049_00001.mp4,BLENDER_FOREST049_00001,file,1158247,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST049_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV085_00004_001_01.mp4,REAL_ENV085_00004_001_01,file,5437467,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV085_00004_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV103_00001_001_01.mp4,REAL_ENV103_00001_001_01,file,996006,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV103_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_MOUNTAIN001_00001.mp4,BLENDER_MOUNTAIN001_00001,file,857725,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN001_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER004_00001.mp4,BLENDER_RIVER004_00001,file,7739457,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER004_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV087_00002_001_01.mp4,REAL_ENV087_00002_001_01,file,7640969,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV087_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_OFFICE003_00001.mp4,BLENDER_OFFICE003_00001,file,12868161,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_OFFICE003_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_STREET001_00001.mp4,BLENDER_STREET001_00001,file,1127032,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_STREET001_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV063_00001_001_01.mp4,REAL_ENV063_00001_001_01,file,1791115,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV063_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_MOUNTAIN007_00001.mp4,BLENDER_MOUNTAIN007_00001,file,357305,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN007_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER011_00001.mp4,BLENDER_RIVER011_00001,file,2179813,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER011_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV086_00001_001_01.mp4,REAL_ENV086_00001_001_01,file,5882082,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV086_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV067_00002_001_01.mp4,REAL_ENV067_00002_001_01,file,2564530,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV067_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER012_00001.mp4,BLENDER_RIVER012_00001,file,1763908,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER012_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_MOUNTAIN009_00001.mp4,BLENDER_MOUNTAIN009_00001,file,1086299,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN009_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV067_00001_001_01.mp4,REAL_ENV067_00001_001_01,file,4948890,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV067_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_MOUNTAIN014_00001.mp4,BLENDER_MOUNTAIN014_00001,file,1476153,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN014_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_MOUNTAIN008_00001.mp4,BLENDER_MOUNTAIN008_00001,file,1823995,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN008_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV082_00002_001_01.mp4,REAL_ENV082_00002_001_01,file,1354896,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV082_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_PRODUCT010_00001.mp4,BLENDER_PRODUCT010_00001,file,1212623,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_PRODUCT010_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_PRODUCT001_00001.mp4,BLENDER_PRODUCT001_00001,file,402549,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_PRODUCT001_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_PRODUCT011_00001.mp4,BLENDER_PRODUCT011_00001,file,520028,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_PRODUCT011_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV099_00001_001_01.mp4,REAL_ENV099_00001_001_01,file,1005764,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV099_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV088_00001_001_02.mp4,REAL_ENV088_00001_001_02,file,5415729,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV088_00001_001_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV095_00001_001_01.mp4,REAL_ENV095_00001_001_01,file,8962709,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV095_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV057_00001_001_01.mp4,REAL_ENV057_00001_001_01,file,1337740,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV057_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_MOUNTAIN011_00001.mp4,BLENDER_MOUNTAIN011_00001,file,472901,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN011_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER016_00001.mp4,BLENDER_RIVER016_00001,file,7660173,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER016_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV059_00001_001_01.mp4,REAL_ENV059_00001_001_01,file,1042858,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV059_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER008_00001.mp4,BLENDER_RIVER008_00001,file,391156,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER008_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER003_00001.mp4,BLENDER_RIVER003_00001,file,1335275,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER003_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV068_00002_001_01.mp4,REAL_ENV068_00002_001_01,file,2797912,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV068_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_RIVER005_00001.mp4,BLENDER_RIVER005_00001,file,7626638,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER005_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_PRODUCT008_00001.mp4,BLENDER_PRODUCT008_00001,file,419532,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_PRODUCT008_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV080_00002_001_01.mp4,REAL_ENV080_00002_001_01,file,408315,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV080_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV091_00001_001_01.mp4,REAL_ENV091_00001_001_01,file,3711072,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV091_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_PRODUCT006_00001.mp4,BLENDER_PRODUCT006_00001,file,1440219,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/BLENDER_PRODUCT006_00001.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV087_00001_001_01.mp4,REAL_ENV087_00001_001_01,file,5308558,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV087_00001_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV101_00002_001_01.mp4,REAL_ENV101_00002_001_01,file,1368266,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV101_00002_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV080_00003_001_01.mp4,REAL_ENV080_00003_001_01,file,1536824,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV080_00003_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV100_00001_001_01.mp4,REAL_ENV100_00001_001_01,file,706312,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train/VOR-Train/FG_BG/REAL_ENV100_00001_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV080_00003_001_01.mp4,REAL_ENV080_00003_001_01,file,347213,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV080_00003_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV064_00001_001_01.mp4,REAL_ENV064_00001_001_01,file,229203,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV064_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST049_00001.mp4,BLENDER_FOREST049_00001,file,244777,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_FOREST049_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV067_00002_001_01.mp4,REAL_ENV067_00002_001_01,file,699436,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV067_00002_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV057_00001_001_01.mp4,REAL_ENV057_00001_001_01,file,482794,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV057_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_MOUNTAIN014_00001.mp4,BLENDER_MOUNTAIN014_00001,file,871134,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_MOUNTAIN014_00001.mp4
VOR-Train-MASK,MASK/BLENDER_MOUNTAIN011_00001.mp4,BLENDER_MOUNTAIN011_00001,file,931206,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_MOUNTAIN011_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV101_00002_001_01.mp4,REAL_ENV101_00002_001_01,file,307562,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV101_00002_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_PRODUCT006_00001.mp4,BLENDER_PRODUCT006_00001,file,2621445,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_PRODUCT006_00001.mp4
VOR-Train-MASK,MASK/BLENDER_RIVER004_00001.mp4,BLENDER_RIVER004_00001,file,111019,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_RIVER004_00001.mp4
VOR-Train-MASK,MASK/BLENDER_RIVER006_00001.mp4,BLENDER_RIVER006_00001,file,2198330,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_RIVER006_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV088_00001_001_02.mp4,REAL_ENV088_00001_001_02,file,347347,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV088_00001_001_02.mp4
VOR-Train-MASK,MASK/BLENDER_GRASS002_00001.mp4,BLENDER_GRASS002_00001,file,2733018,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_GRASS002_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV100_00001_001_01.mp4,REAL_ENV100_00001_001_01,file,246925,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV100_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_MOUNTAIN007_00001.mp4,BLENDER_MOUNTAIN007_00001,file,1450414,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_MOUNTAIN007_00001.mp4
VOR-Train-MASK,MASK/BLENDER_GRASS003_00002.mp4,BLENDER_GRASS003_00002,file,113525,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_GRASS003_00002.mp4
VOR-Train-MASK,MASK/REAL_ENV082_00001_001_03.mp4,REAL_ENV082_00001_001_03,file,355414,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV082_00001_001_03.mp4
VOR-Train-MASK,MASK/BLENDER_RIVER020_00001.mp4,BLENDER_RIVER020_00001,file,68967,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_RIVER020_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV080_00002_001_01.mp4,REAL_ENV080_00002_001_01,file,229177,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV080_00002_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV087_00002_001_01.mp4,REAL_ENV087_00002_001_01,file,307327,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV087_00002_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_OFFICE003_00001.mp4,BLENDER_OFFICE003_00001,file,1916534,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_OFFICE003_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV084_00002_001_01.mp4,REAL_ENV084_00002_001_01,file,281629,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV084_00002_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV101_00001_001_01.mp4,REAL_ENV101_00001_001_01,file,89081,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV101_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_PRODUCT004_00001.mp4,BLENDER_PRODUCT004_00001,file,45946,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_PRODUCT004_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV095_00001_001_01.mp4,REAL_ENV095_00001_001_01,file,399002,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV095_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_PRODUCT001_00001.mp4,BLENDER_PRODUCT001_00001,file,89448,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_PRODUCT001_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV091_00001_001_01.mp4,REAL_ENV091_00001_001_01,file,327235,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV091_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_RIVER009_00001.mp4,BLENDER_RIVER009_00001,file,1433152,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_RIVER009_00001.mp4
VOR-Train-MASK,MASK/REAL_ENV086_00002_001_01.mp4,REAL_ENV086_00002_001_01,file,288336,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV086_00002_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV095_00003_001_01.mp4,REAL_ENV095_00003_001_01,file,355057,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV095_00003_001_01.mp4
VOR-Train-MASK,MASK/REAL_ENV078_00001_001_01.mp4,REAL_ENV078_00001_001_01,file,288718,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/REAL_ENV078_00001_001_01.mp4
VOR-Train-MASK,MASK/BLENDER_RIVER008_00001.mp4,BLENDER_RIVER008_00001,file,852581,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_RIVER008_00001.mp4
VOR-Train-MASK,MASK/BLENDER_MOUNTAIN009_00001.mp4,BLENDER_MOUNTAIN009_00001,file,4025487,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/extracted_exact/VOR-Train-MASK/MASK/BLENDER_MOUNTAIN009_00001.mp4
