split,variant,comparison,metric,direction,n,mean_delta,median_delta,min_delta,max_delta,win_rate,bootstrap_ci_low,bootstrap_ci_high,probability_delta_gt_0,probability_improved,leave_one_out_min,leave_one_out_max
shadow,comp,step2000-step50,mask_lpips,lower_is_better,32,-0.03408246127037273,-0.028592699129755296,-0.21508817529926694,0.007008109707385302,0.96875,-0.04830556179513223,-0.023688818042107113,0.03125,0.96875,-0.03540796355997782,-0.02824356726944066
shadow,comp,step2000-step50,boundary_psnr,higher_is_better,32,3.637058760509507,3.7477775393811754,-1.2510797217836256,14.589768790159688,0.9375,2.7291729682749977,4.68309215191725,0.9375,0.9375,3.2837455337465973,3.794740647035092
shadow,comp,step2000-step50,boundary_ssim,higher_is_better,32,0.05889419472457466,0.04514446498972563,0.012945066904127334,0.2786227685173369,1.0,0.04305730593190438,0.07866756793105764,1.0,1.0,0.05180617621513072,0.06037642465426651
shadow,comp,step2000-step50,boundary_lpips,lower_is_better,32,-0.033266388648674663,-0.026852067210711542,-0.21377246943302453,0.010500061015288026,0.96875,-0.04784861983644077,-0.023352140459246586,0.03125,0.96875,-0.034678209605576694,-0.027443611849179504
shadow,comp,step2000-step50,outside_l1,lower_is_better,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shadow,comp,step2000-step50,ewarp_mask_region,lower_is_better,32,-0.25853595015234987,-0.18640005227628842,-0.8036731336081477,0.49195646594550135,0.9375,-0.34811747275389493,-0.1709278729384423,0.0625,0.9375,-0.2827453829297,-0.2409508797182919
shadow,comp,step50-step0,full_psnr,higher_is_better,32,9.13483140328443,7.766186853955251,-0.12733760018920037,26.64046199711502,0.96875,7.0149703411293265,11.571139868888844,0.96875,0.96875,8.570133642193118,9.433611048557774
shadow,comp,step50-step0,full_ssim,higher_is_better,32,0.09973287508760606,0.07216382372988855,0.003440434455133423,0.3051372558913158,1.0,0.07365692213818763,0.1287783142241549,1.0,1.0,0.09310692731974445,0.10283908284994389
shadow,comp,step50-step0,full_lpips,lower_is_better,32,-0.04802705021248417,-0.03659633280975478,-0.15054186589407678,-0.001963804086328161,1.0,-0.0605279617727041,-0.03665605964207707,0.0,1.0,-0.04951296137784404,-0.04472012067436828
shadow,comp,step50-step0,mask_psnr,higher_is_better,32,9.13483140328443,7.766186853955244,-0.12733760018920037,26.640461997115022,0.96875,7.030012405580143,11.541630158870376,0.96875,0.96875,8.57013364219312,9.433611048557774
shadow,comp,step50-step0,mask_ssim,higher_is_better,32,0.30083546491205304,0.16622813540445308,0.0010735055956896389,0.9088383528177394,1.0,0.21372553247214257,0.394846071348865,1.0,1.0,0.2812224685279986,0.3105052055351616
shadow,comp,step50-step0,mask_lpips,lower_is_better,32,-0.17963601031078724,-0.11879397928714752,-0.49086341525738436,-0.012312269381557897,1.0,-0.22880376658868043,-0.1354652663659181,0.0,1.0,-0.18503355034076233,-0.16959641660283245
shadow,comp,step50-step0,boundary_psnr,higher_is_better,32,11.605834760010099,11.738164377829245,2.65073190911453,23.291760913608123,1.0,9.882957581985425,13.379361571052893,1.0,1.0,11.228869400216615,11.89470904552286
shadow,comp,step50-step0,boundary_ssim,higher_is_better,32,0.30575503243280877,0.17015590252369317,0.003661958530181808,0.8976483838959621,1.0,0.21903987094125085,0.39978970917382206,1.0,1.0,0.2866616985146425,0.3154999703006354
shadow,comp,step50-step0,boundary_lpips,lower_is_better,32,-0.1744338859571144,-0.11894940809967616,-0.4735529096797109,-0.012505277525633574,1.0,-0.2190533487684661,-0.13391984924777112,0.0,1.0,-0.17965738945490414,-0.16478488519186937
shadow,comp,step50-step0,outside_l1,lower_is_better,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shadow,comp,step50-step0,ewarp_mask_region,lower_is_better,32,-10.913114485469203,-4.4889384908704715,-87.29490699958357,-0.7301116056623869,1.0,-17.566731573559007,-6.20656428911716,0.0,1.0,-11.241598449333942,-8.449185694691321
