split,vpdata_id,source_kind,source_index,source_video_id,path,start_frame,end_frame,fps,native_mask_id,planned_video_path,download_status,decode_status,file_size_bytes,sha256
train,train_pexels_000000008113_3129110_mask2,pexels,8113,3129110,000000008113_3129110.mp4,50,299,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000008/000000008113_3129110.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',5053276,e590f9d25d0c5623a3b16bc59ac5c213ee444b74ad96800f756af453ab8b8e0c
train,train_pexels_000000219252_8906812_mask6,pexels,219252,8906812,000000219252_8906812.mp4,200,399,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000219/000000219252_8906812.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',10802710,95d794e047d178fa893da80351e58474e81e2443ef01644a2d5e796b92dcff2b
train,train_pexels_000000297660_17407493_mask12,pexels,297660,17407493,000000297660_17407493.mp4,826,1179,59.0,12,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000297/000000297660_17407493.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',24332413,25e5e92c9cb449248e74798dd3c370776b55bfb058a5775a2f761280ad2bee05
train,train_pexels_000000157733_7640075_mask9,pexels,157733,7640075,000000157733_7640075.mp4,50,262,25.0,9,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000157/000000157733_7640075.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',5957074,2b11fe32caf09c27c7560143ab4d6cd731a7e3bb8eecf9f41d8eb6b0214b8955
train,train_pexels_000000224419_8993471_mask1,pexels,224419,8993471,000000224419_8993471.mp4,0,299,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000224/000000224419_8993471.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',2026403,6f8ae3e6b998453fafa0dc0069ca746515568b887046cf00693688fb09820d31
train,train_pexels_000000247192_10037743_mask6,pexels,247192,10037743,000000247192_10037743.mp4,400,599,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000247/000000247192_10037743.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',33909984,0a78f6b9cb4fd5d44f637c1776399250bf3451ab820c629474b46b8087917a47
train,train_pexels_000000100367_6474962_mask2,pexels,100367,6474962,000000100367_6474962.mp4,250,449,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000100/000000100367_6474962.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',11607661,7d30a1365664afcf9018c669b9fcf072ec9c1dd34ab0ea4565d5c90dd64fa6c9
train,train_pexels_000000197008_8438488_mask15,pexels,197008,8438488,000000197008_8438488.mp4,420,599,30.0,15,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000197/000000197008_8438488.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',16481645,aa655a6c134a0d1c9c7e5712c2f7347e2da8daa2b323bf45e817c9838e36dd24
train,train_pexels_000000070857_5788924_mask1,pexels,70857,5788924,000000070857_5788924.mp4,0,149,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000070/000000070857_5788924.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',7253325,7d2b9cb11ae920abef6961643f2fd5a6799e06f70f2d06d2e7e5913c13a22ded
train,train_pexels_000000181179_8106395_mask3,pexels,181179,8106395,000000181179_8106395.mp4,250,499,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000181/000000181179_8106395.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',16926597,4ede6ab2c3da2b5335b4058f6587374e956e039f1b44df7d6d1a0b77a2ff84f3
train,train_pexels_000000177337_8052474_mask3,pexels,177337,8052474,000000177337_8052474.mp4,60,345,30.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000177/000000177337_8052474.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',6854769,cd85a8b85aca3abc765fe98a2f27a096341fb6369f9cd8e775a9c9782ddafad9
train,train_pexels_000000311053_19669269_mask1,pexels,311053,19669269,000000311053_19669269.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000311/000000311053_19669269.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',9585664,325c0e4a63dbb835be717643d63be1f1247f358b4d18d42f919e4f5a60fa5686
train,train_pexels_000000237395_9570403_mask4,pexels,237395,9570403,000000237395_9570403.mp4,350,599,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000237/000000237395_9570403.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',9457433,74ae644bd05478f745ec69d4f0612f375345fa23b835f308f8e40da9e7d8bb73
train,train_pexels_000000229899_9241571_mask15,pexels,229899,9241571,000000229899_9241571.mp4,174,347,29.0,15,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000229/000000229899_9241571.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',3907091,659b517623b98db7805ffff7f6459758e19feaf40edf2c7ae01d345325fb62a2
train,train_pexels_000000045797_5081860_mask3,pexels,45797,5081860,000000045797_5081860.mp4,50,299,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000045/000000045797_5081860.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',14062138,fba3ddd8e65d5f0c35145c9968eaac5ec3ebc0618cb1e683952c4655ee061ab8
train,train_pexels_000000001337_855849_mask48,pexels,1337,855849,000000001337_855849.mp4,650,899,25.0,48,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000001/000000001337_855849.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',22599342,e1094ced5a081d8f660732bd6544201abc485cc46027c576f5f61bf4cc104a70
train,train_pexels_000000021201_4170233_mask4,pexels,21201,4170233,000000021201_4170233.mp4,0,289,29.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000021/000000021201_4170233.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',6029012,052b29dd9e9fd57a7f1d4b0ac9fb8b05fc73e1487c3069811447458a64621184
train,train_pexels_000000173817_7978565_mask2,pexels,173817,7978565,000000173817_7978565.mp4,0,289,29.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000173/000000173817_7978565.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',5919124,4faba6472e497f1d6e22c17b95fe2ab266958a792355eb3d80be95012cc435a0
train,train_pexels_000000049063_5168461_mask2,pexels,49063,5168461,000000049063_5168461.mp4,464,753,29.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000049/000000049063_5168461.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',11664010,8543107abccd4be0b0ffc00db6d32c98b83dd72a4f17a60be2214a50c4e06843
train,train_pexels_000000048539_5147318_mask3,pexels,48539,5147318,000000048539_5147318.mp4,150,399,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000048/000000048539_5147318.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',17158255,85d9c2915929450ac2248cb751e3f8bbb62727ecb63ca839be854e5a5165c5ed
train,train_pexels_000000311131_19678437_mask13,pexels,311131,19678437,000000311131_19678437.mp4,116,405,29.0,13,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000311/000000311131_19678437.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',11170505,e73a38207ce92040b44b21d2f016b671ad1c77d8949a8c391b2c5ea72812b59d
train,train_pexels_000000272475_12542759_mask7,pexels,272475,12542759,000000272475_12542759.mp4,48,191,24.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000272/000000272475_12542759.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',20396899,08e08bc04d1d2ffbce3ef34b7fdedb2b9a74e3b46f81d44b78931f28a4fef10e
train,train_pexels_000000208167_8641903_mask2,pexels,208167,8641903,000000208167_8641903.mp4,290,463,29.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000208/000000208167_8641903.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',13370566,7d68984d297cccb7cb860c1961af7173eeb9e332b9102d9baa30bd13a0cb98e8
train,train_pexels_000000203273_8516984_mask5,pexels,203273,8516984,000000203273_8516984.mp4,48,191,24.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000203/000000203273_8516984.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',10474924,973941c4642faa426a930737ce9cd23b147782e0e98871c7a52411b29af79c9f
train,train_pexels_000000201819_8499082_mask4,pexels,201819,8499082,000000201819_8499082.mp4,92,239,23.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000201/000000201819_8499082.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',6082736,2c8eeede1892e1a3930d98adc552928b81941c779ab9c0f420ad625e4f659605
train,train_pexels_000000319550_20755576_mask4,pexels,319550,20755576,000000319550_20755576.mp4,46,183,23.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000319/000000319550_20755576.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',85925675,35eea33fda8c228ad840542f1b5467a4156f8e028d21111318f8f9d8ae851914
train,train_pexels_000000123902_6945114_mask4,pexels,123902,6945114,000000123902_6945114.mp4,0,249,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000123/000000123902_6945114.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',10642630,8cb0da427083021b185bf6cb97c027e23398156cd3bad91ff98fb45708c35d9e
train,train_pexels_000000291132_15840259_mask11,pexels,291132,15840259,000000291132_15840259.mp4,240,479,24.0,11,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000291/000000291132_15840259.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',21487136,faf0d6b03ebb9de7866ed462d357b47839390338e8d211271092cabb70e96fe8
train,train_pexels_000000124169_6949976_mask2,pexels,124169,6949976,000000124169_6949976.mp4,50,199,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000124/000000124169_6949976.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',4962608,7547b2e327b7f8bd4262edab55bedd886de9cd7db8e0c2bbfe7c572ba35b86da
train,train_pexels_000000042818_4979265_mask1,pexels,42818,4979265,000000042818_4979265.mp4,58,347,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000042/000000042818_4979265.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',5097125,6ded1e59659a34c73b9a2acd2b210fa0fb9ccdb4d2a34b5939f4900d8de0c193
train,train_pexels_000000001427_856017_mask2,pexels,1427,856017,000000001427_856017.mp4,0,199,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000001/000000001427_856017.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',11953795,9e0a11d47c617eee7b56355ab95b88849edb2c59eb66fabed3d238640f451fb1
train,train_pexels_000000213043_8770093_mask5,pexels,213043,8770093,000000213043_8770093.mp4,50,249,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000213/000000213043_8770093.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',7183680,2bdcb899ee24dd3ef1bd93dfc3a490df3695894a8f79dad44cc12d686f030d38
train,train_pexels_000000052660_5281730_mask9,pexels,52660,5281730,000000052660_5281730.mp4,92,239,23.0,9,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000052/000000052660_5281730.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',6674988,fce8c9be974f94bafcc6f228e1fd0543ff03d4588904cdb08647459729c09d14
train,train_pexels_000000113505_6722610_mask17,pexels,113505,6722610,000000113505_6722610.mp4,200,349,25.0,17,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000113/000000113505_6722610.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',5020721,7c45db2531b01343aa5166e6a26cdaea43969c30408a89c09f01e50f46c46a0e
train,train_pexels_000000160577_7672698_mask1,pexels,160577,7672698,000000160577_7672698.mp4,0,229,23.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000160/000000160577_7672698.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',9982327,265066da2642c33dfe4254a0f31ef93822243205a3587e067065810a71b7fb95
train,train_pexels_000000299351_17692982_mask33,pexels,299351,17692982,000000299351_17692982.mp4,986,1159,29.0,33,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000299/000000299351_17692982.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',33088529,848870d89bd3227006146cabf28bb1b6f2f4fc126685a6be94060fe623856804
train,train_pexels_000000270799_12306698_mask1,pexels,270799,12306698,000000270799_12306698.mp4,580,869,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000270/000000270799_12306698.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',21181529,933676ab7930098b10aea2ac0c778ccd6f401f9ad0d99c0464c64ac0d026fdbd
train,train_pexels_000000319428_20746218_mask2,pexels,319428,20746218,000000319428_20746218.mp4,0,353,59.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000319/000000319428_20746218.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',22557416,0b163e24e4df2d5e0402b91a567272954704c547c829f47edf602077572ea888
train,train_pexels_000000093919_6284273_mask5,pexels,93919,6284273,000000093919_6284273.mp4,50,199,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000093/000000093919_6284273.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',10530053,0c95a499d9b933b25119603891a63e1bfff801c4a922a68e298663ce1a82db99
train,train_pexels_000000282804_14047047_mask4,pexels,282804,14047047,000000282804_14047047.mp4,58,231,29.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000282/000000282804_14047047.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',20828529,0e7af4d53569ea9674440637d28db87b99f85ec54014976c83e15ae3b0e1deb0
train,train_pexels_000000274108_12753989_mask29,pexels,274108,12753989,000000274108_12753989.mp4,464,637,29.0,29,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000274/000000274108_12753989.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',18050280,8f885a5387ef0d58efa45684394137a6c381a2158603e01c073ac059ed4d36f6
train,train_pexels_000000061666_5552844_mask2,pexels,61666,5552844,000000061666_5552844.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000061/000000061666_5552844.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',8488771,70ac9b6ac771219f209ef8e8fd1e4201725a70aae1b1735bdc8ede4483b19f7a
train,train_pexels_000000206674_8588872_mask2,pexels,206674,8588872,000000206674_8588872.mp4,0,161,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000206/000000206674_8588872.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',15797384,3e0e8562725b0eb8d1b150876580f5e82fcf50c957d14d13633d1b7a40606bc7
train,train_pexels_000000196175_8427416_mask29,pexels,196175,8427416,000000196175_8427416.mp4,750,999,25.0,29,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000196/000000196175_8427416.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',26974445,8492346165f3c13afe3778fd4d57601dfb5a236d83001606d08a5c68691ef64e
train,train_pexels_000000093679_6279745_mask4,pexels,93679,6279745,000000093679_6279745.mp4,46,239,23.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000093/000000093679_6279745.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',6420811,f6617e386ddf68acb8190eebda709460f081342f4d80fa22fa8ae2e32002b552
train,train_pexels_000000284489_14351418_mask7,pexels,284489,14351418,000000284489_14351418.mp4,0,289,29.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000284/000000284489_14351418.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',34004380,07482ad89d01b7be14ea1e0902486133f1fd9c86513961b14d9e73db58fa17cd
train,train_pexels_000000190272_8309015_mask4,pexels,190272,8309015,000000190272_8309015.mp4,50,299,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000190/000000190272_8309015.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',9554234,46f0752856c7f25fc444074acdfe444d721c23861f301c10e93cfb1c511887a5
train,train_pexels_000000086645_6149975_mask7,pexels,86645,6149975,000000086645_6149975.mp4,120,299,30.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000086/000000086645_6149975.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',9239897,450a530628709390202eaaad6ca8d785132b9e9514b1d76058d69a29e51b955c
train,train_pexels_000000208132_8641500_mask6,pexels,208132,8641500,000000208132_8641500.mp4,150,299,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000208/000000208132_8641500.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',18941796,6c7d82cd42afe10275093e24f83d6e06ca4a2034bab7279656e6ee72b894f2ff
train,train_pexels_000000075858_5901944_mask9,pexels,75858,5901944,000000075858_5901944.mp4,250,417,25.0,9,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000075/000000075858_5901944.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',4977366,b29e5b05e810de0028dd065db2b0d8e57747508ef70a4023ae8f2faceaf69333
train,train_pexels_000000083437_6059467_mask40,pexels,83437,6059467,000000083437_6059467.mp4,1013,1199,30.0,40,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000083/000000083437_6059467.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',37711348,a2a3374e3cd804a78c083f277343018f30c1a026552b21838d79b6ba1d506355
train,train_pexels_000000301621_18056922_mask1,pexels,301621,18056922,000000301621_18056922.mp4,580,811,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000301/000000301621_18056922.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',30486473,a3605cb982410bd48a73e5c0b6974351bac4f128f618d41f4ea5d5ed3214b944
train,train_pexels_000000187123_8233101_mask6,pexels,187123,8233101,000000187123_8233101.mp4,150,399,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000187/000000187123_8233101.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',14090241,ffb295b6de0f34605af7500bb22872b99781db74df0d9207ec2c070d79e11ff1
train,train_pexels_000000226450_9058617_mask3,pexels,226450,9058617,000000226450_9058617.mp4,0,199,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000226/000000226450_9058617.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',8735216,ed45009e40e20ccfc578c5d41abb9119eb51d3f7924a3b974f25cb25b26ad333
train,train_pexels_000000202942_8513889_mask1,pexels,202942,8513889,000000202942_8513889.mp4,0,239,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000202/000000202942_8513889.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',10982660,fae387d908e79f413b24b37432c4d78dd1938e767c4334ecec249e18c745d5b2
train,train_pexels_000000302827_18289464_mask2,pexels,302827,18289464,000000302827_18289464.mp4,0,589,59.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000302/000000302827_18289464.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',40502580,57007217c526508da4459cd8bd73983c9d2ec44729459a8021abf90a36e9cd60
train,train_pexels_000000090684_6220863_mask15,pexels,90684,6220863,000000090684_6220863.mp4,800,1049,25.0,15,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000090/000000090684_6220863.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',15575338,56a7e19183a8baf811b3c43c2960000b554f23da8a090d5aeea21c4954f9f661
train,train_pexels_000000117979_6823286_mask6,pexels,117979,6823286,000000117979_6823286.mp4,0,249,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000117/000000117979_6823286.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',13140245,51ead4dceca083dc1edd13227e2f1b299e31c4628ae7fa26fce3f9950b4c9179
train,train_pexels_000000212510_8757839_mask1,pexels,212510,8757839,000000212510_8757839.mp4,0,183,23.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000212/000000212510_8757839.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',4964521,e5adbc9675dca3a10be4b4c230fa16fa484554f93e4af8010f23e05eeb7ff8b8
train,train_pexels_000000233075_9385107_mask1,pexels,233075,9385107,000000233075_9385107.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000233/000000233075_9385107.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',16752915,de03790650ec90bebf3e90905bb588a04a547285a97aa1d3e352afa3c01993b4
train,train_pexels_000000128619_7012602_mask1,pexels,128619,7012602,000000128619_7012602.mp4,290,579,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000128/000000128619_7012602.mp4,DOWNLOADED,FFPROBE_ERROR:FileNotFoundError:[Errno 2] No such file or directory: 'ffprobe',21832668,8086fcc4f62810b26e1fea907a6ca8774299fe4be9a89393ada6668ea062a0f4
