split,row_id,source_group,mp4_path,runner_winner_path,frame_count,status,ok
train,pseudo_train_0044_REAL_ENV080_00003__exp45_pair005__s8__f2,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed8_2026064437/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0044_REAL_ENV080_00003__exp45_pair005__s8__f2,17,reused,True
train,pseudo_train_0045_REAL_ENV080_00003__exp45_pair006__s8__f4,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed8_2026064437/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0045_REAL_ENV080_00003__exp45_pair006__s8__f4,17,reused,True
train,pseudo_train_0046_REAL_ENV080_00003__exp45_pair007__s8__f6,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed8_2026064437/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0046_REAL_ENV080_00003__exp45_pair007__s8__f6,17,reused,True
train,pseudo_train_0047_REAL_ENV080_00003__exp45_pair008__s8__f3,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed8_2026064437/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0047_REAL_ENV080_00003__exp45_pair008__s8__f3,17,reused,True
train,pseudo_train_0048_REAL_ENV080_00003__exp45_pair009__s7__f1,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0048_REAL_ENV080_00003__exp45_pair009__s7__f1,17,reused,True
train,pseudo_train_0049_REAL_ENV080_00003__exp45_pair010__s7__f5,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0049_REAL_ENV080_00003__exp45_pair010__s7__f5,17,reused,True
train,pseudo_train_0050_REAL_ENV080_00003__exp45_pair011__s7__f11,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0050_REAL_ENV080_00003__exp45_pair011__s7__f11,17,reused,True
train,pseudo_train_0051_REAL_ENV080_00003__exp45_pair012__s7__f0,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0051_REAL_ENV080_00003__exp45_pair012__s7__f0,17,reused,True
train,pseudo_train_0052_REAL_ENV080_00003__exp45_pair013__s7__f10,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0052_REAL_ENV080_00003__exp45_pair013__s7__f10,17,reused,True
train,pseudo_train_0053_REAL_ENV080_00003__exp45_pair014__s7__f2,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0053_REAL_ENV080_00003__exp45_pair014__s7__f2,17,reused,True
train,pseudo_train_0054_REAL_ENV080_00003__exp45_pair015__s7__f4,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0054_REAL_ENV080_00003__exp45_pair015__s7__f4,17,reused,True
train,pseudo_train_0055_REAL_ENV080_00003__exp45_pair016__s7__f6,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0055_REAL_ENV080_00003__exp45_pair016__s7__f6,17,reused,True
train,pseudo_train_0056_REAL_ENV080_00003__exp45_pair017__s7__f3,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0056_REAL_ENV080_00003__exp45_pair017__s7__f3,17,reused,True
train,pseudo_train_0057_REAL_ENV080_00003__exp45_pair018__s9__f1,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0057_REAL_ENV080_00003__exp45_pair018__s9__f1,17,reused,True
train,pseudo_train_0058_REAL_ENV080_00003__exp45_pair019__s9__f5,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0058_REAL_ENV080_00003__exp45_pair019__s9__f5,17,reused,True
train,pseudo_train_0059_REAL_ENV080_00003__exp45_pair020__s9__f11,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0059_REAL_ENV080_00003__exp45_pair020__s9__f11,17,reused,True
train,pseudo_train_0060_REAL_ENV080_00003__exp45_pair021__s9__f0,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0060_REAL_ENV080_00003__exp45_pair021__s9__f0,17,reused,True
train,pseudo_train_0061_REAL_ENV080_00003__exp45_pair022__s9__f10,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0061_REAL_ENV080_00003__exp45_pair022__s9__f10,17,reused,True
train,pseudo_train_0062_REAL_ENV080_00003__exp45_pair023__s9__f2,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0062_REAL_ENV080_00003__exp45_pair023__s9__f2,17,reused,True
train,pseudo_train_0063_REAL_ENV080_00003__exp45_pair024__s9__f4,REAL_ENV080_00003,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0063_REAL_ENV080_00003__exp45_pair024__s9__f4,17,reused,True
search,pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,17,reused,True
search,pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,17,reused,True
search,pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7,17,reused,True
search,pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed6_2026086186/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3,17,reused,True
search,pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed6_2026086186/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5,17,reused,True
search,pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed6_2026086186/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7,17,reused,True
search,pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed1_2026086181/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3,17,reused,True
search,pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed1_2026086181/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5,17,reused,True
search,pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed1_2026086181/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7,17,reused,True
search,pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed5_2026086177/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3,17,reused,True
search,pseudo_search_0010_BLENDER_MOUNTAIN002__exp45_pair010__s5__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed5_2026086177/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0010_BLENDER_MOUNTAIN002__exp45_pair010__s5__f5,17,reused,True
search,pseudo_search_0011_BLENDER_MOUNTAIN002__exp45_pair011__s5__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed5_2026086177/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0011_BLENDER_MOUNTAIN002__exp45_pair011__s5__f7,17,reused,True
search,pseudo_search_0012_BLENDER_MOUNTAIN002__exp45_pair012__s4__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed4_2026086176/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0012_BLENDER_MOUNTAIN002__exp45_pair012__s4__f3,17,reused,True
search,pseudo_search_0013_BLENDER_MOUNTAIN002__exp45_pair013__s4__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed4_2026086176/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0013_BLENDER_MOUNTAIN002__exp45_pair013__s4__f5,17,reused,True
search,pseudo_search_0014_BLENDER_MOUNTAIN002__exp45_pair014__s4__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed4_2026086176/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0014_BLENDER_MOUNTAIN002__exp45_pair014__s4__f7,17,reused,True
search,pseudo_search_0015_BLENDER_MOUNTAIN002__exp45_pair015__s9__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed9_2026086189/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0015_BLENDER_MOUNTAIN002__exp45_pair015__s9__f3,17,reused,True
search,pseudo_search_0016_BLENDER_MOUNTAIN002__exp45_pair016__s9__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed9_2026086189/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0016_BLENDER_MOUNTAIN002__exp45_pair016__s9__f5,17,reused,True
search,pseudo_search_0017_BLENDER_MOUNTAIN002__exp45_pair017__s9__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed9_2026086189/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0017_BLENDER_MOUNTAIN002__exp45_pair017__s9__f7,17,reused,True
search,pseudo_search_0018_BLENDER_MOUNTAIN002__exp45_pair018__s7__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086187/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0018_BLENDER_MOUNTAIN002__exp45_pair018__s7__f3,17,reused,True
search,pseudo_search_0019_BLENDER_MOUNTAIN002__exp45_pair019__s7__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086187/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0019_BLENDER_MOUNTAIN002__exp45_pair019__s7__f5,17,reused,True
search,pseudo_search_0020_BLENDER_MOUNTAIN002__exp45_pair020__s7__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed7_2026086187/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0020_BLENDER_MOUNTAIN002__exp45_pair020__s7__f7,17,reused,True
search,pseudo_search_0021_BLENDER_MOUNTAIN002__exp45_pair021__s2__f3,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed2_2026086182/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0021_BLENDER_MOUNTAIN002__exp45_pair021__s2__f3,17,reused,True
search,pseudo_search_0022_BLENDER_MOUNTAIN002__exp45_pair022__s2__f5,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed2_2026086182/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0022_BLENDER_MOUNTAIN002__exp45_pair022__s2__f5,17,reused,True
