affected_mean,affected_nonempty_verified,affected_outside_mean,cache_root,condition_frames,condition_path,condition_role,decode_verified,eligible_for_generation,eligible_for_training,height,mask_area_max,mask_area_mean,mask_bucket,mask_frames,mask_nonempty_verified,mask_path,mask_role,preview_generated,sample_id,scene_group,selection_rank,selection_rule,source_dataset,source_type,split,vor_eval_used,width,winner_frames,winner_path,winner_role
0.1752049500743548,True,0.09269044982890288,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00009_005_05.mp4,V_obj,True,True,False,720,0.42440972222222223,0.423525390625,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00009_005_05.mp4,foreground_object_mask,True,REAL_ENV180_00009_005_05,REAL_ENV180_00009,27,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00009_005_05.mp4,V_bg
0.1407774736483892,True,0.061370822290579476,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00011_002_04.mp4,V_obj,True,True,False,720,0.39169813368055556,0.38834544994212966,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00011_002_04.mp4,foreground_object_mask,True,REAL_ENV180_00011_002_04,REAL_ENV180_00011,28,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00011_002_04.mp4,V_bg
0.13975157712896666,True,0.0527167363713185,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00014_006_04.mp4,V_obj,True,True,False,720,0.360048828125,0.3584784161603009,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00014_006_04.mp4,foreground_object_mask,True,REAL_ENV180_00014_006_04,REAL_ENV180_00014,29,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV180_00014_006_04.mp4,V_bg
0.04947671573609114,True,0.02557950544481476,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV183_00013_003_03.mp4,V_obj,True,True,False,720,0.11348307291666666,0.11305098922164351,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV183_00013_003_03.mp4,foreground_object_mask,True,REAL_ENV183_00013_003_03,REAL_ENV183_00013,30,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV183_00013_003_03.mp4,V_bg
0.09223491822679837,True,0.08455285988748074,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV187_00006_003_03.mp4,V_obj,True,True,False,720,0.059002821180555554,0.048975830078125004,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV187_00006_003_03.mp4,foreground_object_mask,True,REAL_ENV187_00006_003_03,REAL_ENV187_00006,31,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV187_00006_003_03.mp4,V_bg
0.1386986883978049,True,0.0854738187044859,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV188_00005_001_04.mp4,V_obj,True,True,False,720,0.16257595486111112,0.13962868019386573,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV188_00005_001_04.mp4,foreground_object_mask,True,REAL_ENV188_00005_001_04,REAL_ENV188_00005,32,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV188_00005_001_04.mp4,V_bg
0.06591540357718866,True,0.02797726945330699,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV190_00002_003_05.mp4,V_obj,True,True,False,720,0.12864366319444445,0.12123006184895835,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV190_00002_003_05.mp4,foreground_object_mask,True,REAL_ENV190_00002_003_05,REAL_ENV190_00002,33,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV190_00002_003_05.mp4,V_bg
0.0322026110564669,True,0.022364295553416014,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00001_006_05.mp4,V_obj,True,True,False,720,0.06034071180555556,0.05834092881944445,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV195_00001_006_05.mp4,foreground_object_mask,True,REAL_ENV195_00001_006_05,REAL_ENV195_00001,34,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV195_00001_006_05.mp4,V_bg
0.0410628467798233,True,0.024018490531792242,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00008_001_04.mp4,V_obj,True,True,False,720,0.10582899305555556,0.09856721100983797,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV195_00008_001_04.mp4,foreground_object_mask,True,REAL_ENV195_00008_001_04,REAL_ENV195_00008,35,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV195_00008_001_04.mp4,V_bg
0.030785749511172373,True,0.02099142565081517,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00009_003_01.mp4,V_obj,True,True,False,720,0.03643337673611111,0.03446885850694444,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV195_00009_003_01.mp4,foreground_object_mask,True,REAL_ENV195_00009_003_01,REAL_ENV195_00009,36,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV195_00009_003_01.mp4,V_bg
0.02877048309892416,True,0.022815205467243988,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV200_00001_002_03.mp4,V_obj,True,True,False,720,0.013640407986111111,0.013588821976273147,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV200_00001_002_03.mp4,foreground_object_mask,True,REAL_ENV200_00001_002_03,REAL_ENV200_00001,37,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV200_00001_002_03.mp4,V_bg
0.035285149700939655,True,0.02046415799607833,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV201_00002_003_02.mp4,V_obj,True,True,False,720,0.07675564236111111,0.07155684859664352,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV201_00002_003_02.mp4,foreground_object_mask,True,REAL_ENV201_00002_003_02,REAL_ENV201_00002,38,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV201_00002_003_02.mp4,V_bg
0.09516521294911702,True,0.08817627280950546,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV202_00003_005_02.mp4,V_obj,True,True,False,720,0.07801866319444445,0.06969694914641204,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV202_00003_005_02.mp4,foreground_object_mask,True,REAL_ENV202_00003_005_02,REAL_ENV202_00003,39,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV202_00003_005_02.mp4,V_bg
0.09869002302487691,True,0.094104940071702,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00001_004_01.mp4,V_obj,True,True,False,720,0.031649305555555556,0.030534532335069448,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV204_00001_004_01.mp4,foreground_object_mask,True,REAL_ENV204_00001_004_01,REAL_ENV204_00001,40,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV204_00001_004_01.mp4,V_bg
0.04733273355911175,True,0.040631513421734176,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00010_001_01.mp4,V_obj,True,True,False,720,0.02362847222222222,0.023500434027777777,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV204_00010_001_01.mp4,foreground_object_mask,True,REAL_ENV204_00010_001_01,REAL_ENV204_00010,41,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV204_00010_001_01.mp4,V_bg
0.05627677651743094,True,0.029795348178595304,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00016_002_04.mp4,V_obj,True,True,False,720,0.09564019097222222,0.09507749204282408,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV204_00016_002_04.mp4,foreground_object_mask,True,REAL_ENV204_00016_002_04,REAL_ENV204_00016,42,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV204_00016_002_04.mp4,V_bg
0.20649787162741026,True,0.0879685537268718,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV205_00013_001_02.mp4,V_obj,True,True,False,720,0.4898491753472222,0.46547123661747686,large,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV205_00013_001_02.mp4,foreground_object_mask,True,REAL_ENV205_00013_001_02,REAL_ENV205_00013,43,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV205_00013_001_02.mp4,V_bg
0.08612187082568805,True,0.051093878534932934,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV210_00016_003_03.mp4,V_obj,True,True,False,720,0.15629448784722222,0.15433453595196758,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV210_00016_003_03.mp4,foreground_object_mask,True,REAL_ENV210_00016_003_03,REAL_ENV210_00016,44,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV210_00016_003_03.mp4,V_bg
0.041421400693555675,True,0.021855490903059643,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV212_00003_003_01.mp4,V_obj,True,True,False,720,0.08479275173611112,0.084644775390625,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV212_00003_003_01.mp4,foreground_object_mask,True,REAL_ENV212_00003_003_01,REAL_ENV212_00003,45,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV212_00003_003_01.mp4,V_bg
0.07168280147016048,True,0.03343163554867109,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV212_00011_001_01.mp4,V_obj,True,True,False,720,0.10084526909722222,0.09984836154513888,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV212_00011_001_01.mp4,foreground_object_mask,True,REAL_ENV212_00011_001_01,REAL_ENV212_00011,46,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV212_00011_001_01.mp4,V_bg
0.06961324500540893,True,0.024510790438701708,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV212_00017_003_03.mp4,V_obj,True,True,False,720,0.10871961805555555,0.10524612991898148,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV212_00017_003_03.mp4,foreground_object_mask,True,REAL_ENV212_00017_003_03,REAL_ENV212_00017,47,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV212_00017_003_03.mp4,V_bg
0.04140358790755272,True,0.02687588209907214,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV214_00008_005_04.mp4,V_obj,True,True,False,720,0.04541015625,0.0439345070167824,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV214_00008_005_04.mp4,foreground_object_mask,True,REAL_ENV214_00008_005_04,REAL_ENV214_00008,48,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV214_00008_005_04.mp4,V_bg
0.03349930886179209,True,0.020477046258747578,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV216_00006_006_02.mp4,V_obj,True,True,False,720,0.033257378472222224,0.03309520580150463,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV216_00006_006_02.mp4,foreground_object_mask,True,REAL_ENV216_00006_006_02,REAL_ENV216_00006,49,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV216_00006_006_02.mp4,V_bg
0.0796034224331379,True,0.033347585859398045,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV216_00007_004_03.mp4,V_obj,True,True,False,720,0.13007703993055555,0.12993815104166664,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV216_00007_004_03.mp4,foreground_object_mask,True,REAL_ENV216_00007_004_03,REAL_ENV216_00007,50,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV216_00007_004_03.mp4,V_bg
0.07820607163012028,True,0.06091199815273285,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV217_00001_005_03.mp4,V_obj,True,True,False,720,0.05509548611111111,0.044409812644675924,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV217_00001_005_03.mp4,foreground_object_mask,True,REAL_ENV217_00001_005_03,REAL_ENV217_00001,51,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV217_00001_005_03.mp4,V_bg
0.06310996506363153,True,0.047930607261757054,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV217_00002_002_01.mp4,V_obj,True,True,False,720,0.04872612847222222,0.04757003219039352,small,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV217_00002_002_01.mp4,foreground_object_mask,True,REAL_ENV217_00002_002_01,REAL_ENV217_00002,52,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV217_00002_002_01.mp4,V_bg
0.10411412951846917,True,0.08942837888995807,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV218_00101_007_01.mp4,V_obj,True,True,False,720,0.11420572916666667,0.07049479166666667,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV218_00101_007_01.mp4,foreground_object_mask,True,REAL_ENV218_00101_007_01,REAL_ENV218_00101,53,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV218_00101_007_01.mp4,V_bg
0.12440278691550095,True,0.10248872203131516,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV219_00001_001_05.mp4,V_obj,True,True,False,720,0.1250835503472222,0.09452311197916667,medium,240,True,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV219_00001_001_05.mp4,foreground_object_mask,True,REAL_ENV219_00001_001_05,REAL_ENV219_00001,54,existing_exact_cache_scene_unique_balanced_source_type,VOR-Train,REAL,source_pool128,False,1280,240,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV219_00001_001_05.mp4,V_bg
