path,status,exists,is_file,is_dir,size_bytes,sha256,sources
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed1_2026118659/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed1_2026118659/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed1_2026118659/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed1_2026118659/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed2_2026118660/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed2_2026118660/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed2_2026118660/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed2_2026118660/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed3_2026118661/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed3_2026118661/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed3_2026118661/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed3_2026118661/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed4_2026118662/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed4_2026118662/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed4_2026118662/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed4_2026118662/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed6_2026118664/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed6_2026118664/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed6_2026118664/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_FOREST026/BLENDER_FOREST026_00020/seed6_2026118664/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed0_2026110485/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed0_2026110485/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed0_2026110485/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed0_2026110485/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed1_2026110486/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed1_2026110486/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed1_2026110486/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed1_2026110486/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed2_2026110487/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed2_2026110487/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed2_2026110487/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed2_2026110487/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed3_2026110488/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed3_2026110488/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed3_2026110488/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed3_2026110488/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed4_2026110489/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed4_2026110489/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed4_2026110489/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed4_2026110489/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed5_2026110490/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed5_2026110490/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed5_2026110490/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed5_2026110490/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed6_2026110491/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed6_2026110491/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed6_2026110491/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed6_2026110491/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed7_2026110492/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed7_2026110492/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed7_2026110492/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_GRASS001/BLENDER_GRASS001_00001/seed7_2026110492/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_train.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_search.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/temporal_strip_16.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/frames,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_search.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed4_2026086176/evidence/midframe_review_sheet.jpg,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed4_2026086176/evidence/raw_output.mp4,missing_in_current_session,False,False,False,,,exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_badnoise_v4_states.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_same_source_pairs_all.jsonl;exp44_pai_minimax_targeted_same_source_mining/manifests/exp44_stage2_pseudo_success_search.jsonl
