split,row_index,sample_id,source_group,source_id,condition_path,mask_path,active_target_frames_dir,pseudo_success_path,gt_winner_path,original_target_frames_dir,original_target_frames_count,condition_frames,mask_frames,target_frames,gt_frames,mp4_frames,width,height,mask_area_mean,mask_nonempty_frames,target_mid_l1_vs_mp4,target_mid_l1_vs_condition,target_mid_l1_vs_gt,rgb_l1,bgr_l1,active_paths_exist,active_paths_h20_local,active_paths_not_pai_abs,active_paths_not_hal,frame_count_consistent,resolution_consistent,source_match,target_is_pseudo_success,target_not_gt_condition,target_frames_match_mp4,rgb_bgr_decode_ok,mask_polarity_ok,no_vor_eval,no_hard_comp,row_status,failure_reasons
train,55,pseudo_train_0055_REAL_ENV080_00003__exp45_pair016__s7__f6,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0055_REAL_ENV080_00003__exp45_pair016__s7__f6,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.846931457519531,7.2849297523498535,0.0,24.90283966064453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,56,pseudo_train_0056_REAL_ENV080_00003__exp45_pair017__s7__f3,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0056_REAL_ENV080_00003__exp45_pair017__s7__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed7_2026064436/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.846931457519531,7.2849297523498535,0.0,24.90283966064453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,57,pseudo_train_0057_REAL_ENV080_00003__exp45_pair018__s9__f1,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0057_REAL_ENV080_00003__exp45_pair018__s9__f1,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,58,pseudo_train_0058_REAL_ENV080_00003__exp45_pair019__s9__f5,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0058_REAL_ENV080_00003__exp45_pair019__s9__f5,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,59,pseudo_train_0059_REAL_ENV080_00003__exp45_pair020__s9__f11,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0059_REAL_ENV080_00003__exp45_pair020__s9__f11,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,60,pseudo_train_0060_REAL_ENV080_00003__exp45_pair021__s9__f0,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0060_REAL_ENV080_00003__exp45_pair021__s9__f0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,61,pseudo_train_0061_REAL_ENV080_00003__exp45_pair022__s9__f10,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0061_REAL_ENV080_00003__exp45_pair022__s9__f10,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,62,pseudo_train_0062_REAL_ENV080_00003__exp45_pair023__s9__f2,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0062_REAL_ENV080_00003__exp45_pair023__s9__f2,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
train,63,pseudo_train_0063_REAL_ENV080_00003__exp45_pair024__s9__f4,REAL_ENV080_00003,REAL_ENV080_00003_001_01,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/train/pseudo_train_0063_REAL_ENV080_00003__exp45_pair024__s9__f4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV080_00003_001_01/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed9_2026064438/frames,17,17,17,17,17,17,512,512,0.19532439287971048,17,0.0,14.498597145080566,7.313345432281494,0.0,24.70401954650879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
search,0,pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/frames,0,17,17,17,17,17,512,512,0.007423176484949449,17,0.0,5.236647129058838,4.0220184326171875,0.0,18.24962043762207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
search,1,pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/frames,0,17,17,17,17,17,512,512,0.007423176484949449,17,0.0,5.236647129058838,4.0220184326171875,0.0,18.24962043762207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
search,2,pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed0_2026086172/frames,0,17,17,17,17,17,512,512,0.007423176484949449,17,0.0,5.236647129058838,4.0220184326171875,0.0,18.24962043762207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
search,3,pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3,BLENDER_MOUNTAIN002,BLENDER_MOUNTAIN002_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed6_2026086186/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed6_2026086186/frames,17,17,17,17,17,17,512,512,0.007423176484949449,17,0.0,5.189842224121094,3.9781100749969482,0.0,18.568132400512695,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PASS,
