sample_id,split,recipe,checkpoint,condition_path,winner_path,loser_path,mask_path,raw_step0,raw_stepN,comp_step0,comp_stepN,frames_reviewed,full_psnr_delta,mask_psnr_delta,boundary_psnr_delta,outside_psnr_delta,lpips_delta,ewarp_delta,temporal_artifact,spatial_artifact,fogging,over_erasure,boundary_damage,outside_damage,classification,reason,comparison_strip,runtime_report_file
REAL_ENV095_00001_001_01,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV095_00001_001_01/C1_mild_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV095_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV095_00001_001_01/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-0.4875086045677861,-0.5342704825458178,-0.3974343606182771,-0.44241833657381946,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,yes,possible_local_shift,yes_or_possible,possible,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV095_00001_001_01/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV095_00002_001_01,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV095_00002_001_01/C2_medium_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00002_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV095_00002_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV095_00002_001_01/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-0.8220065023960998,-0.4355056916488298,-1.3943469232866015,-0.9063331046978043,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,yes,possible_local_shift,yes_or_possible,possible,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV095_00002_001_01/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV095_00003_001_01,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00003_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00003_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV095_00003_001_01/C1_mild_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV095_00003_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV095_00003_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV095_00003_001_01/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-1.919406358000792,-1.8160356507299653,-1.9115264556882927,-2.017115270880563,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,yes,possible_local_shift,yes_or_possible,possible,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV095_00003_001_01/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV096_00002_001_05,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV096_00002_001_05/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV096_00002_001_05/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV096_00002_001_05/C2_medium_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV096_00002_001_05/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV096_00002_001_05/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV096_00002_001_05/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-1.4988801032214347,-1.6819839242988763,-1.4708976585604532,-1.2546078860240186,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,yes,possible_local_shift,yes_or_possible,possible,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV096_00002_001_05/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV097_00001_002_02,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV097_00001_002_02/C1_mild_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV097_00001_002_02/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV097_00001_002_02/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-5.496385162822332,-6.390724662394192,-5.423141450067064,-5.506548349705316,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,not_obvious_from_metrics,yes,yes_or_possible,possible,yes,yes,STEP30_NEW_ARTIFACT_OR_COLLAPSE,large negative PSNR/temporal or pixel-diff change; representative strips show noisy/color collapse for high LR,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV097_00001_002_02/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV099_00001_001_01,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV099_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV099_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV099_00001_001_01/C2_medium_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV099_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV099_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV099_00001_001_01/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-0.06391371820014768,0.7448448437530146,-2.120438918124382,-0.9886017500070636,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,not_obvious_from_metrics,possible_local_shift,yes_or_possible,not_obvious,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV099_00001_001_01/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV100_00001_001_01,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV100_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV100_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV100_00001_001_01/C1_mild_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV100_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV100_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV100_00001_001_01/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-3.1608373213595904,-1.6970836047250728,-2.46922645480819,-3.5915652193090892,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,not_obvious_from_metrics,possible_local_shift,yes_or_possible,possible,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV100_00001_001_01/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
REAL_ENV103_00001_001_01,search,SFTmC_S0_lr3em05,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00001_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00001_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV103_00001_001_01/C4_affected_soft_degradation/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV103_00001_001_01/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/REAL_ENV103_00001_001_01/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV103_00001_001_01/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-2.2212445175899624,-1.8084096320689724,-5.98496940049214,-4.938930869801975,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,not_obvious_from_metrics,possible_local_shift,yes_or_possible,possible,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr3em05/search_outputs/REAL_ENV103_00001_001_01/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
BLENDER_MOUNTAIN001_00001,search,SFTmC_S0_lr0.0001,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_MOUNTAIN001_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_MOUNTAIN001_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/BLENDER_MOUNTAIN001_00001/C1_mild_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_MOUNTAIN001_00001/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/BLENDER_MOUNTAIN001_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr0.0001/search_outputs/BLENDER_MOUNTAIN001_00001/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-9.986977724027827,0.47398291022224015,-4.239237193341749,-10.812465260642195,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,yes,yes,yes_or_possible,not_obvious,yes,yes,STEP30_NEW_ARTIFACT_OR_COLLAPSE,large negative PSNR/temporal or pixel-diff change; representative strips show noisy/color collapse for high LR,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr0.0001/search_outputs/BLENDER_MOUNTAIN001_00001/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
BLENDER_MOUNTAIN002_00001,search,SFTmC_S0_lr0.0001,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/BLENDER_MOUNTAIN002_00001/C4_affected_soft_degradation/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/BLENDER_MOUNTAIN002_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr0.0001/search_outputs/BLENDER_MOUNTAIN002_00001/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-17.500327830033424,-18.864700265720245,-15.304323729080739,-17.939157986684837,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,yes,yes,yes_or_possible,possible,yes,yes,STEP30_NEW_ARTIFACT_OR_COLLAPSE,large negative PSNR/temporal or pixel-diff change; representative strips show noisy/color collapse for high LR,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr0.0001/search_outputs/BLENDER_MOUNTAIN002_00001/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
BLENDER_MOUNTAIN006_00001,search,SFTmC_S0_lr0.0001,step30,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_MOUNTAIN006_00001/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_MOUNTAIN006_00001/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/BLENDER_MOUNTAIN006_00001/C1_mild_object_texture/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_MOUNTAIN006_00001/mask_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/step0_baseline_20260629_0457/outputs/search24_shadow24/search/BLENDER_MOUNTAIN006_00001/step0/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr0.0001/search_outputs/BLENDER_MOUNTAIN006_00001/step30/evidence/raw_output.mp4,,,"16-frame-strip; representative Codex-opened strips for best/worst cases; all rows metric-classified, no pass promotion",-0.43241787869786563,1.1339508818940107,-5.071897450626622,-9.314888311429538,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,NOT_PRODUCED_BY_THIS_MINIMAX_RUNNER,not_obvious_from_metrics,possible_local_shift,yes_or_possible,not_obvious,yes,yes,STEP30_WORSE,negative full/local PSNR delta on raw output,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/sft_psnr_safe_grid_20260629_0524/outputs/gpu1_cd/SFTmC_S0_lr0.0001/search_outputs/BLENDER_MOUNTAIN006_00001/step0_vs_step30_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp40_minimax_psnr_safe/reports/exp40_sft_psnr_safe_grid_runtime/exp40_minimax_sft_psnr_safe_grid_gpu1_cd_visual_review.csv
