split,vpdata_id,source_kind,source_index,source_video_id,path,start_frame,end_frame,fps,native_mask_id,planned_video_path,download_status,decode_status,file_size_bytes,sha256
train,train_pexels_000000301621_18056922_mask1,pexels,301621,18056922,000000301621_18056922.mp4,580,811,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000301/000000301621_18056922.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000187123_8233101_mask6,pexels,187123,8233101,000000187123_8233101.mp4,150,399,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000187/000000187123_8233101.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000226450_9058617_mask3,pexels,226450,9058617,000000226450_9058617.mp4,0,199,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000226/000000226450_9058617.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000202942_8513889_mask1,pexels,202942,8513889,000000202942_8513889.mp4,0,239,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000202/000000202942_8513889.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000302827_18289464_mask2,pexels,302827,18289464,000000302827_18289464.mp4,0,589,59.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000302/000000302827_18289464.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000090684_6220863_mask15,pexels,90684,6220863,000000090684_6220863.mp4,800,1049,25.0,15,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000090/000000090684_6220863.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000117979_6823286_mask6,pexels,117979,6823286,000000117979_6823286.mp4,0,249,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000117/000000117979_6823286.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000212510_8757839_mask1,pexels,212510,8757839,000000212510_8757839.mp4,0,183,23.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000212/000000212510_8757839.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000233075_9385107_mask1,pexels,233075,9385107,000000233075_9385107.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000233/000000233075_9385107.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000128619_7012602_mask1,pexels,128619,7012602,000000128619_7012602.mp4,290,579,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000128/000000128619_7012602.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000159770_7667388_mask5,pexels,159770,7667388,000000159770_7667388.mp4,0,179,30.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000159/000000159770_7667388.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000066425_5684584_mask8,pexels,66425,5684584,000000066425_5684584.mp4,92,275,23.0,8,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000066/000000066425_5684584.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000150352_7502847_mask3,pexels,150352,7502847,000000150352_7502847.mp4,180,378,30.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000150/000000150352_7502847.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000255908_10556691_mask2,pexels,255908,10556691,000000255908_10556691.mp4,188,437,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000255/000000255908_10556691.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000153436_7571513_mask1,pexels,153436,7571513,000000153436_7571513.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000153/000000153436_7571513.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000117355_6811273_mask2,pexels,117355,6811273,000000117355_6811273.mp4,0,239,24.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000117/000000117355_6811273.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000041511_4936419_mask1,pexels,41511,4936419,000000041511_4936419.mp4,950,1199,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000041/000000041511_4936419.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000317453_20523488_mask3,pexels,317453,20523488,000000317453_20523488.mp4,550,699,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000317/000000317453_20523488.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000250023_10210506_mask2,pexels,250023,10210506,000000250023_10210506.mp4,340,629,29.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000250/000000250023_10210506.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000172603_7955472_mask2,pexels,172603,7955472,000000172603_7955472.mp4,0,191,24.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000172/000000172603_7955472.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000119627_6853962_mask2,pexels,119627,6853962,000000119627_6853962.mp4,150,299,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000119/000000119627_6853962.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000044871_5043937_mask1,pexels,44871,5043937,000000044871_5043937.mp4,300,539,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000044/000000044871_5043937.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000270006_12236597_mask1,pexels,270006,12236597,000000270006_12236597.mp4,240,479,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000270/000000270006_12236597.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000229251_9208180_mask2,pexels,229251,9208180,000000229251_9208180.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000229/000000229251_9208180.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000003889_1907066_mask1,pexels,3889,1907066,000000003889_1907066.mp4,0,239,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000003/000000003889_1907066.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000222895_8960266_mask4,pexels,222895,8960266,000000222895_8960266.mp4,100,264,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000222/000000222895_8960266.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000303378_18362006_mask4,pexels,303378,18362006,000000303378_18362006.mp4,60,239,30.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000303/000000303378_18362006.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000310503_19559849_mask3,pexels,310503,19559849,000000310503_19559849.mp4,736,935,23.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000310/000000310503_19559849.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000225061_9005700_mask1,pexels,225061,9005700,000000225061_9005700.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000225/000000225061_9005700.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000228337_9154728_mask4,pexels,228337,9154728,000000228337_9154728.mp4,400,583,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000228/000000228337_9154728.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000185082_8179970_mask5,pexels,185082,8179970,000000185082_8179970.mp4,0,249,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000185/000000185082_8179970.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000042227_4961912_mask1,pexels,42227,4961912,000000042227_4961912.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000042/000000042227_4961912.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000289661_15559197_mask1,pexels,289661,15559197,000000289661_15559197.mp4,0,289,29.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000289/000000289661_15559197.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000318486_20634935_mask2,pexels,318486,20634935,000000318486_20634935.mp4,600,1199,60.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000318/000000318486_20634935.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000011179_3633134_mask5,pexels,11179,3633134,000000011179_3633134.mp4,350,499,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000011/000000011179_3633134.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000286617_15018730_mask5,pexels,286617,15018730,000000286617_15018730.mp4,0,229,23.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000286/000000286617_15018730.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000051235_5243472_mask1,pexels,51235,5243472,000000051235_5243472.mp4,0,221,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000051/000000051235_5243472.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000159411_7663065_mask1,pexels,159411,7663065,000000159411_7663065.mp4,480,653,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000159/000000159411_7663065.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000157925_7641648_mask6,pexels,157925,7641648,000000157925_7641648.mp4,0,249,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000157/000000157925_7641648.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000054605_5351645_mask12,pexels,54605,5351645,000000054605_5351645.mp4,200,349,25.0,12,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000054/000000054605_5351645.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000166187_7782518_mask1,pexels,166187,7782518,000000166187_7782518.mp4,0,299,30.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000166/000000166187_7782518.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000218590_8890676_mask4,pexels,218590,8890676,000000218590_8890676.mp4,0,191,24.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000218/000000218590_8890676.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000045561_5075219_mask3,pexels,45561,5075219,000000045561_5075219.mp4,100,249,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000045/000000045561_5075219.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000028174_4484026_mask11,pexels,28174,4484026,000000028174_4484026.mp4,200,349,25.0,11,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000028/000000028174_4484026.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000020218_4129721_mask8,pexels,20218,4129721,000000020218_4129721.mp4,150,399,25.0,8,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000020/000000020218_4129721.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000115825_6774593_mask3,pexels,115825,6774593,000000115825_6774593.mp4,0,299,30.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000115/000000115825_6774593.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000150332_7502780_mask23,pexels,150332,7502780,000000150332_7502780.mp4,540,779,30.0,23,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000150/000000150332_7502780.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000154283_7579844_mask4,pexels,154283,7579844,000000154283_7579844.mp4,750,999,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000154/000000154283_7579844.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000178089_8061607_mask6,pexels,178089,8061607,000000178089_8061607.mp4,0,249,25.0,6,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000178/000000178089_8061607.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000309094_19284866_mask5,pexels,309094,19284866,000000309094_19284866.mp4,200,349,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000309/000000309094_19284866.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000270945_12322599_mask2,pexels,270945,12322599,000000270945_12322599.mp4,0,299,30.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000270/000000270945_12322599.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000080898_5991880_mask1,pexels,80898,5991880,000000080898_5991880.mp4,200,389,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000080/000000080898_5991880.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000099292_6446126_mask3,pexels,99292,6446126,000000099292_6446126.mp4,50,299,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000099/000000099292_6446126.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000265091_11624082_mask3,pexels,265091,11624082,000000265091_11624082.mp4,582,871,29.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000265/000000265091_11624082.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000087153_6159955_mask3,pexels,87153,6159955,000000087153_6159955.mp4,0,239,24.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000087/000000087153_6159955.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000223927_8984797_mask20,pexels,223927,8984797,000000223927_8984797.mp4,240,431,24.0,20,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000223/000000223927_8984797.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000184585_8170676_mask2,pexels,184585,8170676,000000184585_8170676.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000184/000000184585_8170676.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000305218_18675415_mask3,pexels,305218,18675415,000000305218_18675415.mp4,58,231,29.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000305/000000305218_18675415.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000208697_8666750_mask3,pexels,208697,8666750,000000208697_8666750.mp4,0,149,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000208/000000208697_8666750.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000104200_6563850_mask1,pexels,104200,6563850,000000104200_6563850.mp4,250,499,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000104/000000104200_6563850.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000056127_5387405_mask2,pexels,56127,5387405,000000056127_5387405.mp4,300,510,30.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000056/000000056127_5387405.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000116676_6799573_mask2,pexels,116676,6799573,000000116676_6799573.mp4,300,549,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000116/000000116676_6799573.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000265066_11620647_mask19,pexels,265066,11620647,000000265066_11620647.mp4,480,1079,60.0,19,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000265/000000265066_11620647.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000251392_10287216_mask3,pexels,251392,10287216,000000251392_10287216.mp4,116,347,29.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000251/000000251392_10287216.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000096530_6336759_mask1,pexels,96530,6336759,000000096530_6336759.mp4,250,499,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000096/000000096530_6336759.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000098402_6406106_mask12,pexels,98402,6406106,000000098402_6406106.mp4,150,349,25.0,12,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000098/000000098402_6406106.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000156164_7600553_mask1,pexels,156164,7600553,000000156164_7600553.mp4,0,149,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000156/000000156164_7600553.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000117863_6817192_mask5,pexels,117863,6817192,000000117863_6817192.mp4,250,449,25.0,5,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000117/000000117863_6817192.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000220447_8926495_mask3,pexels,220447,8926495,000000220447_8926495.mp4,50,249,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000220/000000220447_8926495.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000012770_3769204_mask13,pexels,12770,3769204,000000012770_3769204.mp4,100,349,25.0,13,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000012/000000012770_3769204.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000071162_5794435_mask2,pexels,71162,5794435,000000071162_5794435.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000071/000000071162_5794435.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000176348_8040861_mask27,pexels,176348,8040861,000000176348_8040861.mp4,550,699,25.0,27,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000176/000000176348_8040861.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000123691_6943909_mask1,pexels,123691,6943909,000000123691_6943909.mp4,240,439,24.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000123/000000123691_6943909.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000066230_5681756_mask1,pexels,66230,5681756,000000066230_5681756.mp4,150,399,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000066/000000066230_5681756.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000210405_8714534_mask3,pexels,210405,8714534,000000210405_8714534.mp4,0,199,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000210/000000210405_8714534.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000285598_14623519_mask3,pexels,285598,14623519,000000285598_14623519.mp4,0,173,29.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000285/000000285598_14623519.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000126677_6975845_mask1,pexels,126677,6975845,000000126677_6975845.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000126/000000126677_6975845.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000201846_8499659_mask3,pexels,201846,8499659,000000201846_8499659.mp4,0,239,24.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000201/000000201846_8499659.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000045812_5082030_mask3,pexels,45812,5082030,000000045812_5082030.mp4,250,499,25.0,3,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000045/000000045812_5082030.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000032385_4650485_mask2,pexels,32385,4650485,000000032385_4650485.mp4,0,299,30.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000032/000000032385_4650485.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000025811_4377032_mask8,pexels,25811,4377032,000000025811_4377032.mp4,288,522,24.0,8,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000025/000000025811_4377032.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000204333_8531269_mask2,pexels,204333,8531269,000000204333_8531269.mp4,0,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000204/000000204333_8531269.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000182622_8131896_mask13,pexels,182622,8131896,000000182622_8131896.mp4,150,399,25.0,13,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000182/000000182622_8131896.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000099175_6443909_mask22,pexels,99175,6443909,000000099175_6443909.mp4,250,399,25.0,22,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000099/000000099175_6443909.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000001805_856986_mask1,pexels,1805,856986,000000001805_856986.mp4,50,267,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000001/000000001805_856986.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000187667_8246869_mask2,pexels,187667,8246869,000000187667_8246869.mp4,100,249,25.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000187/000000187667_8246869.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000242309_9782097_mask1,pexels,242309,9782097,000000242309_9782097.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000242/000000242309_9782097.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000234339_9460224_mask9,pexels,234339,9460224,000000234339_9460224.mp4,92,229,23.0,9,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000234/000000234339_9460224.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000221644_8942587_mask7,pexels,221644,8942587,000000221644_8942587.mp4,48,247,24.0,7,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000221/000000221644_8942587.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000292124_16027033_mask23,pexels,292124,16027033,000000292124_16027033.mp4,826,1179,59.0,23,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000292/000000292124_16027033.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000319793_20781472_mask1,pexels,319793,20781472,000000319793_20781472.mp4,0,249,25.0,1,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000319/000000319793_20781472.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000244068_9851873_mask2,pexels,244068,9851873,000000244068_9851873.mp4,290,557,29.0,2,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000244/000000244068_9851873.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000016454_4008316_mask4,pexels,16454,4008316,000000016454_4008316.mp4,0,199,25.0,4,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000016/000000016454_4008316.mp4,PLANNED,NOT_CHECKED,,
train,train_pexels_000000272177_12485722_mask11,pexels,272177,12485722,000000272177_12485722.mp4,290,521,29.0,11,/home/nvme01/H20_Video_inpainting_DPO/data/external/vpdata_exp60b_h20_staging/raw_subset/raw_video/pexels/000000272/000000272177_12485722.mp4,PLANNED,NOT_CHECKED,,
