adapter_loss,finite,lambda_abs_diff,lambda_adapter,lambda_lt_1,lambda_official,lose_gap,loser_policy_mse,loser_ref_mse,loss_abs_diff,official_loss,output_grad_cosine,param_grad_json,row_index,sample_id,state,timestep,win_gap,winner_policy_mse,winner_ref_mse
-0.7740085124969482,True,0.0,1.0,False,1.0,0.0,0.9297443628311157,0.9297443628311157,0.0,-0.7740085124969482,0.9999998807907104,"{""unet.conv_in.bias"": 0.1193784847855568, ""unet.conv_in.weight"": 0.8278207182884216, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.08984093368053436, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.07113511860370636, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.10574349761009216, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.2930726408958435, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.035896364599466324, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.02635074220597744}",15,youtubevos_000015_01c3111683,S0,50,0.0,0.1557358205318451,0.1557358205318451
-0.364834725856781,True,0.0,1.0,False,1.0,0.0,0.424551784992218,0.424551784992218,0.0,-0.364834725856781,1.0,"{""unet.conv_in.bias"": 0.1014985516667366, ""unet.conv_in.weight"": 0.5486014485359192, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.04475129395723343, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.03265731781721115, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.05249236896634102, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.12120752781629562, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.017293067649006844, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.01583930291235447}",15,youtubevos_000015_01c3111683,S0,250,0.0,0.059717077761888504,0.059717077761888504
-0.11118122190237045,True,0.0,1.0,False,1.0,0.0,0.1284686177968979,0.1284686177968979,0.0,-0.11118122190237045,1.0,"{""unet.conv_in.bias"": 0.03829042613506317, ""unet.conv_in.weight"": 0.14051325619220734, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.01613614708185196, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.01175526063889265, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.016757771372795105, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.03704526647925377, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0051173679530620575, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.003484320593997836}",15,youtubevos_000015_01c3111683,S0,500,0.0,0.017287403345108032,0.017287403345108032
-0.020470719784498215,True,0.0,1.0,False,1.0,0.0,0.02360934019088745,0.02360934019088745,0.0,-0.020470719784498215,1.0,"{""unet.conv_in.bias"": 0.006983613595366478, ""unet.conv_in.weight"": 0.017095308750867844, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0026086964644491673, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.001981481211259961, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.0030360606033354998, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.006674686446785927, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0008058621315285563, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0006123238708823919}",15,youtubevos_000015_01c3111683,S0,750,0.0,0.003138622036203742,0.003138622036203742
-0.6989482641220093,True,0.0,1.0,False,1.0,0.0,0.8986454010009766,0.8986454010009766,0.0,-0.6989482641220093,1.0,"{""unet.conv_in.bias"": 0.10223086923360825, ""unet.conv_in.weight"": 0.36853381991386414, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.07569752633571625, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.061736010015010834, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.0921311005949974, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.18946529924869537, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.029432646930217743, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.025623483583331108}",16,youtubevos_000016_01c4cb5ffe,S0,50,0.0,0.19969718158245087,0.19969718158245087
-0.3622797131538391,True,0.0,1.0,False,1.0,0.0,0.43172889947891235,0.43172889947891235,0.0,-0.3622797131538391,1.0,"{""unet.conv_in.bias"": 0.08556878566741943, ""unet.conv_in.weight"": 0.21903473138809204, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.03763028606772423, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.027368733659386635, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.04357678443193436, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.07779614627361298, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.01331443153321743, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.007272874936461449}",16,youtubevos_000016_01c4cb5ffe,S0,250,0.0,0.06944920122623444,0.06944920122623444
-0.10718372464179993,True,0.0,1.0,False,1.0,0.0,0.13086465001106262,0.13086465001106262,0.0,-0.10718372464179993,1.0,"{""unet.conv_in.bias"": 0.034806255251169205, ""unet.conv_in.weight"": 0.06630866974592209, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.010990233160555363, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.008594578132033348, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.010353165678679943, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.017875980585813522, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.003027145517989993, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.002166043035686016}",16,youtubevos_000016_01c4cb5ffe,S0,500,0.0,0.023680925369262695,0.023680925369262695
-0.019545329734683037,True,0.0,1.0,False,1.0,0.0,0.02525399997830391,0.02525399997830391,0.0,-0.019545329734683037,0.9999999403953552,"{""unet.conv_in.bias"": 0.00642181234434247, ""unet.conv_in.weight"": 0.008278804831206799, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.003127663629129529, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.0022059783805161715, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.0033053250517696142, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.00593988923355937, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0009182029752992094, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0005506739253178239}",16,youtubevos_000016_01c4cb5ffe,S0,750,0.0,0.0057086702436208725,0.0057086702436208725
-0.21264174580574036,True,0.0,0.9453125,True,0.9453125,0.0,0.3889094591140747,0.3889094591140747,0.0,-0.21264174580574036,1.0,"{""unet.conv_in.bias"": 0.028339063748717308, ""unet.conv_in.weight"": 0.09203668683767319, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.015961049124598503, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.009806148707866669, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.019220303744077682, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.03682698681950569, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.006453664042055607, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.003920020069926977}",17,youtubevos_000017_01c76f0a82,S0,50,0.0,0.1549992561340332,0.1549992561340332
-0.1200733631849289,True,0.0,1.0,False,1.0,0.0,0.18047493696212769,0.18047493696212769,0.0,-0.1200733631849289,1.0,"{""unet.conv_in.bias"": 0.025839179754257202, ""unet.conv_in.weight"": 0.04462655633687973, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.008825226686894894, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.00634010648354888, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.010939421132206917, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.01937771961092949, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.003415096551179886, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0023663716856390238}",17,youtubevos_000017_01c76f0a82,S0,250,0.0,0.060401562601327896,0.060401562601327896
-0.04172642156481743,True,0.0,1.0,False,1.0,0.0,0.0643150731921196,0.0643150731921196,0.0,-0.04172642156481743,1.0,"{""unet.conv_in.bias"": 0.012400634586811066, ""unet.conv_in.weight"": 0.014599403366446495, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.004677024204283953, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.003070513252168894, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.004597067832946777, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.008429095149040222, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0013217098312452435, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0012267809361219406}",17,youtubevos_000017_01c76f0a82,S0,500,0.0,0.02258864790201187,0.02258864790201187
-0.007800609804689884,True,0.0,1.0,False,1.0,0.0,0.014025158248841763,0.014025158248841763,0.0,-0.007800609804689884,1.0,"{""unet.conv_in.bias"": 0.003965570125728846, ""unet.conv_in.weight"": 0.004800606518983841, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0021218808833509684, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.0016017683083191514, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.002258394146338105, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.004426269792020321, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0005841311067342758, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0004145075217820704}",17,youtubevos_000017_01c76f0a82,S0,750,0.0,0.006224549375474453,0.006224549375474453
-0.9617621898651123,True,0.0,1.0,False,1.0,0.0,1.1580018997192383,1.1580018997192383,0.0,-0.9617621898651123,0.9999999403953552,"{""unet.conv_in.bias"": 0.0874185785651207, ""unet.conv_in.weight"": 0.29884570837020874, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.06750938296318054, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.044628120958805084, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.08418238908052444, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.15392766892910004, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.026438703760504723, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.02119414508342743}",18,youtubevos_000018_01c783268c,S0,50,0.0,0.19623979926109314,0.19623979926109314
-0.6246068477630615,True,0.0,1.0,False,1.0,0.0,0.7004705667495728,0.7004705667495728,0.0,-0.6246068477630615,1.0000001192092896,"{""unet.conv_in.bias"": 0.10847266763448715, ""unet.conv_in.weight"": 0.2585681676864624, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0517333559691906, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.035416536033153534, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.06599195301532745, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.10976534336805344, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.01989223062992096, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.012889577075839043}",18,youtubevos_000018_01c783268c,S0,250,0.0,0.07586368918418884,0.07586368918418884
-0.24494168162345886,True,0.0,1.0,False,1.0,0.0,0.2689881920814514,0.2689881920814514,0.0,-0.24494168162345886,1.0,"{""unet.conv_in.bias"": 0.07238706201314926, ""unet.conv_in.weight"": 0.13110962510108948, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0315454937517643, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.022142555564641953, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.03656773641705513, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.07238100469112396, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.011273053474724293, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.009135624393820763}",18,youtubevos_000018_01c783268c,S0,500,0.0,0.02404647506773472,0.02404647506773472
-0.05855140835046768,True,0.0,1.0,False,1.0,0.0,0.06392323970794678,0.06392323970794678,0.0,-0.05855140835046768,0.9999998807907104,"{""unet.conv_in.bias"": 0.02860875613987446, ""unet.conv_in.weight"": 0.025169139727950096, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.014675433747470379, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.00883186049759388, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.015614775940775871, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.024731470271945, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0038444488309323788, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0025612348690629005}",18,youtubevos_000018_01c783268c,S0,750,0.0,0.005371835082769394,0.005371835082769394
-0.9746991395950317,True,0.0,0.96875,True,0.96875,0.0,1.1893911361694336,1.1893911361694336,0.0,-0.9746991395950317,1.0000001192092896,"{""unet.conv_in.bias"": 0.09356769174337387, ""unet.conv_in.weight"": 0.36269089579582214, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.07435084134340286, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.05222024768590927, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.09229377657175064, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.20340263843536377, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.029811833053827286, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.02049744315445423}",19,youtubevos_000019_01e64dd36a,S0,50,0.0,0.17752355337142944,0.17752355337142944
-0.5958539247512817,True,0.0,1.0,False,1.0,0.0,0.6647846698760986,0.6647846698760986,0.0,-0.5958539247512817,0.9999999403953552,"{""unet.conv_in.bias"": 0.11407624930143356, ""unet.conv_in.weight"": 0.3844864070415497, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.06609614193439484, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.05195881426334381, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.08279270678758621, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.16572821140289307, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.02613840438425541, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.017771713435649872}",19,youtubevos_000019_01e64dd36a,S0,250,0.0,0.0689307153224945,0.0689307153224945
-0.2075319141149521,True,0.0,1.0,False,1.0,0.0,0.231019526720047,0.231019526720047,0.0,-0.2075319141149521,1.0000001192092896,"{""unet.conv_in.bias"": 0.06427120417356491, ""unet.conv_in.weight"": 0.13897842168807983, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.018333300948143005, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.013804140500724316, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.017990414053201675, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.030573604628443718, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.004909496754407883, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.003039962612092495}",19,youtubevos_000019_01e64dd36a,S0,500,0.0,0.02348761260509491,0.02348761260509491
-0.038591090589761734,True,0.0,1.0,False,1.0,0.0,0.04392065852880478,0.04392065852880478,0.0,-0.038591090589761734,0.9999998807907104,"{""unet.conv_in.bias"": 0.01283559761941433, ""unet.conv_in.weight"": 0.021133000031113625, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0052756029181182384, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.0042812577448785305, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.005538302473723888, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.010887039825320244, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0013864826178178191, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0009021122823469341}",19,youtubevos_000019_01e64dd36a,S0,750,0.0,0.00532956887036562,0.00532956887036562
-0.20391076803207397,True,0.0,0.96875,True,0.96875,0.0,0.462030291557312,0.462030291557312,0.0,-0.20391076803207397,0.9999999403953552,"{""unet.conv_in.bias"": 0.033370766788721085, ""unet.conv_in.weight"": 0.09329282492399216, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.018667902797460556, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.012524942867457867, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.023999841883778572, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.048331331461668015, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.007808551657944918, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0047751534730196}",20,youtubevos_000020_01ed275c6e,S0,50,0.0,0.24368107318878174,0.24368107318878174
-0.12728726863861084,True,0.0,1.0,False,1.0,0.0,0.23645636439323425,0.23645636439323425,0.0,-0.12728726863861084,1.0,"{""unet.conv_in.bias"": 0.03445868566632271, ""unet.conv_in.weight"": 0.04371126368641853, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.013302955776453018, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.009984758682549, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.01687103882431984, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.028991375118494034, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.004991262219846249, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.002651607384905219}",20,youtubevos_000020_01ed275c6e,S0,250,0.0,0.10916908085346222,0.10916908085346222
-0.03602933883666992,True,0.0,1.0,False,1.0,0.0,0.07328775525093079,0.07328775525093079,0.0,-0.03602933883666992,1.0,"{""unet.conv_in.bias"": 0.015331313945353031, ""unet.conv_in.weight"": 0.014331497251987457, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.005690029356628656, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.00388841750100255, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.0064386180602014065, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.00973560381680727, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.001610625651665032, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0009281231323257089}",20,youtubevos_000020_01ed275c6e,S0,500,0.0,0.03725842386484146,0.03725842386484146
-0.006289069075137377,True,0.0,1.0,False,1.0,0.0,0.013701746240258217,0.013701746240258217,0.0,-0.006289069075137377,1.0,"{""unet.conv_in.bias"": 0.003089006757363677, ""unet.conv_in.weight"": 0.0035441459622234106, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0016688077012076974, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.0010248267790302634, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.0018493839306756854, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.003224373096600175, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.00044963686377741396, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.00029096921207383275}",20,youtubevos_000020_01ed275c6e,S0,750,0.0,0.007412678562104702,0.007412678562104702
-0.22991740703582764,True,0.0,0.875,True,0.875,0.0,0.4537031948566437,0.4537031948566437,0.0,-0.22991740703582764,1.0,"{""unet.conv_in.bias"": 0.033929962664842606, ""unet.conv_in.weight"": 0.07018125802278519, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.020344192162156105, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.014760731719434261, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.024530023336410522, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.04605920612812042, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.008162057027220726, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.004589490592479706}",21,youtubevos_000021_01ff60d1fa,S0,50,0.0,0.16707289218902588,0.16707289218902588
-0.1010831892490387,True,0.0,1.0,False,1.0,0.0,0.17145994305610657,0.17145994305610657,0.0,-0.1010831892490387,1.0,"{""unet.conv_in.bias"": 0.034736260771751404, ""unet.conv_in.weight"": 0.03528699278831482, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.009798264130949974, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.007278082892298698, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.01170223020017147, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.019695768132805824, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.003608260303735733, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0021663375664502382}",21,youtubevos_000021_01ff60d1fa,S0,250,0.0,0.07037674635648727,0.07037674635648727
-0.024835171177983284,True,0.0,1.0,False,1.0,0.0,0.050824277102947235,0.050824277102947235,0.0,-0.024835171177983284,1.0000001192092896,"{""unet.conv_in.bias"": 0.015324616804718971, ""unet.conv_in.weight"": 0.010326019488275051, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.006032247096300125, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.0041089667938649654, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.006208647973835468, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.009234631434082985, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0016395613783970475, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0009536950383335352}",21,youtubevos_000021_01ff60d1fa,S0,500,0.0,0.02598910592496395,0.02598910592496395
-0.0037344021257013083,True,0.0,1.0,False,1.0,0.0,0.009834513068199158,0.009834513068199158,0.0,-0.0037344021257013083,1.0,"{""unet.conv_in.bias"": 0.006494054105132818, ""unet.conv_in.weight"": 0.003084791824221611, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0032141057308763266, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.001816613133996725, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.003445548703894019, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.005178423132747412, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0008328879484906793, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0005033726920373738}",21,youtubevos_000021_01ff60d1fa,S0,750,0.0,0.006100111175328493,0.006100111175328493
-0.1913793683052063,True,0.0,0.953125,True,0.953125,0.0,0.370968222618103,0.370968222618103,0.0,-0.1913793683052063,1.0,"{""unet.conv_in.bias"": 0.027170464396476746, ""unet.conv_in.weight"": 0.09376918524503708, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.018023885786533356, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.013634081929922104, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.02113335393369198, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.04619632288813591, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0066504767164587975, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.004081896040588617}",22,youtubevos_000022_020cd28cd2,S0,50,0.0,0.1621997058391571,0.1621997058391571
-0.11301572620868683,True,0.0,1.0,False,1.0,0.0,0.1775592863559723,0.1775592863559723,0.0,-0.11301572620868683,1.0000001192092896,"{""unet.conv_in.bias"": 0.026027584448456764, ""unet.conv_in.weight"": 0.06036429479718208, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.011627315543591976, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.009437784552574158, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.01349385641515255, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.02680588886141777, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0038799066096544266, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.002130202017724514}",22,youtubevos_000022_020cd28cd2,S0,250,0.0,0.06454356014728546,0.06454356014728546
-0.03999115154147148,True,0.0,1.0,False,1.0,0.0,0.06280867010354996,0.06280867010354996,0.0,-0.03999115154147148,1.0,"{""unet.conv_in.bias"": 0.0145542798563838, ""unet.conv_in.weight"": 0.02878180705010891, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.006690513342618942, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.005375242792069912, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.006971040740609169, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.017576703801751137, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.0019312010845169425, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.0012410718481987715}",22,youtubevos_000022_020cd28cd2,S0,500,0.0,0.022817514836788177,0.022817514836788177
-0.007274861913174391,True,0.0,1.0,False,1.0,0.0,0.012565246783196926,0.012565246783196926,0.0,-0.007274861913174391,1.0,"{""unet.conv_in.bias"": 0.003229717491194606, ""unet.conv_in.weight"": 0.006211111322045326, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0013467201497405767, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.0008758532349020243, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.00141675746999681, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.002700664335861802, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.00034943444188684225, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.00024117014254443347}",22,youtubevos_000022_020cd28cd2,S0,750,0.0,0.005290384404361248,0.005290384404361248
-0.8298609256744385,True,0.0,0.984375,True,0.984375,0.0,1.0209681987762451,1.0209681987762451,0.0,-0.8298609256744385,1.0,"{""unet.conv_in.bias"": 0.09459256380796432, ""unet.conv_in.weight"": 0.24365326762199402, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.0794023871421814, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.053423695266246796, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.09387040138244629, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.1692446917295456, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.03186462074518204, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.023343514651060104}",23,youtubevos_000023_02264db755,S0,50,0.0,0.1751546859741211,0.1751546859741211
-0.5200533866882324,True,0.0,1.0,False,1.0,0.0,0.5866571068763733,0.5866571068763733,0.0,-0.5200533866882324,1.0,"{""unet.conv_in.bias"": 0.11266446113586426, ""unet.conv_in.weight"": 0.18068242073059082, ""unet.down_blocks.0.attentions.0.norm.bias"": 0.052858926355838776, ""unet.down_blocks.0.attentions.0.norm.weight"": 0.037072036415338516, ""unet.down_blocks.0.attentions.0.proj_in.bias"": 0.06472264975309372, ""unet.down_blocks.0.attentions.0.proj_in.weight"": 0.10694381594657898, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.bias"": 0.020675744861364365, ""unet.down_blocks.0.attentions.0.transformer_blocks.0.norm1.weight"": 0.014294341206550598}",23,youtubevos_000023_02264db755,S0,250,0.0,0.06660373508930206,0.06660373508930206
