sample_id,model,classification_final,full_psnr,mask_psnr,boundary_psnr,outside_psnr,mask_mae,outside_mae,temporal_ratio
REAL_ENV078_00001_001_01,propainter,TRIVIAL_BAD,32.93415113817622,20.1461368293874,,32.964499729211546,21.56699820125804,4.312996050890754,0.9559419408849371
REAL_ENV080_00002_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,28.77513135159251,19.668309797262484,19.668309797262484,51.51309397492758,22.62161288541906,0.07558004032163058,1.4902047637090872
REAL_ENV080_00002_001_01,diffueraser,TRIVIAL_BAD,16.76173187279629,16.348319409588793,,16.8225968204234,31.949587317074048,32.93720267800724,1.4782444476847427
REAL_ENV080_00002_001_01,minimax_official_v3,TRIVIAL_BAD,16.83060548950124,14.288420989307001,,17.340908077835806,42.090979407815375,30.612962386187384,1.48881084245901
REAL_ENV080_00002_001_01,propainter,TRIVIAL_BAD,17.182804297381388,15.001307718384647,,17.596675602472516,38.54391434613396,29.494098887724036,1.2261117757165731
REAL_ENV080_00003_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,28.239983356468958,20.537935493184897,20.537935493184897,53.650896761683754,18.246389501235065,0.08186494011212797,1.801720159381088
REAL_ENV080_00003_001_01,diffueraser,TRIVIAL_BAD,27.193052479285104,22.116642925656304,,30.006420622238096,14.601391231312471,6.080157139722039,1.225701150669722
REAL_ENV080_00003_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,28.454700736323943,23.201879242062112,,31.329385025554355,11.512643982382382,5.219117417055018,1.0745899576554003
REAL_ENV080_00003_001_01,propainter,TRIVIAL_BAD,27.49407667145321,21.71854210191325,,31.45632463712777,14.462260919458727,5.279979060677921,1.6211384379893197
REAL_ENV082_00001_001_03,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.43526154264886,20.069034509753987,20.069034509753987,45.415369636044026,20.56932527878705,0.2826278709313449,1.5432991413398813
REAL_ENV082_00001_001_03,diffueraser,TRIVIAL_BAD,16.96834553463577,15.804073004296484,,19.20827502822468,31.553589315975415,25.942376866060144,1.6741180509452602
REAL_ENV082_00001_001_03,minimax_official_v3,TRIVIAL_BAD,14.463885837025922,12.836893760242827,,18.55930557367125,48.01249268475701,28.591378492467545,1.6554851815698295
REAL_ENV082_00001_001_03,propainter,TRIVIAL_BAD,16.238672640891856,15.139950084071968,,18.277688886672845,34.30120210086598,29.79242425806382,2.2185650975855706
REAL_ENV084_00002_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,19.432162897777335,17.015994362980987,17.015994362980987,47.695881713910055,29.39579694411334,0.16323681876939886,2.4403578943003694
REAL_ENV084_00002_001_01,diffueraser,TRIVIAL_BAD,20.77872021788343,19.16564521400136,,24.751232859390043,18.27921126870548,12.633182806127211,1.0796315019608262
REAL_ENV084_00002_001_01,minimax_official_v3,TRIVIAL_BAD,14.089843222425078,11.879617849918862,,23.63210238474459,49.03750767427332,15.004947550156537,0.7902362874514977
REAL_ENV084_00002_001_01,propainter,TRIVIAL_BAD,20.293200308821795,18.941065716631133,,23.17406021225017,18.974411571727078,15.876321960898007,2.2319261908926604
REAL_ENV086_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.689249476921958,18.22331089010974,18.22331089010974,45.08832784307238,23.749976550831516,0.23816416324938045,0.780779224618229
REAL_ENV086_00001_001_01,diffueraser,TRIVIAL_BAD,21.060643527115676,19.228663287788585,,22.593314265931753,21.824625800637637,12.552423252778894,0.7078528001390233
REAL_ENV086_00001_001_01,minimax_official_v3,TRIVIAL_BAD,18.893534913285833,15.930281804178708,,22.320407729935187,29.81912410960478,13.13494738410501,0.8653225360373302
REAL_ENV086_00001_001_01,propainter,TRIVIAL_BAD,20.43789816404578,18.534063143010798,,22.055244582894563,23.665071038638843,13.554657206815833,0.8055070285362761
REAL_ENV086_00002_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,89.30704946919457,30.782831636873595,30.782831636873595,90.98568455719449,6.32850444316864,0.0004663243547410649,0.9999921619888744
REAL_ENV086_00002_001_01,diffueraser,TRIVIAL_BAD,26.390664812586778,25.70473262516747,,26.39066846076786,10.19876308441162,8.889047790976132,0.9051639455834048
REAL_ENV086_00002_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,26.255887479479313,22.782588915507564,,26.25620563548341,14.730165100097656,8.552022513221292,0.8911540827268705
REAL_ENV086_00002_001_01,propainter,TRIVIAL_BAD,27.764764969808418,26.916129768684737,,27.764799175866653,8.834443664550781,6.85082794638241,0.9225688313183954
REAL_ENV087_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.349650950891665,16.82912460911155,16.82912460911155,46.06620646888394,28.323169147267063,0.15995431779062047,0.8490293710706969
REAL_ENV087_00001_001_01,diffueraser,TRIVIAL_BAD,21.41727935990198,17.77765108171074,,24.53348724731618,23.23850295122932,11.069431473227109,0.7661093433373188
REAL_ENV087_00001_001_01,minimax_official_v3,TRIVIAL_BAD,19.927111911116295,16.07529837860938,,23.441948644608964,29.176802915685318,12.715820592992445,0.8349193754859433
REAL_ENV087_00001_001_01,propainter,TRIVIAL_BAD,20.75467843271514,17.213378266069874,,23.6777004755067,25.82914857303395,12.817530463723575,0.7666942795227533
REAL_ENV087_00002_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,45.340576635651544,18.821296594305725,18.821296594305725,60.76536314913437,22.514470173762394,0.07235234493718427,0.9268431227254555
REAL_ENV087_00002_001_01,diffueraser,TRIVIAL_BAD,22.492931802784664,19.429241334385953,,23.001183462624976,19.90652084350586,13.077905374414781,0.9430402900303256
REAL_ENV087_00002_001_01,minimax_official_v3,TRIVIAL_BAD,22.302098350521188,20.15848897416961,,22.654833446069883,18.12218688084529,13.198523745817297,0.940108334621907
REAL_ENV087_00002_001_01,propainter,TRIVIAL_BAD,22.95850376115638,20.90365879990878,,23.32650291887571,16.816688537597656,12.188204148236442,0.9789291639173815
REAL_ENV089_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,21.03735096334852,16.308901019333653,16.308901019333653,44.50935698086029,29.552095413208008,0.221272274851799,0.9187094066792779
REAL_ENV089_00001_001_01,diffueraser,TRIVIAL_BAD,18.109612258660253,15.067501081581865,,21.284590548710764,34.81555041144876,16.36073656643138,0.8290926124828756
REAL_ENV089_00001_001_01,minimax_official_v3,TRIVIAL_BAD,14.842828629679056,10.890168886685645,,20.90909056002456,51.194457559024585,17.428896511302273,1.0645582372743083
REAL_ENV089_00001_001_01,propainter,TRIVIAL_BAD,18.259298006969924,15.719525193413237,,20.519292403872445,31.95240043191349,18.754467683679916,0.8967688978695681
REAL_ENV091_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,21.62486263647279,14.41750234481267,14.41750234481267,50.31760207655447,42.25144285314224,0.08920935618088525,1.1029802191614646
REAL_ENV091_00001_001_01,diffueraser,TRIVIAL_BAD,24.458722867826342,23.544008972937903,,24.647163337715597,11.710865357342888,11.954954203437357,0.8939226527914779
REAL_ENV091_00001_001_01,minimax_official_v3,TRIVIAL_BAD,23.7151196568302,23.312354687651606,,23.754090718751634,13.475106463712805,13.51776397929472,0.9187573811995607
REAL_ENV091_00001_001_01,propainter,TRIVIAL_BAD,23.236839381942552,23.338646888785025,,23.157349308356327,12.860723102793974,15.218972093918744,0.9458420493159873
REAL_ENV093_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.02067428281172,17.290450623307866,17.290450623307866,42.73593132598344,26.73688787572524,0.3415575781289269,0.7735624668139447
REAL_ENV093_00001_001_01,diffueraser,TRIVIAL_BAD,16.17823548393114,14.790326811852873,,17.09021389578558,35.40611581241383,27.71281141393325,0.6467592475534196
REAL_ENV093_00001_001_01,minimax_official_v3,TRIVIAL_BAD,16.166384021512684,14.341550105345151,,17.488756844255356,37.21594731947955,26.288780997781192,0.7765950524087318
REAL_ENV093_00001_001_01,propainter,TRIVIAL_BAD,16.57080959152978,15.237436823581762,,17.44003720396324,33.78347239774816,26.300631579230814,0.7317909621030683
REAL_ENV095_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.819566857159277,17.334702026660786,17.334702026660786,45.19159213649931,27.52404224171358,0.2002109332996256,0.9010742255915845
REAL_ENV095_00001_001_01,diffueraser,TRIVIAL_BAD,18.598529472475942,16.52963433839254,,19.808858768598277,28.963773727416992,19.1593537050135,0.5926513046922576
REAL_ENV095_00001_001_01,minimax_official_v3,TRIVIAL_BAD,18.376451192356654,15.734386748240937,,20.12512205102506,31.00446611292222,18.225100236780502,0.6063156960514332
REAL_ENV095_00001_001_01,propainter,TRIVIAL_BAD,18.75961236062905,16.52712199138024,,20.103795026913552,29.029212390675266,18.0033462748808,0.5878864042686771
REAL_ENV095_00002_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,26.474479345890924,15.8450956586406,15.8450956586406,50.527932605734655,33.09726961921243,0.0626510134076371,0.9324723368849748
REAL_ENV095_00002_001_01,diffueraser,TRIVIAL_BAD,19.10820516285366,14.964327164518668,,19.81988886423439,34.22744492923512,16.518496176775763,0.8890484449987435
REAL_ENV095_00002_001_01,minimax_official_v3,TRIVIAL_BAD,18.822348263552556,14.420278951666537,,19.60323267652832,35.54917851616354,17.19670654745663,0.8780134458944013
REAL_ENV095_00002_001_01,propainter,TRIVIAL_BAD,19.46416138024249,16.58889167984286,,19.867709135891342,29.369898178998163,16.425792077008417,0.8746441093036409
REAL_ENV095_00003_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,21.891851748649497,17.053791302958924,17.053791302958924,43.78117487857021,26.53019613378188,0.24972225813304677,1.0111152632464042
REAL_ENV095_00003_001_01,diffueraser,TRIVIAL_BAD,20.114192854447975,18.395926544545276,,21.361631962987975,23.5337178847369,16.037537967457492,0.6710914187551497
REAL_ENV095_00003_001_01,minimax_official_v3,TRIVIAL_BAD,19.79388244180307,18.411334459197082,,20.757567754746727,22.659294577205884,17.581966063555548,0.6396358699081306
REAL_ENV095_00003_001_01,propainter,TRIVIAL_BAD,19.365162723754146,17.36221922769634,,20.902483592711466,25.800682741052963,17.24172788507798,0.6747661024896003
REAL_ENV099_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,30.21225214717302,23.381706705127907,23.381706705127907,52.16561222790641,14.033652642193962,0.08650424769696068,1.1968907431506965
REAL_ENV099_00001_001_01,diffueraser,TRIVIAL_BAD,25.98396237832222,22.468303039678112,,27.716756948413057,12.055231038261862,7.365777941311107,1.1224729061558962
REAL_ENV099_00001_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,26.417099523754867,21.855724001807726,,29.381395601072477,13.207926750183105,5.258841514587402,1.1002172248371291
REAL_ENV099_00001_001_01,propainter,TRIVIAL_BAD,26.850888832771936,22.160453729800558,,30.036462399387453,11.53693187938017,4.719135200276094,1.0896051717002297
REAL_ENV100_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,33.9079105719407,24.95783399127636,24.95783399127636,60.9937310206294,12.621917275821462,0.025074607747442582,1.4622508971355925
REAL_ENV100_00001_001_01,diffueraser,MEDIUM_HARD_ELIGIBLE,35.16994448172137,31.647839171322545,,36.05309967375908,5.476317041060504,3.069111291099997,1.4483964277151875
REAL_ENV100_00001_001_01,minimax_official_v3,TOO_CLOSE,35.400529836953396,32.64951675813049,,36.00393286417719,5.446759672725902,3.2424090048846077,1.3466043828241248
REAL_ENV100_00001_001_01,propainter,TRIVIAL_BAD,33.09302615120263,28.43056143787308,,34.552599314225134,7.855921408709357,3.9530944263233856,1.389884843550946
REAL_ENV103_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,26.05023885047779,20.766831370678027,20.766831370678027,51.59641675963395,18.622612784890567,0.0742565963198157,1.2091361552237918
REAL_ENV103_00001_001_01,diffueraser,TRIVIAL_BAD,26.264626799639387,21.917839216052617,,31.832028752001058,11.276099092820111,5.262924530926873,1.1344653592634153
REAL_ENV103_00001_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,27.250935048250913,22.39650681087706,,35.98649220748656,9.676910961375517,2.8487233975354362,1.0616616629634308
REAL_ENV103_00001_001_01,propainter,MEDIUM_HARD_ELIGIBLE,23.5338194417596,18.431135796249027,,36.299712929257005,18.69238988090964,2.655578991946052,1.5785846455668924
REAL_ENV103_00002_001_02,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,26.375091375382716,18.751743284383693,18.751743284383693,51.43816303816476,22.97785052131204,0.07528093544875875,1.0126479575531568
REAL_ENV103_00002_001_02,diffueraser,TRIVIAL_BAD,22.841054054902973,15.580717245079327,,33.1887426003305,26.77409014982336,3.7406258442822624,1.0203593424086346
REAL_ENV103_00002_001_02,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,23.097969939464594,15.912520575859205,,32.40988859506079,25.551500096040613,4.604223391588996,1.0209367057725247
REAL_ENV103_00002_001_02,propainter,TRIVIAL_BAD,23.461861708305356,16.445344945608255,,31.539749688574414,23.839895136216107,5.45964313955868,0.9573464875801851
REAL_ENV103_00003_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.774055753887247,17.678996909167765,17.678996909167765,47.084686148694836,28.476959228515625,0.1549848377266351,1.1444121337520592
REAL_ENV103_00003_001_01,diffueraser,TRIVIAL_BAD,23.739609773788004,20.282068673116243,,27.5061263764983,15.314538506900563,7.8097765305463005,0.9999750727636362
REAL_ENV103_00003_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,23.2600787964673,19.833598015170615,,26.767663985520738,14.592208918403177,8.86397232728846,0.8949951792274753
REAL_ENV103_00003_001_01,propainter,TRIVIAL_BAD,22.63753698971377,19.077988635380194,,26.42300256697446,18.18954630459056,9.317965844098259,1.0103240088678966
REAL_ENV103_00004_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,22.792045180703962,14.924858640951646,14.924858640951646,46.76144278649552,37.70429566327263,0.11161587036707822,1.1990450801352524
REAL_ENV103_00004_001_01,diffueraser,TRIVIAL_BAD,20.56852912656379,12.969490528343462,,32.058044003925815,35.60424782248104,4.661732196807861,1.2146061900399472
REAL_ENV103_00004_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,21.697262122238577,14.375908912739385,,30.117644189205684,28.663984971887924,6.464000028722427,1.0791903201821056
REAL_ENV103_00004_001_01,propainter,TRIVIAL_BAD,18.769735345696674,11.24214471876766,,29.1442954399793,42.37221773932962,7.501747860628016,1.201690455224208
REAL_ENV104_00001_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,24.145612536399362,22.357914728297576,22.357914728297576,47.72586965758897,15.02896017186782,0.2590583122390158,2.166284337002075
REAL_ENV104_00001_001_01,diffueraser,TRIVIAL_BAD,15.882021476844082,14.162079768100373,,29.19273711384436,37.88599485509536,5.889160016003777,0.9940633448724306
REAL_ENV104_00001_001_01,minimax_official_v3,HARD_BUT_PLAUSIBLE,14.39403330145372,12.625213565811084,,32.14246092309136,36.5160852320054,3.984612030141494,1.1615402069717957
REAL_ENV104_00001_001_01,propainter,TRIVIAL_BAD,14.781727592624454,13.012585680280225,,32.623440476578345,43.608599943273205,3.6943917134228874,3.694086626700935
REAL_ENV104_00003_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,23.088203934307987,15.186596357866676,15.186596357866676,49.121185198186105,39.24308687097886,0.09967982549877728,1.2223737153838647
REAL_ENV104_00003_001_01,diffueraser,TRIVIAL_BAD,21.823144360054336,14.770338586520172,,28.553449656228267,29.935200635124655,4.894517197328455,1.2710076078135022
REAL_ENV104_00003_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,22.62344823838654,15.655045267778837,,28.980848778149237,24.474345038918887,5.0182641814736755,1.2593091661599518
REAL_ENV104_00003_001_01,propainter,TRIVIAL_BAD,21.563188159480465,14.418216547876712,,28.722214182724862,28.705757028916302,5.3202038933249085,1.1042308401291518
REAL_ENV105_00002_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,30.349053408770857,18.04089614482595,18.04089614482595,49.4834998305468,28.034422257367304,0.07499221887658625,1.032222238934326
REAL_ENV105_00002_001_01,diffueraser,TRIVIAL_BAD,32.43263907698449,28.577032927228693,,32.83487123010423,6.057165678809671,4.12856333396014,0.868531641616206
REAL_ENV105_00002_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,31.691994058601576,23.463406284474832,,33.558675338221576,10.509986933539896,3.586294917499318,0.7972873527319572
REAL_ENV105_00002_001_01,propainter,TRIVIAL_BAD,32.76573500186618,28.13451917929162,,33.315221906800645,6.881193806143368,3.925715881235459,0.6695938162462884
REAL_ENV105_00003_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,20.77767438010495,14.380812751482448,14.380812751482448,45.70584479507285,41.91966673907112,0.15279722739668453,1.7328244827763473
REAL_ENV105_00003_001_01,diffueraser,TRIVIAL_BAD,27.255905499926342,23.24776821835898,,29.85449132739489,11.855771569644704,6.765877387102912,1.3785405343515018
REAL_ENV105_00003_001_01,minimax_official_v3,MEDIUM_HARD_ELIGIBLE,23.735539274636288,18.86678664007038,,27.85103876062235,21.24026388280532,8.839445226332721,1.2843652881824852
REAL_ENV105_00003_001_01,propainter,TRIVIAL_BAD,24.910857507971738,20.941440550219003,,27.450995291654543,14.972006853889017,9.545950104208554,1.4924422490057436
REAL_ENV105_00004_001_01,controlled_corruption_v3,MEDIUM_HARD_ELIGIBLE,40.309134439170336,19.151482977470533,19.151482977470533,60.01047806191144,25.98923380234662,0.012206133509821752,1.0487332889028318
REAL_ENV105_00004_001_01,diffueraser,TOO_CLOSE,37.281291558708446,34.09378845262761,,37.32116664255553,3.785922737682567,2.520588762619916,1.2095447793847482
REAL_ENV105_00004_001_01,minimax_official_v3,TOO_CLOSE,35.33681298758413,30.737549900625268,,35.40689101826985,5.561229874106014,3.5063899825601017,1.36666316705152
REAL_ENV105_00004_001_01,propainter,TRIVIAL_BAD,33.6416823243346,30.727989750848252,,33.680496001642084,4.342192327274995,4.399506793302648,1.0179212995692133
