sample_id,prior_conf_mean,prior_conf_p10,prior_conf_p50,prior_conf_p90,prior_conf_mean_inside_mask,prior_conf_std_inside_mask,prior_conf_p10_inside_mask,prior_conf_p50_inside_mask,prior_conf_p90_inside_mask,mask_area_ratio,confidence_alpha,reliable_area_ratio,generate_area_ratio,reliable_weight_mass,generate_weight_mass,reliable_generate_mass_sum,boundary_area_ratio,confidence_mode
youtubevos_000081_07353b2a89,0.7353222966194153,0.41213563084602356,0.7995132803916931,0.9578832983970642,0.7353222966194153,0.21551021933555603,0.41213563084602356,0.7995132803916931,0.9578832983970642,0.28303372859954834,5.0,0.28303372859954834,0.28257015347480774,0.7353222370147705,0.2646777331829071,0.9999999701976776,0.008482228964567184,gt_error
youtubevos_000082_0738493cbf,0.761423647403717,0.14017604291439056,0.9232343435287476,0.9841524958610535,0.761423647403717,0.31166207790374756,0.14017604291439056,0.9232343435287476,0.9841524958610535,0.24781779944896698,5.0,0.24781779944896698,0.24616849422454834,0.7614235281944275,0.23857639729976654,0.999999925494194,0.009045862592756748,gt_error
youtubevos_000083_075926c651,0.7835168838500977,0.4062291383743286,0.8880608081817627,0.9724535346031189,0.7835168838500977,0.23149065673351288,0.4062291383743286,0.8880608081817627,0.9724535346031189,0.2762538492679596,5.0,0.2762538492679596,0.2757716178894043,0.7835169434547424,0.21648313105106354,1.000000074505806,0.009056712500751019,gt_error
youtubevos_000084_075c701292,0.781551718711853,0.25115635991096497,0.9055284261703491,0.9773594737052917,0.781551718711853,0.27352389693260193,0.25115635991096497,0.9055284261703491,0.9773594737052917,0.232310950756073,5.0,0.232310950756073,0.2313368022441864,0.7815516591072083,0.21844832599163055,0.9999999850988388,0.008034336380660534,gt_error
youtubevos_000085_0762ea9a30,0.5434225797653198,0.109810970723629,0.5624816417694092,0.9422131180763245,0.5434225797653198,0.3035096824169159,0.109810970723629,0.5624816417694092,0.9422131180763245,0.2508583962917328,5.0,0.2508583962917328,0.24385006725788116,0.5434225797653198,0.4565774202346802,1.0,0.00807291641831398,gt_error
youtubevos_000086_07652ee4af,0.7063245177268982,0.19023734331130981,0.8416308760643005,0.971673309803009,0.7063245177268982,0.29694804549217224,0.19023734331130981,0.8416308760643005,0.971673309803009,0.2743007242679596,5.0,0.2743007242679596,0.27348873019218445,0.7063245177268982,0.2936755120754242,1.0000000298023224,0.008418933488428593,gt_error
youtubevos_000087_076f206928,0.6784339547157288,0.27102193236351013,0.7504839301109314,0.9459594488143921,0.6784339547157288,0.25373148918151855,0.27102193236351013,0.7504839301109314,0.9459594488143921,0.2709008455276489,5.0,0.2709008455276489,0.2693130373954773,0.6784340143203735,0.32156598567962646,1.0,0.008420138619840145,gt_error
youtubevos_000088_077d32af19,0.5341182351112366,0.18839193880558014,0.5321822762489319,0.8841956257820129,0.5341182351112366,0.25442689657211304,0.18839193880558014,0.5321822762489319,0.8841956257820129,0.250964492559433,5.0,0.250964492559433,0.25094160437583923,0.5341182351112366,0.4658817946910858,1.0000000298023224,0.00892168190330267,gt_error
youtubevos_000089_079049275c,0.5545989871025085,0.14529161155223846,0.5826762914657593,0.9257412552833557,0.5545989871025085,0.29017242789268494,0.14529161155223846,0.5826762914657593,0.9257412552833557,0.25587382912635803,5.0,0.25587382912635803,0.25535842776298523,0.5545989871025085,0.44540104269981384,1.0000000298023224,0.00796682108193636,gt_error
youtubevos_000090_07913cdda7,0.7023499011993408,0.23901553452014923,0.8150865435600281,0.9457641243934631,0.7023499011993408,0.2638545632362366,0.23901553452014923,0.8150865435600281,0.9457641243934631,0.23873457312583923,5.0,0.23873457312583923,0.2385820597410202,0.7023499011993408,0.2976500988006592,1.0,0.008371913805603981,gt_error
youtubevos_000091_07a11a35e8,0.5399131774902344,0.06615271419286728,0.6033468246459961,0.938795268535614,0.5399131774902344,0.3295949101448059,0.06615271419286728,0.6033468246459961,0.938795268535614,0.27437546849250793,5.0,0.27437546849250793,0.273703932762146,0.5399131774902344,0.460086852312088,1.0000000298023224,0.00794511940330267,gt_error
youtubevos_000092_07ac33b6df,0.5568603277206421,0.1746363490819931,0.5801002383232117,0.8945932388305664,0.5568603277206421,0.25787070393562317,0.1746363490819931,0.5801002383232117,0.8945932388305664,0.25021642446517944,5.0,0.25021642446517944,0.24998493492603302,0.5568603277206421,0.4431397020816803,1.0000000298023224,0.008315248414874077,gt_error
youtubevos_000093_07c62c3d11,0.5883858799934387,0.1873645931482315,0.6403226256370544,0.8864930868148804,0.5883858799934387,0.25801390409469604,0.1873645931482315,0.6403226256370544,0.8864930868148804,0.22318914532661438,5.0,0.22318914532661438,0.22313427925109863,0.5883858799934387,0.4116141200065613,1.0,0.00749119883403182,gt_error
youtubevos_000094_07cc1c7d74,0.6270390748977661,0.15451408922672272,0.714888870716095,0.9254708290100098,0.6270390748977661,0.28159409761428833,0.15451408922672272,0.714888870716095,0.9254708290100098,0.25489968061447144,5.0,0.25489968061447144,0.2547670602798462,0.6270390748977661,0.3729609251022339,1.0,0.007503857836127281,gt_error
youtubevos_000095_080196ef01,0.5350335240364075,0.059747785329818726,0.5633971691131592,0.9500606060028076,0.5350335240364075,0.33995524048805237,0.059747785329818726,0.5633971691131592,0.9500606060028076,0.262939453125,5.0,0.262939453125,0.26252231001853943,0.5350335240364075,0.46496644616127014,0.9999999701976776,0.008079547435045242,gt_error
youtubevos_000096_081207976e,0.6780585050582886,0.2209162414073944,0.7683324813842773,0.9581652283668518,0.6780585050582886,0.27643880248069763,0.2209162414073944,0.7683324813842773,0.9581652283668518,0.2896978557109833,5.0,0.2896978557109833,0.28919994831085205,0.6780585646629333,0.32194146513938904,1.0000000298023224,0.00766059011220932,gt_error
youtubevos_000097_081ae4fa44,0.8254150748252869,0.5997469425201416,0.8845294713973999,0.9697908759117126,0.8254150748252869,0.16486847400665283,0.5997469425201416,0.8845294713973999,0.9697908759117126,0.2528929114341736,5.0,0.2528929114341736,0.2520146071910858,0.8254151344299316,0.17458482086658478,0.9999999552965164,0.00817298423498869,gt_error
youtubevos_000098_081d8250cb,0.8623446822166443,0.5396491885185242,0.9573929309844971,0.9855910539627075,0.8623446822166443,0.21153925359249115,0.5396491885185242,0.9573929309844971,0.9855910539627075,0.23164604604244232,5.0,0.23164604604244232,0.22834984958171844,0.8623448014259338,0.13765530288219452,1.0000001043081284,0.007815513759851456,gt_error
youtubevos_000099_082900c5d4,0.7004873752593994,0.36540213227272034,0.7580340504646301,0.9346645474433899,0.7004873752593994,0.2237459123134613,0.36540213227272034,0.7580340504646301,0.9346645474433899,0.234653502702713,5.0,0.234653502702713,0.234054297208786,0.7004873156547546,0.299512654542923,0.9999999701976776,0.008063874207437038,gt_error
