split,vpdata_id,source_video_id,source_url,path,exists,size_bytes,decode_status,first_frame_ok,frame_count,width,height,fps,error
train,train_pexels_000000066230_5681756_mask1,5681756,https://videos.pexels.com/video-files/5681756/5681756-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000066/000000066230_5681756.mp4,True,6427799,DECODE_OK,True,526,1920,1080,25.0,
train,train_pexels_000000066361_5684020_mask1,5684020,https://videos.pexels.com/video-files/5684020/5684020-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000066/000000066361_5684020.mp4,True,9224655,DECODE_OK,True,660,1080,1920,25.0,
train,train_pexels_000000066387_5684154_mask1,5684154,https://videos.pexels.com/video-files/5684154/5684154-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000066/000000066387_5684154.mp4,True,3216211,DECODE_OK,True,258,1920,1080,25.0,
train,train_pexels_000000066425_5684584_mask8,5684584,https://videos.pexels.com/video-files/5684584/5684584-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000066/000000066425_5684584.mp4,True,7268320,DECODE_OK,True,276,1920,1080,23.976023976023978,
train,train_pexels_000000066457_5686714_mask1,5686714,https://videos.pexels.com/video-files/5686714/5686714-hd_1080_1920_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000066/000000066457_5686714.mp4,True,16509946,DECODE_OK,True,675,1080,1920,30.0,
train,train_pexels_000000067043_5701058_mask3,5701058,https://videos.pexels.com/video-files/5701058/5701058-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000067/000000067043_5701058.mp4,True,7912838,DECODE_OK,True,336,1920,1080,25.0,
train,train_pexels_000000067524_5705292_mask1,5705292,https://videos.pexels.com/video-files/5705292/5705292-hd_2048_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000067/000000067524_5705292.mp4,True,16126620,DECODE_OK,True,717,2048,1080,24.0,
train,train_pexels_000000067525_5705649_mask2,5705649,https://videos.pexels.com/video-files/5705649/5705649-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000067/000000067525_5705649.mp4,True,23550435,DECODE_OK,True,1468,1080,1920,25.0,
train,train_pexels_000000067718_5708480_mask5,5708480,https://videos.pexels.com/video-files/5708480/5708480-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000067/000000067718_5708480.mp4,True,6727407,DECODE_OK,True,332,1080,1920,25.0,
train,train_pexels_000000067911_5713014_mask1,5713014,https://videos.pexels.com/video-files/5713014/5713014-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000067/000000067911_5713014.mp4,True,10135699,DECODE_OK,True,856,1920,1080,25.0,
train,train_pexels_000000067936_5713266_mask2,5713266,https://videos.pexels.com/video-files/5713266/5713266-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000067/000000067936_5713266.mp4,True,3906285,DECODE_OK,True,261,1080,1920,25.0,
train,train_pexels_000000068121_5717278_mask26,5717278,https://videos.pexels.com/video-files/5717278/5717278-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000068/000000068121_5717278.mp4,True,5538564,DECODE_OK,True,405,1920,1080,25.0,
train,train_pexels_000000068133_5717290_mask12,5717290,https://videos.pexels.com/video-files/5717290/5717290-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000068/000000068133_5717290.mp4,True,11655447,DECODE_OK,True,625,1920,1080,25.0,
train,train_pexels_000000068304_5722112_mask1,5722112,https://videos.pexels.com/video-files/5722112/5722112-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000068/000000068304_5722112.mp4,True,7593613,DECODE_OK,True,549,1080,2048,25.0,
train,train_pexels_000000068538_5726497_mask2,5726497,https://videos.pexels.com/video-files/5726497/5726497-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000068/000000068538_5726497.mp4,True,7098716,DECODE_OK,True,503,1920,1080,30.0,
train,train_pexels_000000068546_5726611_mask4,5726611,https://videos.pexels.com/video-files/5726611/5726611-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000068/000000068546_5726611.mp4,True,3890059,DECODE_OK,True,397,1280,720,30.0,
train,train_pexels_000000068624_5728462_mask1,5728462,https://videos.pexels.com/video-files/5728462/5728462-hd_1080_1920_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000068/000000068624_5728462.mp4,True,5077330,DECODE_OK,True,288,1080,1920,23.976023976023978,
train,train_pexels_000000069460_5743131_mask3,5743131,https://videos.pexels.com/video-files/5743131/5743131-hd_2048_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000069/000000069460_5743131.mp4,True,1751424,DECODE_OK,True,260,1366,720,25.0,
train,train_pexels_000000069513_5744242_mask1,5744242,https://videos.pexels.com/video-files/5744242/5744242-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000069/000000069513_5744242.mp4,True,8020201,DECODE_OK,True,367,1920,1080,29.97002997002997,
train,train_pexels_000000069854_5752734_mask2,5752734,https://videos.pexels.com/video-files/5752734/5752734-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000069/000000069854_5752734.mp4,True,8186350,DECODE_OK,True,368,1920,1080,30.0,
train,train_pexels_000000070003_5756316_mask7,5756316,https://videos.pexels.com/video-files/5756316/5756316-hd_1080_1920_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000070/000000070003_5756316.mp4,True,7982178,DECODE_OK,True,728,1080,1920,29.97002997002997,
train,train_pexels_000000070857_5788924_mask1,5788924,https://videos.pexels.com/video-files/5788924/5788924-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000070/000000070857_5788924.mp4,True,7253325,DECODE_OK,True,256,1920,1080,25.0,
train,train_pexels_000000070889_5789030_mask24,5789030,https://videos.pexels.com/video-files/5789030/5789030-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000070/000000070889_5789030.mp4,True,33295894,DECODE_OK,True,1176,1920,1080,25.0,
train,train_pexels_000000071162_5794435_mask2,5794435,https://videos.pexels.com/video-files/5794435/5794435-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000071/000000071162_5794435.mp4,True,6266788,DECODE_OK,True,376,1080,1920,25.0,
train,train_pexels_000000071482_5802983_mask2,5802983,https://videos.pexels.com/video-files/5802983/5802983-hd_1080_1920_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000071/000000071482_5802983.mp4,True,9590834,DECODE_OK,True,442,1080,1920,29.97002997002997,
train,train_pexels_000000072069_5823532_mask7,5823532,https://videos.pexels.com/video-files/5823532/5823532-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000072/000000072069_5823532.mp4,True,11507228,DECODE_OK,True,707,1920,1080,25.0,
train,train_pexels_000000072899_5842490_mask1,5842490,https://videos.pexels.com/video-files/5842490/5842490-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000072/000000072899_5842490.mp4,True,15769850,DECODE_OK,True,623,1080,1920,25.0,
train,train_pexels_000000073124_5848225_mask2,5848225,https://videos.pexels.com/video-files/5848225/5848225-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000073/000000073124_5848225.mp4,True,9659926,DECODE_OK,True,458,1920,1080,23.976023976023978,
train,train_pexels_000000073467_5856461_mask2,5856461,https://videos.pexels.com/video-files/5856461/5856461-hd_1080_1920_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000073/000000073467_5856461.mp4,True,3655187,DECODE_OK,True,240,720,1280,23.976023976023978,
train,train_pexels_000000073488_5856584_mask1,5856584,https://videos.pexels.com/video-files/5856584/5856584-hd_1080_1920_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000073/000000073488_5856584.mp4,True,5879805,DECODE_OK,True,240,1080,1920,23.976023976023978,
train,train_pexels_000000074852_5892814_mask1,5892814,https://videos.pexels.com/video-files/5892814/5892814-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000074/000000074852_5892814.mp4,True,9389539,DECODE_OK,True,454,1920,1080,29.97002997002997,
train,train_pexels_000000074866_5893581_mask4,5893581,https://videos.pexels.com/video-files/5893581/5893581-hd_2048_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000074/000000074866_5893581.mp4,True,10650435,DECODE_OK,True,1279,1366,720,25.0,
train,train_pexels_000000075054_5894956_mask17,5894956,https://videos.pexels.com/video-files/5894956/5894956-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000075/000000075054_5894956.mp4,True,9310604,DECODE_OK,True,598,1920,1080,29.97002997002997,
train,train_pexels_000000075263_5896386_mask9,5896386,https://videos.pexels.com/video-files/5896386/5896386-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000075/000000075263_5896386.mp4,True,12775242,DECODE_OK,True,534,1920,1080,29.97002997002997,
train,train_pexels_000000075858_5901944_mask9,5901944,https://videos.pexels.com/video-files/5901944/5901944-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000075/000000075858_5901944.mp4,True,4977366,DECODE_OK,True,418,1080,2048,25.0,
train,train_pexels_000000076450_5910439_mask4,5910439,https://videos.pexels.com/video-files/5910439/5910439-hd_1080_1920_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000076/000000076450_5910439.mp4,True,8526154,DECODE_OK,True,288,1080,1920,23.976023976023978,
train,train_pexels_000000076506_5911036_mask8,5911036,https://videos.pexels.com/video-files/5911036/5911036-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000076/000000076506_5911036.mp4,True,12033196,DECODE_OK,True,445,1920,1080,24.0,
train,train_pexels_000000077058_5923408_mask2,5923408,https://videos.pexels.com/video-files/5923408/5923408-hd_1080_1920_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000077/000000077058_5923408.mp4,True,14738309,DECODE_OK,True,850,1080,1920,30.0,
train,train_pexels_000000077309_5927664_mask1,5927664,https://videos.pexels.com/video-files/5927664/5927664-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000077/000000077309_5927664.mp4,True,9200242,DECODE_OK,True,426,1920,1080,29.97002997002997,
train,train_pexels_000000077471_5929150_mask4,5929150,https://videos.pexels.com/video-files/5929150/5929150-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000077/000000077471_5929150.mp4,True,4122125,DECODE_OK,True,257,1920,1080,25.0,
train,train_pexels_000000078292_5944902_mask1,5944902,https://videos.pexels.com/video-files/5944902/5944902-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000078/000000078292_5944902.mp4,True,3495905,DECODE_OK,True,304,1080,1920,25.0,
train,train_pexels_000000078385_5945831_mask1,5945831,https://videos.pexels.com/video-files/5945831/5945831-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000078/000000078385_5945831.mp4,True,5603806,DECODE_OK,True,393,1280,720,25.0,
train,train_pexels_000000078632_5955902_mask3,5955902,https://videos.pexels.com/video-files/5955902/5955902-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000078/000000078632_5955902.mp4,True,12182729,DECODE_OK,True,581,1920,1080,29.97002997002997,
train,train_pexels_000000078793_5961377_mask17,5961377,https://videos.pexels.com/video-files/5961377/5961377-hd_2048_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000078/000000078793_5961377.mp4,True,24715165,DECODE_OK,True,1016,2048,1080,25.0,
train,train_pexels_000000078806_5961962_mask23,5961962,https://videos.pexels.com/video-files/5961962/5961962-hd_2048_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000078/000000078806_5961962.mp4,True,11888897,DECODE_OK,True,595,2048,1080,25.0,
train,train_pexels_000000079326_5970680_mask1,5970680,https://videos.pexels.com/video-files/5970680/5970680-hd_2048_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000079/000000079326_5970680.mp4,True,5681317,DECODE_OK,True,339,2048,1080,25.0,
train,train_pexels_000000079443_5971799_mask4,5971799,https://videos.pexels.com/video-files/5971799/5971799-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000079/000000079443_5971799.mp4,True,9661325,DECODE_OK,True,737,1080,2048,25.0,
train,train_pexels_000000079688_5974543_mask1,5974543,https://videos.pexels.com/video-files/5974543/5974543-hd_1080_1920_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000079/000000079688_5974543.mp4,True,4172872,DECODE_OK,True,240,1080,1920,23.976023976023978,
train,train_pexels_000000079808_5974767_mask6,5974767,https://videos.pexels.com/video-files/5974767/5974767-hd_2048_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000079/000000079808_5974767.mp4,True,6869873,DECODE_OK,True,361,2048,1080,29.97002997002997,
train,train_pexels_000000080313_5981188_mask2,5981188,https://videos.pexels.com/video-files/5981188/5981188-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000080/000000080313_5981188.mp4,True,5565769,DECODE_OK,True,494,1080,2048,25.0,
train,train_pexels_000000080815_5990730_mask20,5990730,https://videos.pexels.com/video-files/5990730/5990730-hd_2048_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000080/000000080815_5990730.mp4,True,8289765,DECODE_OK,True,453,2048,1080,25.0,
train,train_pexels_000000080898_5991880_mask1,5991880,https://videos.pexels.com/video-files/5991880/5991880-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000080/000000080898_5991880.mp4,True,4118251,DECODE_OK,True,390,1920,1080,25.0,
train,train_pexels_000000080980_5992728_mask3,5992728,https://videos.pexels.com/video-files/5992728/5992728-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000080/000000080980_5992728.mp4,True,7148866,DECODE_OK,True,281,1080,1920,25.0,
train,train_pexels_000000080996_5993105_mask1,5993105,https://videos.pexels.com/video-files/5993105/5993105-hd_1080_1920_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000080/000000080996_5993105.mp4,True,22437735,DECODE_OK,True,947,1080,1920,30.0,
train,train_pexels_000000081311_6000236_mask5,6000236,https://videos.pexels.com/video-files/6000236/6000236-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000081/000000081311_6000236.mp4,True,8369312,DECODE_OK,True,288,1920,1080,23.976023976023978,
train,train_pexels_000000081933_6012308_mask1,6012308,https://videos.pexels.com/video-files/6012308/6012308-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000081/000000081933_6012308.mp4,True,3858514,DECODE_OK,True,283,1080,1920,25.0,
train,train_pexels_000000083230_6046354_mask1,6046354,https://videos.pexels.com/video-files/6046354/6046354-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000083/000000083230_6046354.mp4,True,13479824,DECODE_OK,True,530,1920,1080,24.0,
train,train_pexels_000000083388_6058374_mask3,6058374,https://videos.pexels.com/video-files/6058374/6058374-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000083/000000083388_6058374.mp4,True,7279483,DECODE_OK,True,303,1920,1080,25.0,
train,train_pexels_000000083437_6059467_mask40,6059467,https://videos.pexels.com/video-files/6059467/6059467-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000083/000000083437_6059467.mp4,True,37711348,DECODE_OK,True,1583,1920,1080,30.0,
train,train_pexels_000000084835_6104268_mask3,6104268,https://videos.pexels.com/video-files/6104268/6104268-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000084/000000084835_6104268.mp4,True,11749162,DECODE_OK,True,633,1920,1080,25.0,
train,train_pexels_000000085556_6125277_mask7,6125277,https://videos.pexels.com/video-files/6125277/6125277-hd_1080_1920_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000085/000000085556_6125277.mp4,True,6238506,DECODE_OK,True,307,1080,1920,30.0,
train,train_pexels_000000086247_6139287_mask2,6139287,https://videos.pexels.com/video-files/6139287/6139287-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000086/000000086247_6139287.mp4,True,4528075,DECODE_OK,True,346,1920,1080,25.0,
train,train_pexels_000000086256_6139296_mask26,6139296,https://videos.pexels.com/video-files/6139296/6139296-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000086/000000086256_6139296.mp4,True,7326556,DECODE_OK,True,434,1920,1080,25.0,
train,train_pexels_000000086355_6141410_mask12,6141410,https://videos.pexels.com/video-files/6141410/6141410-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000086/000000086355_6141410.mp4,True,16876475,DECODE_OK,True,605,1080,2048,25.0,
train,train_pexels_000000086645_6149975_mask7,6149975,https://videos.pexels.com/video-files/6149975/6149975-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000086/000000086645_6149975.mp4,True,9239897,DECODE_OK,True,405,1920,1080,30.0,
train,train_pexels_000000086834_6153809_mask2,6153809,https://videos.pexels.com/video-files/6153809/6153809-hd_1080_2048_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000086/000000086834_6153809.mp4,True,6750946,DECODE_OK,True,359,1080,2048,29.97002997002997,
train,train_pexels_000000087089_6158498_mask1,6158498,https://videos.pexels.com/video-files/6158498/6158498-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000087/000000087089_6158498.mp4,True,17075424,DECODE_OK,True,704,1920,1080,29.97002997002997,
train,train_pexels_000000087153_6159955_mask3,6159955,https://videos.pexels.com/video-files/6159955/6159955-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000087/000000087153_6159955.mp4,True,8278950,DECODE_OK,True,360,1920,1080,24.0,
train,train_pexels_000000087304_6163699_mask1,6163699,https://videos.pexels.com/video-files/6163699/6163699-hd_1920_1080_30fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000087/000000087304_6163699.mp4,True,25995445,DECODE_OK,True,1112,1920,1080,29.97002997002997,
train,train_pexels_000000087446_6169096_mask15,6169096,https://videos.pexels.com/video-files/6169096/6169096-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000087/000000087446_6169096.mp4,True,3792314,DECODE_OK,True,334,1920,1080,25.0,
train,train_pexels_000000087613_6170789_mask1,6170789,https://videos.pexels.com/video-files/6170789/6170789-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000087/000000087613_6170789.mp4,True,2534357,DECODE_OK,True,293,1920,1080,25.0,
train,train_pexels_000000088510_6184971_mask3,6184971,https://videos.pexels.com/video-files/6184971/6184971-hd_2048_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000088/000000088510_6184971.mp4,True,3342080,DECODE_OK,True,347,1366,720,24.0,
train,train_pexels_000000089263_6194923_mask5,6194923,https://videos.pexels.com/video-files/6194923/6194923-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000089/000000089263_6194923.mp4,True,7471369,DECODE_OK,True,392,1080,1920,25.0,
train,train_pexels_000000089627_6201056_mask4,6201056,https://videos.pexels.com/video-files/6201056/6201056-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000089/000000089627_6201056.mp4,True,8108367,DECODE_OK,True,388,1080,1920,25.0,
train,train_pexels_000000089776_6204514_mask1,6204514,https://videos.pexels.com/video-files/6204514/6204514-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000089/000000089776_6204514.mp4,True,13293216,DECODE_OK,True,533,1920,1080,25.0,
train,train_pexels_000000090206_6211543_mask3,6211543,https://videos.pexels.com/video-files/6211543/6211543-hd_1080_1920_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000090/000000090206_6211543.mp4,True,6413416,DECODE_OK,True,343,1080,1920,24.0,
train,train_pexels_000000090684_6220863_mask15,6220863,https://videos.pexels.com/video-files/6220863/6220863-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000090/000000090684_6220863.mp4,True,15575338,DECODE_OK,True,1086,1080,2048,25.0,
train,train_pexels_000000090958_6229548_mask2,6229548,https://videos.pexels.com/video-files/6229548/6229548-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000090/000000090958_6229548.mp4,True,10246646,DECODE_OK,True,372,1920,1080,25.0,
train,train_pexels_000000090982_6230168_mask3,6230168,https://videos.pexels.com/video-files/6230168/6230168-hd_1080_2048_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000090/000000090982_6230168.mp4,True,4648745,DECODE_OK,True,363,1080,2048,25.0,
train,train_pexels_000000091180_6235399_mask1,6235399,https://videos.pexels.com/video-files/6235399/6235399-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000091/000000091180_6235399.mp4,True,7718416,DECODE_OK,True,292,1920,1080,25.0,
train,train_pexels_000000091456_6243988_mask3,6243988,https://videos.pexels.com/video-files/6243988/6243988-hd_1920_1080_24fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000091/000000091456_6243988.mp4,True,9630335,DECODE_OK,True,312,1920,1080,23.976023976023978,
train,train_pexels_000000091833_6248637_mask1,6248637,https://videos.pexels.com/video-files/6248637/6248637-hd_1920_1080_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000091/000000091833_6248637.mp4,True,5386398,DECODE_OK,True,276,1920,1080,25.0,
train,train_pexels_000000092098_6254354_mask3,6254354,https://videos.pexels.com/video-files/6254354/6254354-hd_1080_1920_25fps.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/vpdata_exp60b/raw_subset/raw_video/pexels/000000092/000000092098_6254354.mp4,True,6118993,DECODE_OK,True,323,1080,1920,25.0,
