sample_id,scene_group,source_type,fg_bg_path,bg_path,mask_path,fg_bg_frames,bg_frames,mask_frames,fg_bg_size,bg_size,mask_size,aligned_frames,aligned_size,mask_area_mean,masked_absdiff_mean,probe_backend,probe_note,status,reason,contact_sheet
REAL_ENV248_00118_005_03,REAL_ENV248_00118,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV248_00118_005_03.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV248_00118_005_03.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV248_00118_005_03.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.02096064814814815,126.70069885253906,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/025_REAL_ENV248_00118_005_03.jpg
REAL_ENV096_00002_001_05,REAL_ENV096_00002,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV096_00002_001_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV096_00002_001_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV096_00002_001_05.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.1071947337962963,53.59238052368164,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/026_REAL_ENV096_00002_001_05.jpg
REAL_ENV155_00015_003_02,REAL_ENV155_00015,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV155_00015_003_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV155_00015_003_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV155_00015_003_02.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.17028464988425926,80.65550486246745,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/027_REAL_ENV155_00015_003_02.jpg
REAL_ENV242_00110_001_04,REAL_ENV242_00110,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV242_00110_001_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV242_00110_001_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV242_00110_001_04.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.03393120659722222,64.98252360026042,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/028_REAL_ENV242_00110_001_04.jpg
REAL_ENV144_00001_002_01,REAL_ENV144_00001,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV144_00001_002_01.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV144_00001_002_01.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV144_00001_002_01.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.022347728587962964,57.742715199788414,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/029_REAL_ENV144_00001_002_01.jpg
REAL_ENV201_00002_003_02,REAL_ENV201_00002,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV201_00002_003_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV201_00002_003_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV201_00002_003_02.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.1185818142361111,48.44469197591146,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/030_REAL_ENV201_00002_003_02.jpg
REAL_ENV183_00013_003_03,REAL_ENV183_00013,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV183_00013_003_03.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV183_00013_003_03.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV183_00013_003_03.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.10377495659722223,59.63552474975586,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/031_REAL_ENV183_00013_003_03.jpg
REAL_ENV005_00003_003_05,REAL_ENV005_00003,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV005_00003_003_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV005_00003_003_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV005_00003_003_05.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.023863208912037037,47.751060485839844,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/032_REAL_ENV005_00003_003_05.jpg
REAL_ENV279_00104_003_05,REAL_ENV279_00104,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV279_00104_003_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV279_00104_003_05.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV279_00104_003_05.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.05034722222222222,73.54013442993164,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/033_REAL_ENV279_00104_003_05.jpg
REAL_ENV188_00005_001_04,REAL_ENV188_00005,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV188_00005_001_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV188_00005_001_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV188_00005_001_04.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.1120044849537037,107.19271596272786,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/034_REAL_ENV188_00005_001_04.jpg
REAL_ENV198_00006_001_02,REAL_ENV198_00006,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV198_00006_001_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV198_00006_001_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV198_00006_001_02.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.07394097222222223,116.74840037027995,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/035_REAL_ENV198_00006_001_02.jpg
REAL_ENV249_00103_004_04,REAL_ENV249_00103,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV249_00103_004_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV249_00103_004_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV249_00103_004_04.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.00738353587962963,56.89836883544922,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/036_REAL_ENV249_00103_004_04.jpg
REAL_ENV158_00002_005_04,REAL_ENV158_00002,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV158_00002_005_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV158_00002_005_04.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV158_00002_005_04.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.04932291666666667,124.03276824951172,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/037_REAL_ENV158_00002_005_04.jpg
REAL_ENV026_00001_002_02,REAL_ENV026_00001,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV026_00001_002_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV026_00001_002_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV026_00001_002_02.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.1395337818287037,66.63908767700195,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/038_REAL_ENV026_00001_002_02.jpg
REAL_ENV278_00004_001_02,REAL_ENV278_00004,REAL,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV278_00004_001_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV278_00004_001_02.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV278_00004_001_02.mp4,240,240,240,1280x720,1280x720,1280x720,True,True,0.0544578269675926,58.688018798828125,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/039_REAL_ENV278_00004_001_02.jpg
BLENDER_MOUNTAIN002_00001,BLENDER_MOUNTAIN002,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_MOUNTAIN002_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_MOUNTAIN002_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_MOUNTAIN002_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.00731031378600823,176.59993998209634,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/040_BLENDER_MOUNTAIN002_00001.jpg
BLENDER_DESERT005_00006,BLENDER_DESERT005,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_DESERT005_00006.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_DESERT005_00006.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_DESERT005_00006.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.0024381108539094655,77.17195638020833,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/041_BLENDER_DESERT005_00006.jpg
BLENDER_RIVER001_00002,BLENDER_RIVER001,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER001_00002.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_RIVER001_00002.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_RIVER001_00002.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.03129099151234568,88.01786041259766,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/042_BLENDER_RIVER001_00002.jpg
BLENDER_FOREST013_00008,BLENDER_FOREST013,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST013_00008.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST013_00008.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST013_00008.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.08513567386831274,17.040992736816406,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/043_BLENDER_FOREST013_00008.jpg
BLENDER_BEDROOM009_00083,BLENDER_BEDROOM009,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_BEDROOM009_00083.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_BEDROOM009_00083.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_BEDROOM009_00083.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.09879790380658436,72.84238942464192,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/044_BLENDER_BEDROOM009_00083.jpg
BLENDER_CARTOON002_00001,BLENDER_CARTOON002,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CARTOON002_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_CARTOON002_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CARTOON002_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.03940843621399177,71.91131846110027,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/045_BLENDER_CARTOON002_00001.jpg
BLENDER_FOREST009_00013,BLENDER_FOREST009,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST009_00013.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST009_00013.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST009_00013.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.01629372427983539,18.84981346130371,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/046_BLENDER_FOREST009_00013.jpg
BLENDER_FOREST029_00001,BLENDER_FOREST029,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST029_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST029_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST029_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.036816808127572015,83.19674682617188,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/047_BLENDER_FOREST029_00001.jpg
BLENDER_DESERT004_00001,BLENDER_DESERT004,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_DESERT004_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_DESERT004_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_DESERT004_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.03937146347736625,69.43920008341472,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/048_BLENDER_DESERT004_00001.jpg
BLENDER_FOREST026_00020,BLENDER_FOREST026,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST026_00020.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST026_00020.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST026_00020.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.008994341563786009,37.555102030436196,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/049_BLENDER_FOREST026_00020.jpg
