pair_id,split,source_group,source_id,success_candidate_id,failure_candidate_id,pseudo_success_label,failure_label,winner_type,success_full_psnr,success_mask_psnr,failure_full_psnr,failure_mask_psnr,condition_path,gt_winner_path,pseudo_success_path,failure_loser_path,mask_path
REAL_ENV097_00001__pair000__s5__f2,shadow,REAL_ENV097_00001,REAL_ENV097_00001_002_02,REAL_ENV097_00001_002_02__exp44seed5_2026141465,REAL_ENV097_00001_002_02__exp44seed2_2026141462,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,35.58871939332486,29.688648003046083,34.9121575859302,20.471459472681346,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed5_2026141465/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141462/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/mask_frames
REAL_ENV097_00001__pair001__s0__f2,shadow,REAL_ENV097_00001,REAL_ENV097_00001_002_02,REAL_ENV097_00001_002_02__exp44seed0_2026141460,REAL_ENV097_00001_002_02__exp44seed2_2026141462,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,35.3671089028897,26.07473985481027,34.9121575859302,20.471459472681346,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed0_2026141460/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141462/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/mask_frames
REAL_ENV097_00001__pair002__s7__f2,shadow,REAL_ENV097_00001,REAL_ENV097_00001_002_02,REAL_ENV097_00001_002_02__exp44seed7_2026141467,REAL_ENV097_00001_002_02__exp44seed2_2026141462,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,35.24043368326295,23.79910519428225,34.9121575859302,20.471459472681346,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed7_2026141467/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141462/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/mask_frames
REAL_ENV097_00001__pair003__s4__f2,shadow,REAL_ENV097_00001,REAL_ENV097_00001_002_02,REAL_ENV097_00001_002_02__exp44seed4_2026141464,REAL_ENV097_00001_002_02__exp44seed2_2026141462,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,35.21493162927679,29.90993263966095,34.9121575859302,20.471459472681346,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed4_2026141464/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141462/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/REAL_ENV097_00001_002_02/mask_frames
REAL_ENV105_00002__pair000__s4__f9,train,REAL_ENV105_00002,REAL_ENV105_00002_001_01,REAL_ENV105_00002_001_01__exp44seed4_2026147569,REAL_ENV105_00002_001_01__exp44seed9_2026147574,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,32.860916063125494,27.36687984542195,31.35853672051543,22.789978250713304,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed4_2026147569/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed9_2026147574/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/mask_frames
REAL_ENV105_00002__pair001__s5__f9,train,REAL_ENV105_00002,REAL_ENV105_00002_001_01,REAL_ENV105_00002_001_01__exp44seed5_2026147570,REAL_ENV105_00002_001_01__exp44seed9_2026147574,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,32.83088571009236,27.380541784687082,31.35853672051543,22.789978250713304,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed5_2026147570/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed9_2026147574/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/mask_frames
REAL_ENV105_00002__pair002__s1__f9,train,REAL_ENV105_00002,REAL_ENV105_00002_001_01,REAL_ENV105_00002_001_01__exp44seed1_2026147566,REAL_ENV105_00002_001_01__exp44seed9_2026147574,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,32.82280997139877,27.610412464624726,31.35853672051543,22.789978250713304,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed1_2026147566/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed9_2026147574/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/mask_frames
REAL_ENV105_00002__pair003__s6__f9,train,REAL_ENV105_00002,REAL_ENV105_00002_001_01,REAL_ENV105_00002_001_01__exp44seed6_2026147571,REAL_ENV105_00002_001_01__exp44seed9_2026147574,SUCCESS_USABLE,FAILURE_MEDIUM_HARD,gt_background,32.45864051288678,26.479122619583485,31.35853672051543,22.789978250713304,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed6_2026147571/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00002/REAL_ENV105_00002_001_01/seed9_2026147574/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00002_001_01/mask_frames
REAL_ENV105_00004__pair000__s8__f5,train,REAL_ENV105_00004,REAL_ENV105_00004_001_01,REAL_ENV105_00004_001_01__exp44seed8_2026141669,REAL_ENV105_00004_001_01__exp44seed5_2026141666,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,34.81626760500952,27.689449149125988,33.998012196732134,24.810450310165777,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed8_2026141669/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed5_2026141666/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/mask_frames
REAL_ENV105_00004__pair001__s1__f5,train,REAL_ENV105_00004,REAL_ENV105_00004_001_01,REAL_ENV105_00004_001_01__exp44seed1_2026141662,REAL_ENV105_00004_001_01__exp44seed5_2026141666,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,34.75708175522434,30.406520394810787,33.998012196732134,24.810450310165777,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed1_2026141662/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed5_2026141666/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/mask_frames
REAL_ENV105_00004__pair002__s3__f5,train,REAL_ENV105_00004,REAL_ENV105_00004_001_01,REAL_ENV105_00004_001_01__exp44seed3_2026141664,REAL_ENV105_00004_001_01__exp44seed5_2026141666,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,34.67780843114094,32.77311419386814,33.998012196732134,24.810450310165777,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed3_2026141664/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed5_2026141666/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/mask_frames
REAL_ENV105_00004__pair003__s0__f5,train,REAL_ENV105_00004,REAL_ENV105_00004_001_01,REAL_ENV105_00004_001_01__exp44seed0_2026141661,REAL_ENV105_00004_001_01__exp44seed5_2026141666,SUCCESS_CLEAN,FAILURE_MEDIUM_HARD,gt_background,34.66265946530823,27.899362717538107,33.998012196732134,24.810450310165777,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/condition_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/winner_frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed0_2026141661/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV105_00004/REAL_ENV105_00004_001_01/seed5_2026141666/evidence/raw_output.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/REAL_ENV105_00004_001_01/mask_frames
