experiment,global_step,step,step_source,implicit_acc,implicit_acc_correct,implicit_acc_total,implicit_acc_count,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,dpo_loss,total_loss,factor,mse_w,ref_mse_w,mse_l,ref_mse_l,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,epoch,epoch_batch_idx,steps_per_epoch,l_dpo,l_total,loss,v_num,loss_simple_step,loss_step,loss_simple_epoch,loss_epoch
VideoDPO_on_VideoInpainting_data,,1288,lightning_progress,0.833,,,,,,,,3.28e-26,,,,,,,0.00487,0.0283,,,,0.0,1288.0,1785.0,3.28e-26,,,,,,,
VideoDPO_on_VideoInpainting_data,,1289,lightning_progress,0.833,,,,,,,,1.29,,,,,,,0.00579,0.0054,,,,0.0,1289.0,1785.0,1.29,,,,,,,
VideoDPO_on_VideoInpainting_data,,1290,lightning_progress,1.0,,,,,,,,5.72e-16,,,,,,,0.00274,0.0168,,,,0.0,1290.0,1785.0,5.72e-16,,,,,,,
VideoDPO_on_VideoInpainting_data,,1291,lightning_progress,1.0,,,,,,,,0.0125,,,,,,,0.00502,0.00677,,,,0.0,1291.0,1785.0,0.0125,,,,,,,
VideoDPO_on_VideoInpainting_data,,1292,lightning_progress,1.0,,,,,,,,0.00504,,,,,,,0.00453,0.00664,,,,0.0,1292.0,1785.0,0.00504,,,,,,,
VideoDPO_on_VideoInpainting_data,,1293,lightning_progress,1.0,,,,,,,,8.51e-08,,,,,,,0.00456,0.0111,,,,0.0,1293.0,1785.0,8.51e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1294,lightning_progress,0.833,,,,,,,,0.00451,,,,,,,0.0067,0.00886,,,,0.0,1294.0,1785.0,0.00451,,,,,,,
VideoDPO_on_VideoInpainting_data,,1295,lightning_progress,1.0,,,,,,,,8.13e-09,,,,,,,0.0047,0.0122,,,,0.0,1295.0,1785.0,8.13e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1296,lightning_progress,0.833,,,,,,,,0.0572,,,,,,,0.00736,0.00849,,,,0.0,1296.0,1785.0,0.0572,,,,,,,
VideoDPO_on_VideoInpainting_data,,1297,lightning_progress,1.0,,,,,,,,3.67e-08,,,,,,,0.000744,0.00759,,,,0.0,1297.0,1785.0,3.67e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1298,lightning_progress,1.0,,,,,,,,5.35e-15,,,,,,,0.00476,0.0179,,,,0.0,1298.0,1785.0,5.35e-15,,,,,,,
VideoDPO_on_VideoInpainting_data,,1299,lightning_progress,1.0,,,,,,,,2.13e-26,,,,,,,-0.000341,0.0233,,,,0.0,1299.0,1785.0,2.13e-26,,,,,,,
VideoDPO_on_VideoInpainting_data,,1300,lightning_progress,1.0,,,,,,,,0.326,,,,,,,0.00594,0.00632,,,,0.0,1300.0,1785.0,0.326,,,,,,,
VideoDPO_on_VideoInpainting_data,,1301,lightning_progress,1.0,,,,,,,,0.0195,,,,,,,0.0066,0.00817,,,,0.0,1301.0,1785.0,0.0195,,,,,,,
VideoDPO_on_VideoInpainting_data,,1302,lightning_progress,0.667,,,,,,,,0.000466,,,,,,,0.00648,0.00955,,,,0.0,1302.0,1785.0,0.000466,,,,,,,
VideoDPO_on_VideoInpainting_data,,1303,lightning_progress,1.0,,,,,,,,0.000799,,,,,,,0.00453,0.00739,,,,0.0,1303.0,1785.0,0.000799,,,,,,,
VideoDPO_on_VideoInpainting_data,,1304,lightning_progress,0.833,,,,,,,,1.11e-15,,,,,,,0.00415,0.0179,,,,0.0,1304.0,1785.0,1.11e-15,,,,,,,
VideoDPO_on_VideoInpainting_data,,1305,lightning_progress,1.0,,,,,,,,1.5e-08,,,,,,,0.00742,0.0146,,,,0.0,1305.0,1785.0,1.5e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1306,lightning_progress,1.0,,,,,,,,0.017,,,,,,,0.00546,0.00709,,,,0.0,1306.0,1785.0,0.017,,,,,,,
VideoDPO_on_VideoInpainting_data,,1307,lightning_progress,1.0,,,,,,,,0.225,,,,,,,0.00614,0.00669,,,,0.0,1307.0,1785.0,0.225,,,,,,,
VideoDPO_on_VideoInpainting_data,,1308,lightning_progress,0.833,,,,,,,,5.2e-08,,,,,,,0.00446,0.0112,,,,0.0,1308.0,1785.0,5.2e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1309,lightning_progress,0.833,,,,,,,,0.771,,,,,,,0.00559,0.00553,,,,0.0,1309.0,1785.0,0.771,,,,,,,
VideoDPO_on_VideoInpainting_data,,1310,lightning_progress,1.0,,,,,,,,1.13e-05,,,,,,,0.00622,0.0108,,,,0.0,1310.0,1785.0,1.13e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1311,lightning_progress,1.0,,,,,,,,0.121,,,,,,,0.00532,0.00614,,,,0.0,1311.0,1785.0,0.121,,,,,,,
VideoDPO_on_VideoInpainting_data,,1312,lightning_progress,1.0,,,,,,,,2.57e-18,,,,,,,0.00465,0.0208,,,,0.0,1312.0,1785.0,2.57e-18,,,,,,,
VideoDPO_on_VideoInpainting_data,,1313,lightning_progress,1.0,,,,,,,,0.00152,,,,,,,0.00265,0.00525,,,,0.0,1313.0,1785.0,0.00152,,,,,,,
VideoDPO_on_VideoInpainting_data,,1314,lightning_progress,1.0,,,,,,,,1.86e-13,,,,,,,0.00356,0.0153,,,,0.0,1314.0,1785.0,1.86e-13,,,,,,,
VideoDPO_on_VideoInpainting_data,,1315,lightning_progress,0.333,,,,,,,,0.741,,,,,,,0.00594,0.0059,,,,0.0,1315.0,1785.0,0.741,,,,,,,
VideoDPO_on_VideoInpainting_data,,1316,lightning_progress,1.0,,,,,,,,9.7e-11,,,,,,,0.00521,0.0144,,,,0.0,1316.0,1785.0,9.7e-11,,,,,,,
VideoDPO_on_VideoInpainting_data,,1317,lightning_progress,1.0,,,,,,,,5.15e-09,,,,,,,0.00471,0.0123,,,,0.0,1317.0,1785.0,5.15e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1318,lightning_progress,1.0,,,,,,,,0.000952,,,,,,,0.00617,0.00895,,,,0.0,1318.0,1785.0,0.000952,,,,,,,
VideoDPO_on_VideoInpainting_data,,1319,lightning_progress,0.667,,,,,,,,0.317,,,,,,,0.00542,0.00582,,,,0.0,1319.0,1785.0,0.317,,,,,,,
VideoDPO_on_VideoInpainting_data,,1320,lightning_progress,0.667,,,,,,,,0.0458,,,,,,,0.00419,0.00542,,,,0.0,1320.0,1785.0,0.0458,,,,,,,
VideoDPO_on_VideoInpainting_data,,1321,lightning_progress,1.0,,,,,,,,1.94e-06,,,,,,,0.00472,0.00998,,,,0.0,1321.0,1785.0,1.94e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1322,lightning_progress,0.833,,,,,,,,6.68e-10,,,,,,,0.00629,0.0147,,,,0.0,1322.0,1785.0,6.68e-10,,,,,,,
VideoDPO_on_VideoInpainting_data,,1323,lightning_progress,1.0,,,,,,,,9.13e-09,,,,,,,0.00536,0.0128,,,,0.0,1323.0,1785.0,9.13e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1324,lightning_progress,1.0,,,,,,,,2.37e-06,,,,,,,0.0015,0.00668,,,,0.0,1324.0,1785.0,2.37e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1325,lightning_progress,1.0,,,,,,,,0.000383,,,,,,,0.0022,0.00535,,,,0.0,1325.0,1785.0,0.000383,,,,,,,
VideoDPO_on_VideoInpainting_data,,1326,lightning_progress,0.667,,,,,,,,0.0159,,,,,,,0.00459,0.00624,,,,0.0,1326.0,1785.0,0.0159,,,,,,,
VideoDPO_on_VideoInpainting_data,,1327,lightning_progress,0.833,,,,,,,,1.25,,,,,,,0.00598,0.00562,,,,0.0,1327.0,1785.0,1.25,,,,,,,
VideoDPO_on_VideoInpainting_data,,1328,lightning_progress,1.0,,,,,,,,0.0109,,,,,,,0.00524,0.00704,,,,0.0,1328.0,1785.0,0.0109,,,,,,,
VideoDPO_on_VideoInpainting_data,,1329,lightning_progress,1.0,,,,,,,,5.71e-07,,,,,,,0.00466,0.0104,,,,0.0,1329.0,1785.0,5.71e-07,,,,,,,
VideoDPO_on_VideoInpainting_data,,1330,lightning_progress,0.833,,,,,,,,0.0185,,,,,,,0.00568,0.00728,,,,0.0,1330.0,1785.0,0.0185,,,,,,,
VideoDPO_on_VideoInpainting_data,,1331,lightning_progress,1.0,,,,,,,,1.65e-08,,,,,,,0.00305,0.0102,,,,0.0,1331.0,1785.0,1.65e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1332,lightning_progress,1.0,,,,,,,,6.8e-07,,,,,,,0.0042,0.00988,,,,0.0,1332.0,1785.0,6.8e-07,,,,,,,
VideoDPO_on_VideoInpainting_data,,1333,lightning_progress,0.833,,,,,,,,0.000455,,,,,,,0.00696,0.01,,,,0.0,1333.0,1785.0,0.000455,,,,,,,
VideoDPO_on_VideoInpainting_data,,1334,lightning_progress,1.0,,,,,,,,0.0101,,,,,,,0.00588,0.00771,,,,0.0,1334.0,1785.0,0.0101,,,,,,,
VideoDPO_on_VideoInpainting_data,,1335,lightning_progress,1.0,,,,,,,,0.604,,,,,,,0.00484,0.00492,,,,0.0,1335.0,1785.0,0.604,,,,,,,
VideoDPO_on_VideoInpainting_data,,1336,lightning_progress,1.0,,,,,,,,0.002,,,,,,,0.00621,0.0087,,,,0.0,1336.0,1785.0,0.002,,,,,,,
VideoDPO_on_VideoInpainting_data,,1337,lightning_progress,1.0,,,,,,,,1.51e-10,,,,,,,0.00636,0.0154,,,,0.0,1337.0,1785.0,1.51e-10,,,,,,,
VideoDPO_on_VideoInpainting_data,,1338,lightning_progress,1.0,,,,,,,,9.16e-06,,,,,,,0.0066,0.0112,,,,0.0,1338.0,1785.0,9.16e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1339,lightning_progress,0.667,,,,,,,,0.805,,,,,,,0.00603,0.00595,,,,0.0,1339.0,1785.0,0.805,,,,,,,
VideoDPO_on_VideoInpainting_data,,1340,lightning_progress,1.0,,,,,,,,0.0399,,,,,,,0.00345,0.00473,,,,0.0,1340.0,1785.0,0.0399,,,,,,,
VideoDPO_on_VideoInpainting_data,,1341,lightning_progress,1.0,,,,,,,,0.000725,,,,,,,0.00361,0.0065,,,,0.0,1341.0,1785.0,0.000725,,,,,,,
VideoDPO_on_VideoInpainting_data,,1342,lightning_progress,1.0,,,,,,,,0.00151,,,,,,,0.00525,0.00785,,,,0.0,1342.0,1785.0,0.00151,,,,,,,
VideoDPO_on_VideoInpainting_data,,1343,lightning_progress,1.0,,,,,,,,0.1,,,,,,,0.00624,0.00714,,,,0.0,1343.0,1785.0,0.1,,,,,,,
VideoDPO_on_VideoInpainting_data,,1344,lightning_progress,0.833,,,,,,,,2.49e-15,,,,,,,0.0048,0.0183,,,,0.0,1344.0,1785.0,2.49e-15,,,,,,,
VideoDPO_on_VideoInpainting_data,,1345,lightning_progress,1.0,,,,,,,,3.98e-08,,,,,,,0.00242,0.00924,,,,0.0,1345.0,1785.0,3.98e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1346,lightning_progress,1.0,,,,,,,,8.24e-07,,,,,,,0.00464,0.0102,,,,0.0,1346.0,1785.0,8.24e-07,,,,,,,
VideoDPO_on_VideoInpainting_data,,1347,lightning_progress,1.0,,,,,,,,0.561,,,,,,,0.00563,0.00575,,,,0.0,1347.0,1785.0,0.561,,,,,,,
VideoDPO_on_VideoInpainting_data,,1348,lightning_progress,1.0,,,,,,,,4.54e-05,,,,,,,0.00504,0.00904,,,,0.0,1348.0,1785.0,4.54e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1349,lightning_progress,1.0,,,,,,,,0.00158,,,,,,,0.00273,0.00531,,,,0.0,1349.0,1785.0,0.00158,,,,,,,
VideoDPO_on_VideoInpainting_data,,1350,lightning_progress,1.0,,,,,,,,0.00558,,,,,,,0.00561,0.00768,,,,0.0,1350.0,1785.0,0.00558,,,,,,,
VideoDPO_on_VideoInpainting_data,,1351,lightning_progress,1.0,,,,,,,,0.249,,,,,,,0.00531,0.00582,,,,0.0,1351.0,1785.0,0.249,,,,,,,
VideoDPO_on_VideoInpainting_data,,1352,lightning_progress,1.0,,,,,,,,0.000268,,,,,,,0.00282,0.00611,,,,0.0,1352.0,1785.0,0.000268,,,,,,,
VideoDPO_on_VideoInpainting_data,,1353,lightning_progress,1.0,,,,,,,,0.00129,,,,,,,0.00535,0.00802,,,,0.0,1353.0,1785.0,0.00129,,,,,,,
VideoDPO_on_VideoInpainting_data,,1354,lightning_progress,1.0,,,,,,,,0.0351,,,,,,,0.00592,0.00725,,,,0.0,1354.0,1785.0,0.0351,,,,,,,
VideoDPO_on_VideoInpainting_data,,1355,lightning_progress,1.0,,,,,,,,0.0183,,,,,,,0.00536,0.00695,,,,0.0,1355.0,1785.0,0.0183,,,,,,,
VideoDPO_on_VideoInpainting_data,,1356,lightning_progress,1.0,,,,,,,,0.0567,,,,,,,0.00563,0.00677,,,,0.0,1356.0,1785.0,0.0567,,,,,,,
VideoDPO_on_VideoInpainting_data,,1357,lightning_progress,1.0,,,,,,,,2.1e-06,,,,,,,0.00572,0.011,,,,0.0,1357.0,1785.0,2.1e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1358,lightning_progress,1.0,,,,,,,,4.62e-12,,,,,,,0.00574,0.0162,,,,0.0,1358.0,1785.0,4.62e-12,,,,,,,
VideoDPO_on_VideoInpainting_data,,1359,lightning_progress,0.833,,,,,,,,1.13,,,,,,,0.00602,0.00572,,,,0.0,1359.0,1785.0,1.13,,,,,,,
VideoDPO_on_VideoInpainting_data,,1360,lightning_progress,1.0,,,,,,,,5.37e-10,,,,,,,0.00367,0.0122,,,,0.0,1360.0,1785.0,5.37e-10,,,,,,,
VideoDPO_on_VideoInpainting_data,,1361,lightning_progress,1.0,,,,,,,,2.14e-10,,,,,,,0.00602,0.0149,,,,0.0,1361.0,1785.0,2.14e-10,,,,,,,
VideoDPO_on_VideoInpainting_data,,1362,lightning_progress,1.0,,,,,,,,7.69e-12,,,,,,,0.00617,0.0164,,,,0.0,1362.0,1785.0,7.69e-12,,,,,,,
VideoDPO_on_VideoInpainting_data,,1363,lightning_progress,1.0,,,,,,,,1.58e-21,,,,,,,0.00379,0.023,,,,0.0,1363.0,1785.0,1.58e-21,,,,,,,
VideoDPO_on_VideoInpainting_data,,1364,lightning_progress,0.667,,,,,,,,1.07e-05,,,,,,,0.00347,0.00804,,,,0.0,1364.0,1785.0,1.07e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1365,lightning_progress,1.0,,,,,,,,0.145,,,,,,,0.00437,0.00512,,,,0.0,1365.0,1785.0,0.145,,,,,,,
VideoDPO_on_VideoInpainting_data,,1366,lightning_progress,0.667,,,,,,,,4.27e-27,,,,,,,0.00591,0.0302,,,,0.0,1366.0,1785.0,4.27e-27,,,,,,,
VideoDPO_on_VideoInpainting_data,,1367,lightning_progress,1.0,,,,,,,,0.000161,,,,,,,0.00544,0.00893,,,,0.0,1367.0,1785.0,0.000161,,,,,,,
VideoDPO_on_VideoInpainting_data,,1368,lightning_progress,1.0,,,,,,,,3.05e-09,,,,,,,0.0051,0.0129,,,,0.0,1368.0,1785.0,3.05e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1369,lightning_progress,0.5,,,,,,,,9.84e-10,,,,,,,0.00588,0.0142,,,,0.0,1369.0,1785.0,9.84e-10,,,,,,,
VideoDPO_on_VideoInpainting_data,,1370,lightning_progress,0.833,,,,,,,,1.9e-07,,,,,,,0.00698,0.0132,,,,0.0,1370.0,1785.0,1.9e-07,,,,,,,
VideoDPO_on_VideoInpainting_data,,1371,lightning_progress,1.0,,,,,,,,7.41e-06,,,,,,,0.00134,0.00607,,,,0.0,1371.0,1785.0,7.41e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1372,lightning_progress,0.833,,,,,,,,0.0127,,,,,,,0.00595,0.00769,,,,0.0,1372.0,1785.0,0.0127,,,,,,,
VideoDPO_on_VideoInpainting_data,,1373,lightning_progress,0.833,,,,,,,,9.63e-06,,,,,,,0.00165,0.00627,,,,0.0,1373.0,1785.0,9.63e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1374,lightning_progress,0.833,,,,,,,,6.49e-14,,,,,,,0.0027,0.0148,,,,0.0,1374.0,1785.0,6.49e-14,,,,,,,
VideoDPO_on_VideoInpainting_data,,1375,lightning_progress,1.0,,,,,,,,0.197,,,,,,,0.00499,0.0056,,,,0.0,1375.0,1785.0,0.197,,,,,,,
VideoDPO_on_VideoInpainting_data,,1376,lightning_progress,1.0,,,,,,,,2.58e-09,,,,,,,0.00461,0.0125,,,,0.0,1376.0,1785.0,2.58e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1377,lightning_progress,1.0,,,,,,,,0.0047,,,,,,,0.00369,0.00583,,,,0.0,1377.0,1785.0,0.0047,,,,,,,
VideoDPO_on_VideoInpainting_data,,1378,lightning_progress,0.833,,,,,,,,0.877,,,,,,,0.00607,0.00593,,,,0.0,1378.0,1785.0,0.877,,,,,,,
VideoDPO_on_VideoInpainting_data,,1379,lightning_progress,0.833,,,,,,,,2.85,,,,,,,0.0052,0.00408,,,,0.0,1379.0,1785.0,2.85,,,,,,,
VideoDPO_on_VideoInpainting_data,,1380,lightning_progress,0.833,,,,,,,,0.000327,,,,,,,0.00351,0.00672,,,,0.0,1380.0,1785.0,0.000327,,,,,,,
VideoDPO_on_VideoInpainting_data,,1381,lightning_progress,1.0,,,,,,,,2.68e-25,,,,,,,0.0053,0.0279,,,,0.0,1381.0,1785.0,2.68e-25,,,,,,,
VideoDPO_on_VideoInpainting_data,,1382,lightning_progress,1.0,,,,,,,,0.0104,,,,,,,0.00375,0.00557,,,,0.0,1382.0,1785.0,0.0104,,,,,,,
VideoDPO_on_VideoInpainting_data,,1383,lightning_progress,1.0,,,,,,,,0.000159,,,,,,,0.00444,0.00794,,,,0.0,1383.0,1785.0,0.000159,,,,,,,
VideoDPO_on_VideoInpainting_data,,1384,lightning_progress,1.0,,,,,,,,5.8e-08,,,,,,,0.00545,0.0121,,,,0.0,1384.0,1785.0,5.8e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1385,lightning_progress,1.0,,,,,,,,0.0014,,,,,,,0.00375,0.00638,,,,0.0,1385.0,1785.0,0.0014,,,,,,,
VideoDPO_on_VideoInpainting_data,,1386,lightning_progress,1.0,,,,,,,,0.00168,,,,,,,0.00263,0.00518,,,,0.0,1386.0,1785.0,0.00168,,,,,,,
VideoDPO_on_VideoInpainting_data,,1387,lightning_progress,1.0,,,,,,,,0.0682,,,,,,,0.00478,0.00584,,,,0.0,1387.0,1785.0,0.0682,,,,,,,
VideoDPO_on_VideoInpainting_data,,1388,lightning_progress,1.0,,,,,,,,1.57e-06,,,,,,,0.00291,0.00825,,,,0.0,1388.0,1785.0,1.57e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1389,lightning_progress,0.833,,,,,,,,5.42e-14,,,,,,,0.00322,0.0154,,,,0.0,1389.0,1785.0,5.42e-14,,,,,,,
VideoDPO_on_VideoInpainting_data,,1390,lightning_progress,1.0,,,,,,,,0.0282,,,,,,,0.00478,0.00621,,,,0.0,1390.0,1785.0,0.0282,,,,,,,
VideoDPO_on_VideoInpainting_data,,1391,lightning_progress,1.0,,,,,,,,2.05e-18,,,,,,,0.00374,0.02,,,,0.0,1391.0,1785.0,2.05e-18,,,,,,,
VideoDPO_on_VideoInpainting_data,,1392,lightning_progress,1.0,,,,,,,,8.71e-06,,,,,,,0.00156,0.00622,,,,0.0,1392.0,1785.0,8.71e-06,,,,,,,
VideoDPO_on_VideoInpainting_data,,1393,lightning_progress,1.0,,,,,,,,0.0056,,,,,,,0.00438,0.00645,,,,0.0,1393.0,1785.0,0.0056,,,,,,,
VideoDPO_on_VideoInpainting_data,,1394,lightning_progress,1.0,,,,,,,,9.78e-13,,,,,,,0.00232,0.0134,,,,0.0,1394.0,1785.0,9.78e-13,,,,,,,
VideoDPO_on_VideoInpainting_data,,1395,lightning_progress,1.0,,,,,,,,0.000684,,,,,,,0.00424,0.00715,,,,0.0,1395.0,1785.0,0.000684,,,,,,,
VideoDPO_on_VideoInpainting_data,,1396,lightning_progress,0.667,,,,,,,,0.000134,,,,,,,0.00383,0.00739,,,,0.0,1396.0,1785.0,0.000134,,,,,,,
VideoDPO_on_VideoInpainting_data,,1397,lightning_progress,1.0,,,,,,,,0.000693,,,,,,,0.00363,0.00654,,,,0.0,1397.0,1785.0,0.000693,,,,,,,
VideoDPO_on_VideoInpainting_data,,1398,lightning_progress,1.0,,,,,,,,1.28e-09,,,,,,,0.00291,0.0111,,,,0.0,1398.0,1785.0,1.28e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1399,lightning_progress,1.0,,,,,,,,0.000221,,,,,,,0.00471,0.00808,,,,0.0,1399.0,1785.0,0.000221,,,,,,,
VideoDPO_on_VideoInpainting_data,,1400,lightning_progress,1.0,,,,,,,,0.0309,,,,,,,0.00545,0.00683,,,,0.0,1400.0,1785.0,0.0309,,,,,,,
VideoDPO_on_VideoInpainting_data,,1401,lightning_progress,0.833,,,,,,,,2.15e-13,,,,,,,0.00329,0.015,,,,0.0,1401.0,1785.0,2.15e-13,,,,,,,
VideoDPO_on_VideoInpainting_data,,1402,lightning_progress,1.0,,,,,,,,0.00771,,,,,,,0.00456,0.0065,,,,0.0,1402.0,1785.0,0.00771,,,,,,,
VideoDPO_on_VideoInpainting_data,,1403,lightning_progress,1.0,,,,,,,,0.0132,,,,,,,0.00492,0.00665,,,,0.0,1403.0,1785.0,0.0132,,,,,,,
VideoDPO_on_VideoInpainting_data,,1404,lightning_progress,1.0,,,,,,,,0.00124,,,,,,,0.00312,0.0058,,,,0.0,1404.0,1785.0,0.00124,,,,,,,
VideoDPO_on_VideoInpainting_data,,1405,lightning_progress,1.0,,,,,,,,0.0208,,,,,,,0.00504,0.00659,,,,0.0,1405.0,1785.0,0.0208,,,,,,,
VideoDPO_on_VideoInpainting_data,,1406,lightning_progress,0.667,,,,,,,,2.82e-05,,,,,,,0.00307,0.00726,,,,0.0,1406.0,1785.0,2.82e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1407,lightning_progress,1.0,,,,,,,,5.09e-05,,,,,,,0.00519,0.00914,,,,0.0,1407.0,1785.0,5.09e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1408,lightning_progress,0.667,,,,,,,,4.79e-09,,,,,,,0.00646,0.0141,,,,0.0,1408.0,1785.0,4.79e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1409,lightning_progress,1.0,,,,,,,,0.0875,,,,,,,0.00518,0.00614,,,,0.0,1409.0,1785.0,0.0875,,,,,,,
VideoDPO_on_VideoInpainting_data,,1410,lightning_progress,0.667,,,,,,,,1.67,,,,,,,0.00557,0.00499,,,,0.0,1410.0,1785.0,1.67,,,,,,,
VideoDPO_on_VideoInpainting_data,,1411,lightning_progress,1.0,,,,,,,,3.56e-15,,,,,,,0.00352,0.0168,,,,0.0,1411.0,1785.0,3.56e-15,,,,,,,
VideoDPO_on_VideoInpainting_data,,1412,lightning_progress,1.0,,,,,,,,3.56e-15,,,,,,,0.00438,0.0177,,,,0.0,1412.0,1785.0,3.56e-15,,,,,,,
VideoDPO_on_VideoInpainting_data,,1413,lightning_progress,1.0,,,,,,,,1.62e-28,,,,,,,0.00445,0.0301,,,,0.0,1413.0,1785.0,1.62e-28,,,,,,,
VideoDPO_on_VideoInpainting_data,,1414,lightning_progress,0.833,,,,,,,,5.47,,,,,,,0.00692,0.00473,,,,0.0,1414.0,1785.0,5.47,,,,,,,
VideoDPO_on_VideoInpainting_data,,1415,lightning_progress,0.833,,,,,,,,0.0804,,,,,,,0.00637,0.00737,,,,0.0,1415.0,1785.0,0.0804,,,,,,,
VideoDPO_on_VideoInpainting_data,,1416,lightning_progress,0.833,,,,,,,,8.35e-12,,,,,,,0.00586,0.0161,,,,0.0,1416.0,1785.0,8.35e-12,,,,,,,
VideoDPO_on_VideoInpainting_data,,1417,lightning_progress,0.833,,,,,,,,1.18e-05,,,,,,,0.00386,0.0084,,,,0.0,1417.0,1785.0,1.18e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1418,lightning_progress,1.0,,,,,,,,0.0358,,,,,,,0.00453,0.00586,,,,0.0,1418.0,1785.0,0.0358,,,,,,,
VideoDPO_on_VideoInpainting_data,,1419,lightning_progress,1.0,,,,,,,,0.000548,,,,,,,0.00398,0.00698,,,,0.0,1419.0,1785.0,0.000548,,,,,,,
VideoDPO_on_VideoInpainting_data,,1420,lightning_progress,0.833,,,,,,,,0.000112,,,,,,,0.00548,0.00912,,,,0.0,1420.0,1785.0,0.000112,,,,,,,
VideoDPO_on_VideoInpainting_data,,1421,lightning_progress,1.0,,,,,,,,3.24e-05,,,,,,,0.00449,0.00862,,,,0.0,1421.0,1785.0,3.24e-05,,,,,,,
VideoDPO_on_VideoInpainting_data,,1422,lightning_progress,1.0,,,,,,,,0.618,,,,,,,0.00662,0.00668,,,,0.0,1422.0,1785.0,0.618,,,,,,,
VideoDPO_on_VideoInpainting_data,,1423,lightning_progress,1.0,,,,,,,,5.73e-07,,,,,,,0.00291,0.00866,,,,0.0,1423.0,1785.0,5.73e-07,,,,,,,
VideoDPO_on_VideoInpainting_data,,1424,lightning_progress,1.0,,,,,,,,1.53e-07,,,,,,,0.00375,0.01,,,,0.0,1424.0,1785.0,1.53e-07,,,,,,,
VideoDPO_on_VideoInpainting_data,,1425,lightning_progress,1.0,,,,,,,,0.000163,,,,,,,0.00587,0.00936,,,,0.0,1425.0,1785.0,0.000163,,,,,,,
VideoDPO_on_VideoInpainting_data,,1426,lightning_progress,1.0,,,,,,,,0.299,,,,,,,0.00709,0.00751,,,,0.0,1426.0,1785.0,0.299,,,,,,,
VideoDPO_on_VideoInpainting_data,,1427,lightning_progress,1.0,,,,,,,,1.08e-09,,,,,,,0.00291,0.0112,,,,0.0,1427.0,1785.0,1.08e-09,,,,,,,
VideoDPO_on_VideoInpainting_data,,1428,lightning_progress,1.0,,,,,,,,3.01e-08,,,,,,,0.00197,0.0089,,,,0.0,1428.0,1785.0,3.01e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1429,lightning_progress,1.0,,,,,,,,1.87e-12,,,,,,,0.00588,0.0167,,,,0.0,1429.0,1785.0,1.87e-12,,,,,,,
VideoDPO_on_VideoInpainting_data,,1430,lightning_progress,1.0,,,,,,,,0.0145,,,,,,,0.00831,0.01,,,,0.0,1430.0,1785.0,0.0145,,,,,,,
VideoDPO_on_VideoInpainting_data,,1431,lightning_progress,1.0,,,,,,,,0.00032,,,,,,,0.00722,0.0104,,,,0.0,1431.0,1785.0,0.00032,,,,,,,
VideoDPO_on_VideoInpainting_data,,1432,lightning_progress,1.0,,,,,,,,3.15e-08,,,,,,,-0.000303,0.00661,,,,0.0,1432.0,1785.0,3.15e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1433,lightning_progress,1.0,,,,,,,,2.14e-08,,,,,,,0.00665,0.0137,,,,0.0,1433.0,1785.0,2.14e-08,,,,,,,
VideoDPO_on_VideoInpainting_data,,1434,lightning_progress,0.833,,,,,,,,0.00023,,,,,,,0.00761,0.011,,,,0.0,1434.0,1785.0,0.00023,,,,,,,
VideoDPO_on_VideoInpainting_data,,1435,lightning_progress,1.0,,,,,,,,2.14e-12,,,,,,,0.00396,0.0147,,,,0.0,1435.0,1785.0,2.14e-12,,,,,,,
