step,variant_name,total_loss,dpo_loss,warp_loss,warp_loss_forward,warp_loss_backward,lambda_warp,m_w,m_l,m_w_ref,m_l_ref,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,winner_abs_reg,winner_gap_reg,loser_dominant_ratio,grad_norm,adapter_grad_norm,base_grad_norm,adapter_residual_norm,adapter_to_base_ratio,residual_scale,confidence_exponent,gate_mean,flow_conf_mean,valid_flow_ratio,warp_valid_ratio,mean_flow_magnitude,motion_score,motion_bin,lr
510,exp19b_exploratory_s2_2000_from500_limit100,0.692987322807312,0.6922189593315125,0.1005859375,0.1015625,0.09912109375,0.0,0.012592417187988758,0.010466943494975567,0.01259656623005867,0.010465054772794247,-0.00033070245990529656,0.00016611299361102283,0.00016611299361102283,0.012592417187988758,0.00013873189163859934,0.0,6.753072143082918e-05,6.753072143082918e-05,0.0,0.03426417987793684,,0.5,2.0,0.0002855573548004031,0.6474835872650146,0.6974175572395325,0.016213991679251194,0.46497660875320435,0.002447838328851028,low,1e-05
520,exp19b_exploratory_s2_2000_from500_limit100,0.701386570930481,0.6935769319534302,0.375,0.373046875,0.376953125,0.0,0.1488899141550064,0.14903685450553894,0.14886832237243652,0.14904610812664032,0.00014302923227660358,-0.00011244582128711045,-0.00011244582128711045,0.1488899141550064,0.0003651513543445617,0.0,8.175278038722568e-05,8.175278038722568e-05,0.0,0.09150263015180826,,0.5,2.0,0.005007485393434763,0.5345754027366638,0.6602527499198914,0.01967078261077404,5.58518123626709,0.05449152992560662,medium,1e-05
530,exp19b_exploratory_s2_2000_from500_limit100,0.6939749717712402,0.6927843689918518,0.255859375,0.26171875,0.25,0.0,0.01848468743264675,0.012606069445610046,0.018486855551600456,0.012604046612977982,-0.0001119851804105565,0.00013585058331955224,0.00013585058331955224,0.01848468743264675,0.0002663870109245181,1.0,9.549458444902827e-05,9.549458444902827e-05,0.0,0.06759540177881718,,0.5,2.0,0.0016473191790282726,0.5459138751029968,0.6599814891815186,0.019094649702310562,2.6461825370788574,0.017328717216540692,low,1e-05
540,exp19b_exploratory_s2_2000_from500_limit100,0.719995379447937,0.6927067041397095,0.375,0.373046875,0.37890625,0.0,0.5438933968544006,0.4974951148033142,0.5439810752868652,0.4975008964538574,-0.00017534545622766018,4.552017344394699e-06,4.552017344394699e-06,0.5438933968544006,9.400708950124681e-05,0.0,1.8244093768699867e-05,1.8244093768699867e-05,0.0,0.09611422754824162,,0.5,2.0,0.004822365939617157,0.5954691171646118,0.678535521030426,0.021646090783178806,3.570413112640381,0.0272805408867067,low,1e-05
550,exp19b_exploratory_s2_2000_from500_limit100,0.6952283978462219,0.6929819583892822,0.0927734375,0.091796875,0.09326171875,0.0,0.03972148895263672,0.04337208718061447,0.03972051292657852,0.04336041957139969,-2.2739259293302894e-06,0.0002574846730567515,0.0002574846730567515,0.03972148895263672,0.0002603474131319672,1.0,0.00015468268468549226,0.00015468268468549226,0.0,0.0600166255608201,,0.5,2.0,0.0031577798072248697,0.6818044185638428,0.7374415397644043,0.014320987276732922,0.5382936000823975,0.002644916875144085,low,1e-05
560,exp19b_exploratory_s2_2000_from500_limit100,0.69342440366745,0.692384660243988,0.32421875,0.32421875,0.32421875,0.0,0.017646033316850662,0.016062332317233086,0.017652316018939018,0.01606757752597332,-0.0003829105116892606,-0.00030677710310555995,-0.00030677710310555995,0.017646033316850662,0.00015739539230708033,0.0,0.00035903838765931453,0.00035903838765931453,0.0,0.10956668853759766,,0.5,2.0,0.0047400109469890594,0.5193545818328857,0.6411964893341064,0.028086419217288494,7.703596591949463,0.11774117346539877,medium,1e-05
570,exp19b_exploratory_s2_2000_from500_limit100,0.6958470344543457,0.6931198835372925,0.30078125,0.3046875,0.298828125,0.0,0.04858972877264023,0.04942438751459122,0.04858813434839249,0.04941103234887123,4.7536617785226554e-05,0.00023586658062413335,0.00023586658062413335,0.04858972877264023,0.0002976938849315047,1.0,8.971499763984061e-05,8.971499763984061e-05,0.0,0.06939971633255482,,0.5,2.0,0.00279054488055408,0.45474639534950256,0.650148332118988,0.0192592591047287,4.600341320037842,0.02808300102066212,low,1e-05
580,exp19b_exploratory_s2_2000_from500_limit100,0.6995678544044495,0.6976012587547302,0.25390625,0.251953125,0.25390625,0.0,0.0021637214813381433,0.0022710715420544147,0.00216001458466053,0.0022720980923622847,0.0016789105720818043,-0.0003673156606964767,-0.0003673156606964767,0.0021637214813381433,0.001858404604718089,0.0,0.0002796013477229812,0.0002796013477229812,0.0,0.042637839913368225,,0.5,2.0,0.0052427565678954124,0.6408964991569519,0.6952950358390808,0.015843620523810387,1.279646873474121,0.005832752818219793,low,1e-05
590,exp19b_exploratory_s2_2000_from500_limit100,0.696451723575592,0.693043053150177,0.1318359375,0.1298828125,0.1337890625,0.0,0.06267625838518143,0.05652895197272301,0.06267715990543365,0.05652293562889099,-1.4398086932487786e-05,0.00011196712148375809,0.00011196712148375809,0.06267625838518143,0.0002748540136963129,1.0,0.00014325443566268835,0.00014325443566268835,0.0,0.038930006325244904,,0.5,2.0,0.0044991630129516125,0.5295451879501343,0.6582284569740295,0.018765432760119438,1.132955551147461,0.006409633479616981,low,1e-05
600,exp19b_exploratory_s2_2000_from500_limit100,0.6962645053863525,0.6943334341049194,0.0673828125,0.06591796875,0.06884765625,0.0,0.027752432972192764,0.021824240684509277,0.027745332568883896,0.021839555352926254,0.00030187045922502875,-0.0006852027145214379,-0.0006852027145214379,0.027752432972192764,0.0005434516351670027,0.0,0.0001420094923506292,0.0001420094923506292,0.0,0.04660255089402199,,0.5,2.0,0.004547936841845512,0.6585220694541931,0.7120069265365601,0.014773662202060223,0.07844099402427673,0.00036428360403180474,low,1e-05
610,exp19b_exploratory_s2_2000_from500_limit100,0.6956765651702881,0.6928814649581909,0.0986328125,0.09814453125,0.099609375,0.0,0.052578236907720566,0.05882459878921509,0.052584581077098846,0.05882679671049118,-0.00012152933049947023,-5.839535151608288e-05,-5.839535151608288e-05,0.052578236907720566,0.00016619866073597223,0.0,0.00010311147936719844,0.00010311147936719844,0.0,0.06303362548351288,,0.5,2.0,0.0031577798072248697,0.6818044185638428,0.7374415397644043,0.014320987276732922,0.5382936000823975,0.002644916875144085,low,1e-05
620,exp19b_exploratory_s2_2000_from500_limit100,0.7049854397773743,0.6933073401451111,0.32421875,0.3125,0.337890625,0.0,0.2284945547580719,0.290162056684494,0.228494793176651,0.2902049124240875,3.085817297687754e-05,-0.0001312619133386761,-0.0001312619133386761,0.2284945547580719,0.0002533602819312364,0.0,4.984779505705356e-05,4.984779505705356e-05,0.0,0.05547479260712862,,0.5,2.0,0.0033595918212085962,0.44226282835006714,0.6716098189353943,0.02012345753610134,5.791153430938721,0.040451234743159446,low,1e-05
630,exp19b_exploratory_s2_2000_from500_limit100,0.7037754058837891,0.6936981081962585,0.30859375,0.310546875,0.3046875,0.0,0.1928650140762329,0.2946658730506897,0.19281071424484253,0.2945597767829895,0.0002863499103114009,0.00026764842914417386,0.00026764842914417386,0.1928650140762329,0.00043402687879279256,0.0,2.7938917974204777e-05,2.7938917974204777e-05,0.0,0.04870618740096688,,0.5,2.0,0.002358902944251895,0.6115884780883789,0.6918903589248657,0.01524691330268979,5.427956581115723,0.04855176353921391,low,1e-05
640,exp19b_exploratory_s2_2000_from500_limit100,0.6961178183555603,0.6930316686630249,0.34765625,0.353515625,0.33984375,0.0,0.05638076364994049,0.05189134553074837,0.05638397857546806,0.05190200358629227,-9.603223588783294e-05,-0.00019606004934757948,-0.00019606004934757948,0.05638076364994049,0.00026711399550549686,0.0,0.00021460098960393676,0.00021460098960393676,0.0,0.11758866161108017,,0.5,2.0,0.0047400109469890594,0.5193545818328857,0.6411964893341064,0.028086419217288494,7.703596591949463,0.11774117346539877,medium,1e-05
650,exp19b_exploratory_s2_2000_from500_limit100,0.6947882771492004,0.6927335262298584,0.3203125,0.318359375,0.3203125,0.0,0.032287925481796265,0.025488581508398056,0.032294075936079025,0.025487130507826805,-0.00016399644664488733,1.4978271792642772e-05,1.4978271792642772e-05,0.032287925481796265,0.0004403668863233179,0.0,8.151754385916204e-05,8.151754385916204e-05,0.0,0.06382564269006252,,0.5,2.0,0.0009517137659713626,0.28961291909217834,0.559079647064209,0.01744856033474207,10.691944122314453,0.046040952478180935,low,1e-05
660,exp19b_exploratory_s2_2000_from500_limit100,0.6939511299133301,0.6930721998214722,0.193359375,0.1728515625,0.2138671875,0.0,0.007860044948756695,0.008146688342094421,0.007860684767365456,0.008147737011313438,-5.147248157300055e-05,-7.533063762821257e-05,-7.533063762821257e-05,0.007860044948756695,0.0004859585897065699,0.0,4.684708180271957e-05,4.684708180271957e-05,0.0,0.013689007551874965,,0.5,2.0,0.0006129834800958633,0.0552513524889946,0.20340169966220856,0.03292180970311165,26.16964340209961,0.14017153399941015,medium,1e-05
670,exp19b_exploratory_s2_2000_from500_limit100,0.6970836520195007,0.6918118596076965,0.26953125,0.265625,0.271484375,0.0,0.10354185104370117,0.24064190685749054,0.10359460115432739,0.24060745537281036,-0.0005131481448188424,8.893081394489855e-05,8.893081394489855e-05,0.10354185104370117,9.471132943872362e-05,0.0,7.241681154530675e-05,7.241681154530675e-05,0.0,0.055743352975696325,,0.5,2.0,0.0036940425634384155,0.5297260284423828,0.6462384462356567,0.018333333544433117,3.8640005588531494,0.028851550705563344,low,1e-05
680,exp19b_exploratory_s2_2000_from500_limit100,0.7012113928794861,0.6935626864433289,0.3125,0.310546875,0.3125,0.0,0.14822785556316376,0.17110641300678253,0.14821286499500275,0.17114952206611633,0.0001020480995066464,-0.00025555212050676346,-0.00025555212050676346,0.14822785556316376,0.00023731475812382996,0.0,9.359452057053506e-05,9.359452057053506e-05,0.0,0.09800691343843937,,0.5,2.0,0.005597591865807772,0.3949545621871948,0.6038321256637573,0.02403292153030634,9.997356414794922,0.13104535216808913,medium,1e-05
690,exp19b_exploratory_s2_2000_from500_limit100,0.7016225457191467,0.6932126879692078,0.38671875,0.390625,0.3828125,0.0,0.16128279268741608,0.1539229303598404,0.16125771403312683,0.1538679003715515,0.00013063018559478223,0.0004214614164084196,0.0004214614164084196,0.16128279268741608,0.00034568767296150327,0.0,9.41058329845073e-05,9.41058329845073e-05,0.0,0.10062966775149107,,0.5,2.0,0.005007485393434763,0.5345754027366638,0.6602527499198914,0.01967078261077404,5.58518123626709,0.05449152992560662,medium,1e-05
700,exp19b_exploratory_s2_2000_from500_limit100,0.6941525936126709,0.6930886507034302,0.33203125,0.28515625,0.376953125,0.0,0.013633699156343937,0.008835198357701302,0.013633934780955315,0.008834857493638992,-1.949145007529296e-05,2.0760548068210483e-05,2.0760548068210483e-05,0.013633699156343937,0.0003822194994427264,1.0,9.617146613091793e-05,9.617146613091793e-05,0.0,0.10766879469156265,,0.5,2.0,0.00646577263250947,0.248719722032547,0.4620852768421173,0.09648147970438004,57.987205505371094,2.3040228284200475,high,1e-05
710,exp19b_exploratory_s2_2000_from500_limit100,0.6939328908920288,0.6926668882369995,0.36328125,0.388671875,0.33984375,0.0,0.01843963749706745,0.016048613935709,0.0184420607984066,0.016045965254306793,-0.00015763906412757933,0.00014492149057332426,0.00014492149057332426,0.01843963749706745,0.0003440219152253121,0.0,0.00023608149645597214,0.00023608149645597214,0.0,0.1218986064195633,,0.5,2.0,0.003216155106201768,0.21025493741035461,0.35583528876304626,0.0488271601498127,46.594329833984375,0.7612916854394214,high,1e-05
720,exp19b_exploratory_s2_2000_from500_limit100,0.7171047329902649,0.6928761005401611,0.486328125,0.5,0.47265625,0.0,0.4828343391418457,0.614956259727478,0.48287808895111084,0.6148467659950256,-9.572815906722099e-05,5.174778925720602e-05,5.174778925720602e-05,0.4828343391418457,8.692144911037758e-05,0.0,3.587659577215316e-05,3.587659577215316e-05,0.0,0.0815143259242177,,0.5,2.0,0.0036674237344413996,0.20663614571094513,0.3550136387348175,0.027654320001602173,10.299698829650879,0.09282183928537667,medium,1e-05
730,exp19b_exploratory_s2_2000_from500_limit100,0.6989151835441589,0.6936540603637695,0.234375,0.23046875,0.2392578125,0.0,0.09757933020591736,0.0816187784075737,0.09756003320217133,0.08162465691566467,0.0001847594539867714,-6.85067061567679e-05,-6.85067061567679e-05,0.09757933020591736,0.0003821775899268687,0.0,0.00011478944723271418,0.00011478944723271418,0.0,0.09300200827419758,,0.5,2.0,0.0027134760748595,0.4913823902606964,0.6925160884857178,0.015843620523810387,2.153773069381714,0.016260480567726554,low,1e-05
740,exp19b_exploratory_s2_2000_from500_limit100,0.6944077610969543,0.6935272216796875,0.240234375,0.240234375,0.240234375,0.0,0.006042254623025656,0.010532933287322521,0.006040608510375023,0.010528398677706718,0.000260482745943591,0.00043952849227935076,0.00043952849227935076,0.006042254623025656,0.0005784219829365611,0.0,0.00011833796406679614,0.00011833796406679614,0.0,0.030247144401073456,,0.5,2.0,0.0030947448685765266,0.08496865630149841,0.18382282555103302,0.011728395242244005,3.193809747695923,0.0040858974710465705,low,1e-05
750,exp19b_exploratory_s2_2000_from500_limit100,0.692649781703949,0.6916557550430298,0.32421875,0.326171875,0.32421875,0.0,0.005210462957620621,0.005439114291220903,0.005214562639594078,0.005440644919872284,-0.0006660296930931509,-0.0002444115816615522,-0.0002444115816615522,0.005210462957620621,0.0007334914989769459,0.0,0.00048737323050004547,0.00048737323050004547,0.0,0.1215331181883812,,0.5,2.0,0.0047400109469890594,0.5193545818328857,0.6411964893341064,0.028086419217288494,7.703596591949463,0.11774117346539877,medium,1e-05
760,exp19b_exploratory_s2_2000_from500_limit100,0.6939879655838013,0.6924626231193542,0.30859375,0.3125,0.302734375,0.0,0.027352863922715187,0.028628280386328697,0.027367010712623596,0.028654618188738823,-0.0005407741409726441,-0.0010618785163387656,-0.0010618785163387656,0.027352863922715187,0.00015770297613926232,0.0,0.0002627404748988892,0.0002627404748988892,0.0,0.12143157608807087,,0.5,2.0,0.005510781425982714,0.6393497586250305,0.7056767344474792,0.02026748936623335,5.225071430206299,0.04330730777939738,low,1e-05
770,exp19b_exploratory_s2_2000_from500_limit100,0.7113956809043884,0.6926271319389343,0.34765625,0.3515625,0.345703125,0.0,0.37174010276794434,0.41443735361099243,0.37180644273757935,0.4143889844417572,-0.00017863883113022894,0.00011917885422008112,0.00011917885422008112,0.37174010276794434,0.00018158339662477374,0.0,5.286047270651913e-05,5.286047270651913e-05,0.0,0.10140176117420197,,0.5,2.0,0.005597591865807772,0.3949545621871948,0.6038321256637573,0.02403292153030634,9.997356414794922,0.13104535216808913,medium,1e-05
780,exp19b_exploratory_s2_2000_from500_limit100,0.6959290504455566,0.6943024396896362,0.275390625,0.27734375,0.2734375,0.0,0.01839665323495865,0.013364337384700775,0.018388111144304276,0.013362923637032509,0.0004665506712626666,2.306955138919875e-05,2.306955138919875e-05,0.01839665323495865,0.000706787861417979,0.0,0.0001533630375225698,0.0001533630375225698,0.0,0.0798342376947403,,0.5,2.0,0.007150779012590647,0.5582690238952637,0.6612353324890137,0.02477366290986538,8.757608413696289,0.1036876275026274,medium,1e-05
790,exp19b_exploratory_s2_2000_from500_limit100,0.7018609046936035,0.6929701566696167,0.41015625,0.408203125,0.41015625,0.0,0.171434223651886,0.157417893409729,0.17145870625972748,0.15743005275726318,-9.685312397778034e-05,-0.00010007785022025928,-0.00010007785022025928,0.171434223651886,0.0003190537099726498,0.0,5.72064262669794e-05,5.72064262669794e-05,0.0,0.059957374818623066,,0.5,2.0,0.0016094617312774062,0.511965274810791,0.6696711182594299,0.02701646089553833,8.064346313476562,0.09285947476195401,medium,1e-05
800,exp19b_exploratory_s2_2000_from500_limit100,0.6935473084449768,0.6925337314605713,0.15625,0.1455078125,0.166015625,0.0,0.0020425617694854736,0.0016232728958129883,0.0020422865636646748,0.0016213423805311322,4.056096076965332e-05,0.0011655210983008146,0.0011655210983008146,0.0020425617694854736,0.0009114842978306115,1.0,8.748698593044789e-05,8.748698593044789e-05,0.0,0.03455386473797262,,0.5,2.0,0.00216442858800292,0.18147674202919006,0.4803530275821686,0.02724279835820198,12.452057838439941,0.13093651898103706,medium,1e-05
810,exp19b_exploratory_s2_2000_from500_limit100,0.6986863017082214,0.6924371123313904,0.408203125,0.384765625,0.431640625,0.0,0.12450048327445984,0.09250558912754059,0.12453752756118774,0.092508964240551,-0.0002943894069176167,-4.026861279271543e-05,-4.026861279271543e-05,0.12450048327445984,2.4152695914381184e-05,0.0,3.244737885070419e-05,3.244737885070419e-05,0.0,0.016670088516548276,,0.5,2.0,0.000728572194930166,0.13639962673187256,0.32152900099754333,0.042139917612075806,46.63253402709961,0.620878600590656,high,1e-05
820,exp19b_exploratory_s2_2000_from500_limit100,0.6977499127388,0.6938478946685791,0.2451171875,0.23828125,0.251953125,0.0,0.06841534376144409,0.07851910591125488,0.0683915913105011,0.0784791111946106,0.0003831573703791946,0.0004141720710322261,0.0004141720710322261,0.06841534376144409,0.00048122115549631417,0.0,0.0001068654881981813,0.0001068654881981813,0.0,0.06188641022890806,,0.5,2.0,0.004617577418684959,0.3526648283004761,0.5411253571510315,0.052345678210258484,21.356922149658203,0.4646033208436971,high,1e-05
830,exp19b_exploratory_s2_2000_from500_limit100,0.6934794783592224,0.6926445960998535,0.130859375,0.1337890625,0.1279296875,0.0,0.007117100991308689,0.006417349446564913,0.0071190837770700455,0.0064196898601949215,-0.000273092242423445,-0.00027622038032859564,-0.00027622038032859564,0.007117100991308689,0.00047904005623422563,0.0,0.0001070820957073523,0.0001070820957073523,0.0,0.09072595834732056,,0.5,2.0,0.002414703369140625,0.5918420553207397,0.6942955851554871,0.01709876488894224,0.9769556522369385,0.005376876721757725,low,1e-05
840,exp19b_exploratory_s2_2000_from500_limit100,0.6940655708312988,0.692737340927124,0.265625,0.267578125,0.265625,0.0,0.0014307828387245536,0.0012533522676676512,0.001430685049854219,0.0012520069722086191,6.645312532782555e-05,0.0009872197406366467,0.0009872197406366467,0.0014307828387245536,0.0012567267986014485,1.0,0.000513036826043686,0.000513036826043686,0.0,0.04948079213500023,,0.5,2.0,0.004914011340588331,0.5845353007316589,0.6953137516975403,0.01761316880583763,0.9461253881454468,0.004817077044709943,low,1e-05
850,exp19b_exploratory_s2_2000_from500_limit100,0.6987690925598145,0.6969627141952515,0.349609375,0.34375,0.35546875,0.0,0.002062772400677204,0.001701899105682969,0.0020599740091711283,0.0017031864263117313,0.0013486716197803617,-0.000665556057356298,-0.000665556057356298,0.002062772400677204,0.0017032708274200559,0.0,0.00022386839054294228,0.00022386839054294228,0.0,0.023210820783219788,,0.5,2.0,0.0010186659637838602,0.3708358407020569,0.6194366216659546,0.015843620523810387,9.003364562988281,0.0645521336012085,medium,1e-05
860,exp19b_exploratory_s2_2000_from500_limit100,0.6938128471374512,0.6930029392242432,0.4296875,0.42578125,0.43359375,0.0,0.006517279893159866,0.006618435028940439,0.006517958361655474,0.006620196625590324,-0.000125689257401973,-0.0002611347008496523,-0.0002611347008496523,0.006517279893159866,0.0004840668407268822,0.0,0.0003448676872358514,0.0003448676872358514,0.0,0.04628040655160248,,0.5,2.0,0.0027481825090944767,0.14573419094085693,0.2754720151424408,0.030349793843925,17.875553131103516,0.11956407048246386,medium,1e-05
870,exp19b_exploratory_s2_2000_from500_limit100,0.69725501537323,0.693491518497467,0.42578125,0.484375,0.3671875,0.0,0.07064452767372131,0.06163005903363228,0.07063481956720352,0.061632853001356125,0.0001306282210862264,-2.7166810468770564e-05,-2.7166810468770564e-05,0.07064452767372131,0.0002312663709744811,0.0,0.00015308850905788722,0.00015308850905788722,0.0,0.11772327870130539,,0.5,2.0,0.008110749535262585,0.4353393316268921,0.5721318125724792,0.049444444477558136,27.09123420715332,0.6635852514069039,high,1e-05
880,exp19b_exploratory_s2_2000_from500_limit100,0.6978171467781067,0.6934477686882019,0.1640625,0.1669921875,0.16015625,0.0,0.08101116120815277,0.07385165244340897,0.08099600672721863,0.07383030652999878,0.00019994359172414988,0.00031991518335416913,0.00031991518335416913,0.08101116120815277,0.0003188371192663908,0.0,0.00016231369763237727,0.00016231369763237727,0.0,0.03901808868977241,,0.5,2.0,0.0023077381774783134,0.4624808430671692,0.5757975578308105,0.020329218357801437,11.456756591796875,0.1364107677555728,medium,1e-05
890,exp19b_exploratory_s2_2000_from500_limit100,0.6957542896270752,0.6935850977897644,0.3046875,0.306640625,0.302734375,0.0,0.03535249084234238,0.031679850071668625,0.03534403815865517,0.031673915684223175,0.00023073176271282136,0.00022706588788423687,0.00022706588788423687,0.03535249084234238,0.000401541794417426,0.0,6.469147611786911e-05,6.469147611786911e-05,0.0,0.049059313256293535,,0.5,2.0,0.001350542064756155,0.4380407929420471,0.6507396697998047,0.017530864104628563,3.757115125656128,0.028229704461835925,low,1e-05
900,exp19b_exploratory_s2_2000_from500_limit100,0.6955392956733704,0.6935850381851196,0.330078125,0.330078125,0.330078125,0.0,0.03225216269493103,0.028785761445760727,0.032248739153146744,0.02879422903060913,0.00010440266487421468,-0.0002803901443257928,-0.0002803901443257928,0.03225216269493103,0.00034165100078098476,0.0,0.0002628338867883107,0.0002628338867883107,0.0,0.1344296857714653,,0.5,2.0,0.0031270640902221203,0.6403726935386658,0.6970998644828796,0.020082304254174232,2.259782552719116,0.014479700241926869,low,1e-05
910,exp19b_exploratory_s2_2000_from500_limit100,0.6963271498680115,0.6949838399887085,0.1298828125,0.1259765625,0.1337890625,0.0,0.008818181231617928,0.01464446634054184,0.008812062442302704,0.014644952490925789,0.0007242250721901655,-2.9514758352888748e-05,-2.9514758352888748e-05,0.008818181231617928,0.0009024108294397593,0.0,0.0005525905760388257,0.0005525905760388257,0.0,0.07078230567276478,,0.5,2.0,0.003170967334881425,0.5572205185890198,0.7028495669364929,0.0164609057828784,1.2702537775039673,0.007971712624603708,low,1e-05
920,exp19b_exploratory_s2_2000_from500_limit100,0.6979759931564331,0.6925733089447021,0.30078125,0.314453125,0.28515625,0.0,0.10216119140386581,0.08466416597366333,0.10218656808137894,0.08468051999807358,-0.0002707791281864047,-0.00015946336498018354,-0.00015946336498018354,0.10216119140386581,0.00029463530518114567,0.0,9.807888591360202e-05,9.807888591360202e-05,0.0,0.09972287714481354,,0.5,2.0,0.005243724212050438,0.46244576573371887,0.6350001692771912,0.024362139403820038,6.929135799407959,0.07833048215397757,medium,1e-05
930,exp19b_exploratory_s2_2000_from500_limit100,0.6976379752159119,0.6931856870651245,0.40625,0.390625,0.421875,0.0,0.08275580406188965,0.10426613688468933,0.08275388181209564,0.10425975918769836,1.3484346709446982e-05,-4.833433195017278e-06,-4.833433195017278e-06,0.08275580406188965,0.000314484495902434,0.0,9.93693730507893e-05,9.93693730507893e-05,0.0,0.06000535888597369,,0.5,2.0,0.002446893136948347,0.35527926683425903,0.5627212524414062,0.04304526746273041,16.57185173034668,0.3283834232094463,high,1e-05
940,exp19b_exploratory_s2_2000_from500_limit100,0.6938972473144531,0.6930332779884338,0.267578125,0.263671875,0.271484375,0.0,0.00566232530400157,0.004637436475604773,0.005662572104483843,0.004638016223907471,-5.312688881531358e-05,-1.9879458704963326e-05,-1.9879458704963326e-05,0.00566232530400157,0.0005808452842757106,0.0,0.0005525761385087957,0.0005525761385087957,0.0,0.2116524651646614,,0.5,2.0,0.010570315644145012,0.5340576171875,0.6262918710708618,0.031378600746393204,3.3153443336486816,0.04231526693889626,low,1e-05
950,exp19b_exploratory_s2_2000_from500_limit100,0.6936679482460022,0.6926393508911133,0.2138671875,0.2099609375,0.2177734375,0.0,0.0024001109413802624,0.0019658016972243786,0.002400449011474848,0.0019652019254863262,-0.00013707064499612898,0.0002902339620050043,0.0002902339620050043,0.0024001109413802624,0.0009085950441658497,1.0,0.0005669720423738898,0.0005669720423738898,0.0,0.14154977723956108,,0.5,2.0,0.005537510383874178,0.6439921259880066,0.7076214551925659,0.018806584179401398,1.7984294891357422,0.011325414089721025,low,1e-05
960,exp19b_exploratory_s2_2000_from500_limit100,0.6990067362785339,0.6927661299705505,0.4296875,0.416015625,0.4453125,0.0,0.11949943006038666,0.11160936951637268,0.11951017379760742,0.11157611757516861,-6.710440356982872e-05,0.00034392919042147696,0.00034392919042147696,0.11949943006038666,0.0002656795841176063,1.0,4.329450964932679e-05,4.329450964932679e-05,0.0,0.024430496607465102,,0.5,2.0,0.0010186659637838602,0.3708358407020569,0.6194366216659546,0.015843620523810387,9.003364562988281,0.0645521336012085,medium,1e-05
970,exp19b_exploratory_s2_2000_from500_limit100,0.6968846917152405,0.69288569688797,0.232421875,0.2314453125,0.234375,0.0,0.0734313577413559,0.10670463740825653,0.07344169914722443,0.10670500993728638,-0.00011707736848620698,-4.513337989919819e-05,-4.513337989919819e-05,0.0734313577413559,0.00032743156771175563,0.0,0.00014886546516543797,0.00014886546516543797,0.0,0.1026938408613205,,0.5,2.0,0.005915606860071421,0.3978687524795532,0.5964741706848145,0.03623456880450249,16.788734436035156,0.35084901133180035,high,1e-05
980,exp19b_exploratory_s2_2000_from500_limit100,0.6926976442337036,0.6920408606529236,0.0791015625,0.07763671875,0.0810546875,0.0,0.007340427488088608,0.006120709702372551,0.007343941368162632,0.006120970007032156,-0.0004591304750647396,-5.767997936345637e-05,-5.767997936345637e-05,0.007340427488088608,0.0002897303784266114,0.0,0.00014754085327981328,0.00014754085327981328,0.0,0.05403948947787285,,0.5,2.0,0.004547936841845512,0.6585220694541931,0.7120069265365601,0.014773662202060223,0.07844099402427673,0.00036428360403180474,low,1e-05
990,exp19b_exploratory_s2_2000_from500_limit100,0.6948370337486267,0.6936594247817993,0.244140625,0.25390625,0.2353515625,0.0,0.009464012458920479,0.009025273844599724,0.009460808709263802,0.009020345285534859,0.00035040650982409716,0.0005927777965553105,0.0005927777965553105,0.009464012458920479,0.0007044192170724273,0.0,0.00042062056075888266,0.00042062056075888266,0.0,0.10138769820332527,,0.5,2.0,0.00218252744525671,0.4695539176464081,0.6733790636062622,0.020823045633733273,3.304266929626465,0.03073008996018572,low,1e-05
1000,exp19b_exploratory_s2_2000_from500_limit100,0.6925251483917236,0.6920050978660583,0.1376953125,0.1416015625,0.1337890625,0.0,0.005879492033272982,0.005497760605067015,0.0058815618976950645,0.0054956236854195595,-0.00036105187609791756,0.00038876646431162953,0.00038876646431162953,0.005879492033272982,0.00022610406449530274,1.0,0.00012695546925180044,0.00012695546925180044,0.0,0.09736272506415844,,0.5,2.0,0.002414703369140625,0.5918420553207397,0.6942955851554871,0.01709876488894224,0.9769556522369385,0.005376876721757725,low,1e-05
1010,exp19b_exploratory_s2_2000_from500_limit100,0.6946207284927368,0.693306565284729,0.1083984375,0.10888671875,0.10791015625,0.0,0.018947074189782143,0.015795309096574783,0.018947767093777657,0.015799876302480698,-1.0817588190548122e-05,-0.00029438931960612535,-0.00029438931960612535,0.018947074189782143,0.0003668320714496076,0.0,4.648550588718567e-05,4.648550588718567e-05,0.0,0.043273504357784986,,0.5,2.0,0.0002855573548004031,0.6474835872650146,0.6974175572395325,0.016213991679251194,0.46497660875320435,0.002447838328851028,low,1e-05
1020,exp19b_exploratory_s2_2000_from500_limit100,0.6962486505508423,0.6927856802940369,0.244140625,0.232421875,0.255859375,0.0,0.06447628140449524,0.07779932022094727,0.06448082625865936,0.07778143882751465,-0.0001132557081291452,0.0001285864709643647,0.0001285864709643647,0.06447628140449524,0.00023915866040624678,1.0,0.00011165718402939289,0.00011165718402939289,0.0,0.06672519398853183,,0.5,2.0,0.004617577418684959,0.3526648283004761,0.5411253571510315,0.052345678210258484,21.356922149658203,0.4646033208436971,high,1e-05
